51,,,Chinese,Young,100,3.87,1.25,e,2.275,39,40,,"?? celery (39), ?? celery (1)",,,,,,,,,,,,,
51,,,Chinese,Old,92,4.25,1.05,,2.424,34,34,,?? celery (31),,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,chain,American,Young,113,3.31,0.95,"d, f",0.256,96,96,,chain (109),,,x,,,,,,x,x,,,
52,,,American,Old,103,3.84,1.21,g,0.704,88,88,,chain (91),,,,,,,,,,,,,
52,,,Chinese,Young,100,4.61,0.65,e,1.493,29,45,,"??????? chain (29) 2, ?? chain  (16)",,,,,,,,,,,,,
52,,,Chinese,Old,99,4.43,0.93,,1.579,52,57,,"??????? chain (51), ?? chain (5)",,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,chair,American,Young,113,4.94,0.24,,0.000,100,100,,chair (113),,,x,x,,x,,x,x,x,x,x,
53,,,American,Old,103,4.93,0.43,,0.158,98,98,,chair (101),,,,,,,,,,,,,
53,,,Chinese,Young,100,4.93,0.26,,1.002,86,88,,"???? chair (86) , ?? sitting chair (2)",,,,,,,,,,,,,
53,,,Chinese,Old,95,4.95,0.22,,0.787,87,87,,???? chair (83),,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,cherry,American,Young,113,3.46,0.95,"d, f",0.295,95,95,,cherry (107),,,x,x,,,,,x,x,,,
54,,,American,Old,102,4.12,0.99,g,0.944,83,83,,cherry (85),,,,,,,,,,,,,
54,,,Chinese,Young,100,4.18,1.03,e,2.698,37,37,,?? cherry (37),,,,,,,,,,,,,
54,,,Chinese,Old,95,4.57,0.71,,2.682,37,36,,?? cherry (34) ,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,
55,a,chicken,American,Young,113,3.45,0.94,f,1.509,63,79,,"chicken (71), hen (18)",,,,x,,,,,,x,,x,
55,,,American,Old,103,3.62,1.34,g,0.967,79,94,,"chicken (81), hen (16)",,,,,,,,,,,,,
55,,,Chinese,Young,100,4.91,0.35,,1.252,58,96,,"?? hen (58), ? chicken (38)",,,,,,,,,,,,,
55,,,Chinese,Old,98,4.90,0.39,,1.123,50,99,,"?? hen (49), ? chicken (47)",,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,chisel,American,Young,113,2.68,1.00,"d, f",2.476,32,32,,chisel (36),,,,x,,,,,,x,,,
56,,,American,Old,102,3.68,1.30,g,2.055,62,62,,chisel (63),,,,,,,,,,,,,
56,,,Chinese,Young,100,3.11,1.47,e,3.790,4,9,,"?? chisel (4) 10, ?? chisel  (4), ?? chisel (1)",,,,,,,,,,,,,
56,,,Chinese,Old,88,4.16,1.18,,4.327,10,14,,"?? chisel (9) 10, ?? chisel (2), ??? small chisel (1)",,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,church,American,Young,113,3.73,1.10,"d, f",0.292,96,96,,church (109),,,x,x,,,,,x,x,,,
57,,,American,Old,103,4.57,0.81,g,0.000,100,100,,church (103),,,,,,,,,,,,,
57,,,Chinese,Young,99,4.10,0.95,,2.545,42,42,,?? church (42),,,,,,,,,,,,,
57,,,Chinese,Old,93,4.48,0.77,,2.896,31,31,,?? church (29) 10,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,cigar,American,Young,112,2.83,1.06,f,0.958,83,83,,cigar (93),,,,x,,,,,,x,,,
58,,,American,Old,103,3.03,1.44,g,0.079,99,99,,cigar (102),,,,,,,,,,,,,
58,,,Chinese,Young,100,3.43,1.35,e,2.986,27,27,,?????? cigar (27),,,,,,,,,,,,,
58,,,Chinese,Old,89,3.99,1.22,,2.988,31,31,,?????? cigar (28),,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,cigarette,American,Young,113,3.64,1.17,f,0.073,99,99,,cigarette (112),,,x,,,,,x,x,x,x,x,
59,,,American,Old,103,3.75,1.44,g,0.079,99,99,,cigarette (102),,,,,,,,,,,,,
59,,,Chinese,Young,100,4.86,0.51,,1.337,48,96,,"?? cigarette (48), ? cigarette (45), ?? cigarette roll (2), ?? paper cigarette  (1)",,,,,,,,,,,,,
59,,,Chinese,Old,97,4.79,0.54,,1.360,65,99,,"?? cigarette (63), ? cigarette (24), ?? cigarette roll (7), ?? paper cigarette  (2)",,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,clock,American,Young,113,4.85,0.41,,0.073,99,99,,clock (112),,,x,,,,,,x,,,,
60,,,American,Old,102,4.92,0.34,,0.159,98,98,,clock (100),,,,,,,,,,,,,
60,,,Chinese,Young,100,4.92,0.27,,2.564,35,41,,"? clock (35), ?? clock (6)",,,,,,,,,,,,,
60,,,Chinese,Old,99,4.92,0.31,,2.067,53,58,,"? clock (52), ?? clock (4), ?? small clock (1)",,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,
61,a,clothespin,American,Young,112,2.84,0.89,"d, f",1.415,75,79,,"clothes pin (84), clothesline pin (2), clothes line clip (2), clothes clip (1)",,,,,,,,,,,,,
61,,,American,Old,103,3.74,1.27,g,0.236,97,99,,"clothes pin (100), clothes clip (1), clip clothes pin (1)",,,,,,,,,,,,,
61,,,Chinese,Young,100,4.73,0.68,,1.465,17,17,,??????????? clothes clip (17) 10,,,,,,,,,,,,,
61,,,Chinese,Old,100,4.87,0.51,,2.140,32,32,,??????????? clothes clip (32) 10,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,cloud,American,Young,108,4.39,0.93,f,0.915,82,82,,cloud (89),,,,,,,,,,,,,
62,,,American,Old,96,4.42,1.02,g,1.578,67,67,,cloud (64),,,,,,,,,,,,,
62,,,Chinese,Young,100,3.44,1.58,,2.437,40,46,,"? cloud (40), ?? cloud (3), ?? white cloud (2), ?? cloud (1)",,,,,,,,,,,,,
62,,,Chinese,Old,79,3.13,1.67,,3.427,18,25,,"? cloud (14), ?? cloud (5), ?? white cloud (1)",,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,clown,American,Young,113,2.52,0.91,"d, f",0.146,98,98,,clown (111),,,x,,,,,,x,,,,
63,,,American,Old,102,3.17,1.33,g,0.506,90,90,,clown (92),,,,,,,,,,,,,
63,,,Chinese,Young,84,4.27,1.09,e,1.728,23,23,,?? clown (70) ,,,,,,,,,,,,,
63,,,Chinese,Old,100,3.75,1.34,,4.074,70,70,,?? clown (19),,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,coat,American,Young,113,3.73,1.00,"d, f",1.954,58,58,,coat (65),,x,x,x,x,x,,x,x,x,x,x,
64,,,American,Old,103,4.48,0.84,g,1.535,64,64,,coat (66),,,,,,,,,,,,,
64,,,Chinese,Young,100,4.79,0.48,e,1.699,53,53,,?? coat (53),,,,,,,,,,,,,
64,,,Chinese,Old,100,4.92,0.27,,2.114,67,67,,?? coat (67),,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,comb,American,Young,113,4.10,1.03,"d, f",0.073,99,99,,comb (112),,x,x,x,x,x,,x,x,x,x,x,
65,,,American,Old,103,4.80,0.68,,0.079,99,99,,comb (102),,,,,,,,,,,,,
65,,,Chinese,Young,100,4.98,0.14,e,0.363,95,97,,"?? comb (95), ?? comb  (2)",,,,,,,,,,,,,
65,,,Chinese,Old,98,4.90,0.39,,0.576,89,89,,?? comb (87),,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,corn,American,Young,113,3.82,0.80,"d, f",0.947,82,82,,corn (93),,,,x,x,,,,,x,x,,
66,,,American,Old,103,4.40,0.76,g,1.522,56,56,,corn (58),,,,,,,,,,,,,
66,,,Chinese,Young,100,4.89,0.31,e,0.369,93,93,,?????? corn (93),,,,,,,,,,,,,
66,,,Chinese,Old,98,4.98,0.14,,0.933,82,82,,?????? corn (80),,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"a, b",couch,American,Young,113,4.65,0.62,"d, f",0.878,82,96,,"couch (93), sofa (15)",,,,,x,,,,x,,x,,
67,,,American,Old,103,4.85,0.43,,1.274,51,95,,"sofa (53), couch (45)",,,,,,,,,,,,,
67,,,Chinese,Young,100,4.87,0.42,,0.366,94,94,,?? couch (94),,,,,,,,,,,,,
67,,,Chinese,Old,98,4.90,0.30,,1.462,70,70,,?? couch (69),,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,cow ,American,Young,113,2.64,1.07,"d, f",0.395,95,95,,cow (107),,,x,x,,,,,x,x,,,
68,,,American,Old,103,3.45,1.34,g,0.190,97,97,,cow (100),,,,,,,,,,,,,
68,,,Chinese,Young,100,4.45,0.90,e,1.722,36,36,,? cow (36) 10,,,,,,,,,,,,,
68,,,Chinese,Old,98,4.81,0.59,,2.146,37,37,,? cow (36) 10,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,crown,American,Young,113,2.13,0.98,"d, f",0.177,97,97,,crown (110),,,x,x,,,,,x,,,,
69,,,American,Old,103,2.82,1.47,g,0.218,96,96,,crown (99),,,,,,,,,,,,,
69,,,Chinese,Young,100,3.88,1.20,e,1.291,44,82,,"?? crown (44), ?? crown (38)",,,,,,,,,,,,,
69,,,Chinese,Old,82,3.45,1.48,,1.960,48,59,,"?? crown (39), ?? crown (1), ?? crown (8)",,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,cup,American,Young,113,4.21,0.92,"d, f",1.579,63,63,,cup (71),,,,x,,,,,,x,,,
70,,,American,Old,103,4.91,0.32,,0.494,91,91,,cup (94),,,,,,,,,,,,,
70,,,Chinese,Young,100,4.79,0.48,,2.105,31,38,,"???? cup (31) 10, ?????? water cup  (5), ?????? small cup  (1), ?? cup (1)",,,,,,,,,,,,,
70,,,Chinese,Old,99,4.89,0.35,,2.787,31,51,,"???? cup (31), ?????? water cup (16), ?????? cup (3)",,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,deer,American,Young,113,2.84,1.07,"d, f",0.747,87,96,,"deer (98), reindeer (10)",,,,x,,x,,,x,x,,,
71,,,American,Old,103,3.22,1.31,g,1.290,73,90,,"deer (75), reindeer (18)",,,,,,,,,,,,,
71,,,Chinese,Young,100,4.26,0.85,e,1.943,64,67,,"? deer (64), ?? reindeer (3)",,,,,,,,,,,,,
71,,,Chinese,Old,96,4.56,0.78,,1.627,67,69,,"? deer (64), ?? small deer (2)",,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,
72,a ,desk,American,Young,113,4.73,0.50,f,0.146,98,98,,desk (111),,,x,x,,,,,x,x,,,
72,,,American,Old,103,4.73,0.67,g,0.000,100,100,,desk (103),,,,,,,,,,,,,
72,,,Chinese,Young,98,4.88,0.48,,2.103,39,69,,"??? writing desk (38), ?????? book desk (30)",,,,,,,,,,,,,
72,,,Chinese,Old,99,4.93,0.33,,2.393,39,65,,"??? writing desk (39), ?????? book desk (25)",,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,dog,American,Young,113,4.27,0.87,"d, f",0.073,99,100,,"dog (112), doggie (1)",,x,x,x,x,x,,x,x,x,x,x,
73,,,American,Old,103,4.47,0.84,g,0.079,99,99,,dog (102),,,,,,,,,,,,,
73,,,Chinese,Young,100,4.86,0.43,,0.487,92,92,,? dog (92),,,,,,,,,,,,,
73,,,Chinese,Old,98,4.80,0.56,,0.779,88,94,,"? dog (86), ? dog (2), ?? small dog (4)",,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,
74,a,doll,American,Young,113,3.29,1.27,"d, f",1.920,57,57,,doll (64),,,,x,,,,,,x,,,
74,,,American,Old,103,3.88,1.24,g,1.038,82,82,,doll (84),,,,,,,,,,,,,
74,,,Chinese,Young,100,4.77,0.53,,2.609,16,26,,"??? western doll  (16) 10, ?? doll (10)",,,,,,,,,,,,,
74,,,Chinese,Old,100,4.79,0.48,,3.262,12,23,,"??? western doll  (12) 10, ???  small doll (5), ?? doll (3), ???? toy doll (1), ???? toy doll (1), ??? small cloth doll (1)",,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,donkey,American,Young,113,2.12,0.90,"d, f",1.327,72,72,,donkey (81),,,x,,x,,,,x,,x,,
75,,,American,Old,103,3.18,1.22,g,1.066,79,79,,donkey (81),,,,,,,,,,,,,
75,,,Chinese,Young,100,4.49,0.76,,0.915,80,84,,"???? donkey (80), ?? hairy donkey (3), ??? small hairy donkey (1)",,,,,,,,,,,,,
75,,,Chinese,Old,96,4.64,0.66,,1.878,45,48,,"???? donkey (43), ?? hairy donkey (2), ?? small donkey (1)",,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,door,American,Young,113,4.84,0.54,,0.177,97,97,,door (110),,,x,,x,,,,x,,x,,
76,,,American,Old,103,4.94,0.31,,0.217,97,97,,door (100),,,,,,,,,,,,,
76,,,Chinese,Young,100,4.87,0.44,,0.302,96,96,,? door,,,,,,,,,,,,,
76,,,Chinese,Old,97,4.89,0.34,,1.600,75,75,,? door,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,doorknob,American,Young,113,4.83,0.48,"d, f",0.570,91,91,,doorknob (103),,,x,x,,,,,x,x,,,
77,,,American,Old,103,4.94,0.24,g,0.268,96,96,,doorknob (99),,,,,,,,,,,,,
77,,,Chinese,Young,100,4.21,1.09,,3.220,36,54,,"??? doorknob (36), ?? doorknob (4), ?? doorknob (3), ?? doorknob (3), ??? doorknob (2), ??? doorknob (1), ?? doorknob (1), ??? doorknob (1), ?? doorknob (1), ??? doorknob (1), ??? doorknob (1)",,,,,,,,,,,,,
77,,,Chinese,Old,85,4.38,0.95,,3.961,31,45,,"??? doorknob (26), ?? doorknob (6), ?? doorknob (1), ?? doorknob (5)",,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,dress,American,Young,112,3.88,1.01,"d, f",0.397,95,95,,dress (106),,,x,x,,,,x,x,x,x,x,
78,,,American,Old,103,4.42,0.96,g,0.000,100,100,,dress (103),,,,,,,,,,,,,
78,,,Chinese,Young,100,4.83,0.47,,1.848,49,87,,"??? dress (49), ???? dress/ skirt (36), ?? female dress/skirt (1), ?? dress (1)",,,,,,,,,,,,,
78,,,Chinese,Old,96,4.90,0.31,,0.963,85,95,,"??? dress (82), ???? dress/ skirt (5), ???? female dress (1), ?? dress (3)",,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,
79,a,dresser,American,Young,113,4.58,0.75,d ,1.261,76,99,,"dresser (86), chest (2), chest of drawers (9), drawers (12), bureau (2), cabinet (1)",,,,x,,,,,x,x,,,
79,,,American,Old,103,4.78,0.65,g,1.854,44,100,,"dresser (45), chest (18), chest of drawers (32), drawers (1), bureau (6), cabinet (1)",,,,,,,,,,,,,
79,,,Chinese,Young,100,4.44,0.78,,3.125,34,34,,???? cabinet (34),,,,,,,,,,,,,
79,,,Chinese,Old,93,4.59,0.86,,3.669,27,28,,"???? cabinet (25), ??? small cabinet (1)",,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,drum,American,Young,113,3.00,0.99,"d, f",0.201,97,97,,drum (110),,,x,x,,,,,x,x,,,
80,,,American,Old,103,3.41,1.25,g,0.217,97,97,,drum (100),,,,,,,,,,,,,
80,,,Chinese,Young,100,4.19,1.09,e,1.994,59,73,,"? drum (59), ?? small drum (12), ?? round drum (1), ?? drum (1)",,,,,,,,,,,,,
80,,,Chinese,Old,91,4.47,0.85,,2.376,49,73,,"? drum (45), ?? small drum (20), ?? drum (1)",,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,duck,American,Young,113,3.12,0.90,"d, f",0.146,98,98,,duck (111),,x,x,x,x,x,,x,x,x,x,x,
81,,,American,Old,103,3.92,1.11,g,0.476,92,92,,duck (95),,,,,,,,,,,,,
81,,,Chinese,Young,100,4.63,0.65,e,0.542,92,92,,???? duck (92),,,,,,,,,,,,,
81,,,Chinese,Old,96,4.82,0.44,,0.756,89,92,,"???? duck (85), ?????? small duck (3)",,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,eagle,American,Young,113,2.50,1.01,"d, f",1.566,68,68,,eagle (77),,,x,x,x,,,,x,x,x,,
82,,,American,Old,102,3.17,1.32,g,1.475,74,74,,eagle (75),,,,,,,,,,,,,
82,,,Chinese,Young,100,4.46,0.81,,1.391,69,69,,???? eagle (69),,,,,,,,,,,,,
82,,,Chinese,Old,96,4.41,0.88,,2.028,55,55,,???? eagle (53),,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,ear,American,Young,113,4.94,0.24,,0.073,99,99,,ear (112),,x,x,x,x,x,,x,x,x,x,x,
83,,,American,Old,101,4.92,0.34,,0.300,96,96,,ear (97),,,,,,,,,,,,,
83,,,Chinese,Young,100,4.94,0.28,,0.602,92,92,,???? ear (92),,,,,,,,,,,,,
83,,,Chinese,Old,97,4.96,0.20,,0.330,96,96,,???? ear (93),,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,elephant,American,Young,113,2.16,1.04,"d, f",0.000,100,100,,elephant (113),,x,x,x,x,x,,x,x,x,x,x,
84,,,American,Old,103,3.00,1.41,g,0.000,100,100,,elephant (103),,,,,,,,,,,,,
84,,,Chinese,Young,100,4.75,0.61,,0.000,100,100,,???? elephant (100),,,,,,,,,,,,,
84,,,Chinese,Old,98,4.76,0.64,,0.164,98,99,,"???? elephant (96), ?? small elephant (1)",,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,envelope,American,Young,113,4.36,0.66,"d, f",0.335,94,94,,envelope (106),,x,x,x,x,x,,x,x,x,x,x,
85,,,American,Old,103,4.85,0.41,,0.138,98,98,,envelope (101),,,,,,,,,,,,,
85,,,Chinese,Young,100,4.87,0.46,,0.161,98,98,,?? envelope (98),,,,,,,,,,,,,
85,,,Chinese,Old,97,4.91,0.58,,0.170,95,95,,?? envelope (92),,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,eye,American,Young,113,4.94,0.41,,0.073,99,99,,eye (112),,x,x,x,x,x,,x,x,x,x,x,
86,,,American,Old,102,4.96,0.24,,0.079,99,99,,eye (101),,,,,,,,,,,,,
86,,,Chinese,Young,100,4.96,0.20,,0.495,93,94,,"???? eye (93), ? eye (1)",,,,,,,,,,,,,
86,,,Chinese,Old,96,4.96,0.20,,0.167,98,98,,???? eye (94),,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,fence,American,Young,113,3.66,0.97,"d, f",0.631,88,98,,"fence (99), picket fence (12)",,,,,,,,,x,,,,
87,,,American,Old,102,4.09,1.08,g,0.992,66,98,,"fence (67), picket fence (34)",,,,,,,,,,,,,
87,,,Chinese,Young,100,4.55,0.81,,1.284,72,87,,"?? fence (72), ?? fence (15)",,,,,,,,,,,,,
87,,,Chinese,Old,96,4.56,0.82,,3.161,40,55,,"?? fence (38), ?? fence (6), ?? fence (5), ?? fence (2), ?? fence (1), ? fence (1)",,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,
88,a,finger,American,Young,113,4.96,0.21,,0.849,82,100,,"finger (93), index finger (16), pointer finger (4)",,,,x,,,,x,x,x,x,x,
88,,,American,Old,103,4.95,0.26,,1.466,62,99,,"finger (64), index finger (36), forefinger (1), pointer finger (1)",,,,,,,,,,,,,
88,,,Chinese,Young,100,4.98,0.14,,1.431,59,91,,"?? index finger (59), ?? finger (32)",,,,,,,,,,,,,
88,,,Chinese,Old,98,4.97,0.17,,1.911,55,91,,"?? index finger (54), ?? finger (28), ??? index finger (1), ??? index finger (5), ??? index finger (1)",,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,fish,American,Young,113,3.45,0.85,"d, f",0.146,98,98,,fish (111),,x,x,x,x,x,,x,x,x,x,x,
89,,,American,Old,103,4.18,0.90,g,0.079,99,99,,fish (102),,,,,,,,,,,,,
89,,,Chinese,Young,100,4.89,0.37,,0.855,87,87,,? fish (87),,,,,,,,,,,,,
89,,,Chinese,Old,100,4.84,0.44,,0.355,95,95,,? fish (95),,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,flag,American,Young,113,3.72,1.00,"d, f",0.073,99,99,,flag (112),,,x,x,,x,,x,x,x,x,x,
90,,,American,Old,102,4.21,0.92,g,0.518,92,92,,flag (94),,,,,,,,,,,,,
90,,,Chinese,Young,100,4.81,0.49,,1.293,74,85,,"???? flag (74), ?? flag (9), ?????? small flag (2)",,,,,,,,,,,,,
90,,,Chinese,Old,97,4.84,0.43,,0.858,85,94,,"???? flag (82), ?????? small flag (8), ?? flag (1)",,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,flower,American,Young,113,4.19,0.85,"d, f",0.293,96,96,,flower (108),,,x,x,x,,,x,x,x,x,x,
91,,,American,Old,103,4.72,0.65,,0.139,97,97,,flower (100),,,,,,,,,,,,,
91,,,Chinese,Young,100,4.56,0.76,,0.758,86,92,,"? flower (86), ?? small flower (3), ?? flower (2), ?? fresh flower (1)",,,,,,,,,,,,,
91,,,Chinese,Old,97,4.54,0.88,,1.283,80,88,,"? flower (78), ?? flower (4), ?? flower (1), ?? fresh flower (1), ?? small flower (1)",,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,flute,American,Young,113,2.43,1.08,"d, f",1.174,72,72,,flute (81),,,,,,,,,,,,,
92,,,American,Old,103,3.12,1.34,,2.602,47,47,,flute (48),,,,,,,,,,,,,
92,,,Chinese,Young,100,2.95,1.52,,3.208,16,17,,"?? flute (16), ?? flute (1)",,,,,,,,,,,,,
92,,,Chinese,Old,75,3.17,1.48,,4.053,8,9,,"?? flute (6), ?? flute (1)",,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,fly,American,Young,113,4.04,0.78,f,0.334,95,95,,fly (107),,,x,x,,,,,x,x,,x,
93,,,American,Old,103,4.23,1.04,,0.936,86,86,,fly (89),,,,,,,,,,,,,
93,,,Chinese,Young,100,4.54,0.72,,1.347,74,78,,"?? fly (74), ???? fly (4)",,,,,,,,,,,,,
93,,,Chinese,Old,92,4.48,0.88,,1.790,62,77,,"?? fly (57), ???? fly (13), ???? big head fly (1)",,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,foot,American,Young,113,4.94,0.28,f,0.073,99,99,,foot (112),,,x,x,,,,,x,x,x,,
94,,,American,Old,103,4.97,0.17,g,0.358,94,94,,foot (97),,,,,,,,,,,,,
94,,,Chinese,Young,99,4.99,0.00,,1.189,80,90,,"? foot (79), ? foot (10)",,,,,,,,,,,,,
94,,,Chinese,Old,99,5.00,0.00,,1.436,70,82,,"? foot (69), ? foot (12)",,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,football,American,Young,113,3.77,0.94,"d, f",0.000,100,100,,football (113),,,x,,,,,,x,,,,
95,,,American,Old,103,3.40,1.29,g,0.000,100,100,,football (103),,,,,,,,,,,,,
95,,,Chinese,Young,100,3.05,1.60,e,0.122,59,59,,??? football (59),,,,,,,,,,,,,
95,,,Chinese,Old,82,2.63,1.61,,2.928,23,23,,??? football (19),,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"a, b",football helmet,American,Young,113,3.09,1.18,"d, f",0.970,60,100,,"football helmet (68), helmet (45)",,,,,,,,,x,,,,
96,,,American,Old,103,3.42,1.42,g,0.980,58,100,,"helmet (60), football helmet (43) ",,,,,,,,,,,,,
96,,,Chinese,Young,100,3.80,1.38,,2.031,51,59,,"?? helmet (51), ????? football helmet (3), ?? helmet (3), ??? safety helmet  (1), ??? safety helmet  (1)",,,,,,,,,,,,,
96,,,Chinese,Old,85,3.85,1.43,,3.128,21,25,,"?? helmet (18), ???? safety helmet (1), ??? safety helmet (1), ??? safety helmet (1)",,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,fork,American,Young,113,4.91,0.32,d,0.000,100,100,,fork (113),,,x,x,x,,,x,x,x,x,x,
97,,,American,Old,103,4.98,0.14,g,0.000,100,100,,fork (103),,,,,,,,,,,,,
97,,,Chinese,Young,100,4.85,0.41,,0.547,92,97,,"???? fork (92), ?? dining fork (3), ?? fork sets (1), ?? steel fork (1)",,,,,,,,,,,,,
97,,,Chinese,Old,96,4.80,0.49,,0.735,85,93,,"???? fork (82), ?? dining fork (1), ??? dining fork (2), ???? western fork (1), ?? small fork (1), ?????? fork (2)",,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,fox,American,Young,113,1.98,0.94,"d, f",0.574,89,89,,fox (101),,,x,,,,,,x,,,,
98,,,American,Old,103,2.74,1.42,g,0.537,89,89,,fox (92),,,,,,,,,,,,,
98,,,Chinese,Young,100,4.36,0.86,,1.074,75,75,,???? fox (75),,,,,,,,,,,,,
98,,,Chinese,Old,85,4.39,0.91,,1.550,51,51,,???? fox (43),,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,French horn,American,Young,112,2.44,0.98,"d, f",1.393,65,65,,French horn (73),,,x,,x,,,,x,,x,,
99,,,American,Old,102,2.98,1.30,g,1.824,59,59,,French horn (60),,,,,,,,,,,,,
99,,,Chinese,Young,100,4.15,1.05,,1.777,57,58,,"?? French horn (57), ?? French Horn (1)",,,,,,,,,,,,,
99,,,Chinese,Old,97,4.16,1.00,,2.785,24,24,,?? French horn (23) 10,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,frog,American,Young,113,2.80,0.91,"d, f",0.177,97,97,,frog (110),,x,x,x,x,x,,x,x,x,x,x,
100,,,American,Old,102,3.32,1.30,g,0.191,97,97,,frog (99),,,,,,,,,,,,,
100,,,Chinese,Young,100,4.82,0.46,,0.335,95,95,,???? frog (95),,,,,,,,,,,,,
100,,,Chinese,Old,96,4.84,0.47,,0.201,97,97,,???? frog (93),,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"a, b",frying pan,American,Young,113,3.95,0.87,"d, f",1.571,65,95,,"pan (73), frying pan (24)",,,,,,,,,x,x,,,
101,,,American,Old,103,4.61,0.77,,1.862,49,88,,"frying pan (50), pan (24), fry pan (17)",,,,,,,,,,,,,
101,,,Chinese,Young,100,4.42,0.84,e,2.901,36,55,,"??? frying pan (36), ?? frying pan (8), ?? frying pan (8), ?? frying pan (3)",,,,,,,,,,,,,
101,,,Chinese,Old,96,4.65,0.71,,3.438,15,65,,"??? frying pan (14) 10, ?? frying pan (13), ?? frying pan (13), ?? frying pan (9), ?? frying pan (5), ??? frying pan (1), ??? frying pan (1), ?? frying pan (1), ?? frying pan (1)",,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,
102,b,garbage can,American,Young,113,4.37,0.78,d,1.229,68,95,,"trash can (77), garbage can (30)",,,,,,,,,x,,,,
102,,,American,Old,103,4.61,0.78,g,1.552,50,91,,"garbage can (52), trash can (42)",,,,,,,,,,,,,
102,,,Chinese,Young,100,4.50,0.82,e,2.243,57,59,,"??? garbage can (57), ??? garbage can (2)",,,,,,,,,,,,,
