,,,,,,,,,,,,,,,,,,,,,,,,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,,OrigRow
75,131,donkey,0.717,0.717,75.000,0.786,0.786,0.000,0.800,0.840,0.800,0.450,0.480,0.000,0.860,xxx,0.000,0.919,0.976,0.000,0.770,0.430,,---,---,---,0.0318,0.0652,xxx,0.0116,0.0003,---,0.0005,,---,---,---,0.0318,0.0652,xxx,0.0116,0.0003,---,0.0005,,---,---,---,---,---,xxx,0.0980,0.0054,---,0.0000,,0.0318,0.0318,---,---,---,xxx,---,0.0188,---,0.0000,,0.0652,0.0652,---,---,---,---,---,0.0463,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0116,0.0116,0.0980,---,---,xxx,---,---,0.0652,0.0000,,0.0003,0.0003,0.0054,0.0188,0.0463,xxx,---,---,0.0031,0.0000,,---,---,---,---,---,xxx,0.0652,0.0031,---,0.0005,,0.0005,0.0005,0.0000,0.0000,0.0000,xxx,0.0000,0.0000,0.0005,---,,80
76,132,door,0.973,0.973,76.000,0.971,0.971,0.000,0.960,0.960,0.960,0.753,0.753,0.000,0.980,xxx,0.000,1.000,1.000,0.000,1.000,1.000,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,81
77,xxx,doorknob,0.912,0.912,77.000,0.961,0.961,0.000,0.360,0.540,0.360,0.306,0.447,0.000,0.900,xxx,0.000,0.946,0.907,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,0.0105,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0105,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,---,---,0.0000,0.0000,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,82
78,xxx,dress,0.946,0.946,78.000,1.000,1.000,0.000,0.490,0.870,0.490,0.854,0.948,0.000,1.000,xxx,0.000,0.947,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0511,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0511,---,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,0.0000,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0511,0.0511,0.0000,---,0.0142,xxx,---,0.0112,xxx,xxx,,---,---,0.0000,0.0142,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,---,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0112,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,83
79,136,dresser,0.761,0.991,79.000,0.437,1.000,0.000,0.340,0.340,0.340,0.269,0.280,0.000,0.360,0.900,0.000,0.865,0.927,0.000,0.480,0.500,,---,0.0000,0.0000,0.0000,0.0000,0.0552,---,0.0168,0.0004,0.0010,,0.0000,---,0.0000,0.0000,0.0000,0.0051,0.0007,0.0251,0.0000,0.0000,,0.0000,0.0000,---,---,---,0.0000,0.0000,0.0000,0.0970,0.0586,,0.0000,0.0000,---,---,---,0.0000,0.0000,0.0000,0.0970,0.0586,,0.0000,0.0000,---,---,---,0.0000,0.0000,0.0000,---,---,,0.0552,0.0051,0.0000,0.0000,0.0000,---,---,---,0.0000,0.0000,,---,0.0007,0.0000,0.0000,0.0000,---,---,---,0.0002,0.0004,,0.0168,0.0251,0.0000,0.0000,0.0000,---,---,---,0.0000,0.0000,,0.0004,0.0000,0.0970,0.0970,---,0.0000,0.0002,0.0000,---,---,,0.0010,0.0000,0.0586,0.0586,---,0.0000,0.0004,0.0000,---,---,,84
80,xxx,drum,0.973,0.973,80.000,0.971,0.971,0.000,0.590,0.730,0.590,0.495,0.725,0.000,0.980,xxx,0.000,0.974,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,0.0366,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0366,---,0.0006,xxx,0.0017,0.0001,xxx,xxx,,---,---,0.0000,0.0006,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0017,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0001,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,85
81,139,duck,0.982,0.982,81.000,0.922,0.922,0.000,0.920,0.920,0.920,0.885,0.917,0.000,0.950,xxx,0.000,0.946,1.000,0.000,0.960,0.740,,---,---,0.0319,0.0319,---,xxx,---,---,---,0.0000,,---,---,0.0319,0.0319,---,xxx,---,---,---,0.0000,,0.0319,0.0319,---,---,---,xxx,---,0.0509,---,0.0027,,0.0319,0.0319,---,---,---,xxx,---,0.0509,---,0.0027,,---,---,---,---,---,---,---,---,---,0.0068,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,0.0119,,---,---,0.0509,0.0509,---,xxx,---,---,---,0.0002,,---,---,---,---,---,xxx,---,---,---,0.0021,,0.0000,0.0000,0.0027,0.0027,0.0068,xxx,0.0119,0.0002,0.0021,---,,86
82,141,eagle,0.681,0.681,82.000,0.735,0.735,0.000,0.690,0.690,0.690,0.552,0.552,0.000,0.760,xxx,0.000,1.000,0.905,0.000,0.580,0.740,,---,---,---,---,---,xxx,0.0001,0.0036,---,---,,---,---,---,---,---,xxx,0.0001,0.0036,---,---,,---,---,---,---,---,xxx,0.0001,0.0052,---,---,,---,---,---,---,---,xxx,0.0001,0.0052,---,---,,---,---,---,---,---,---,0.0014,0.0686,0.0690,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0001,0.0001,0.0001,0.0001,0.0014,xxx,---,0.0541,0.0000,0.0008,,0.0036,0.0036,0.0052,0.0052,0.0686,xxx,0.0541,---,0.0003,0.0374,,---,---,---,---,0.0690,xxx,0.0000,0.0003,---,0.0913,,---,---,---,---,---,xxx,0.0008,0.0374,0.0913,---,,87
83,142,ear,0.991,0.991,83.000,0.960,0.960,0.000,0.920,0.920,0.920,0.959,0.959,0.000,0.950,xxx,0.000,1.000,1.000,0.000,1.000,1.000,,---,---,0.0100,0.0100,---,xxx,---,---,---,---,,---,---,0.0100,0.0100,---,xxx,---,---,---,---,,0.0100,0.0100,---,---,---,xxx,0.0762,0.0509,0.0398,0.0398,,0.0100,0.0100,---,---,---,xxx,0.0762,0.0509,0.0398,0.0398,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0762,0.0762,---,xxx,---,---,---,---,,---,---,0.0509,0.0509,---,xxx,---,---,---,---,,---,---,0.0398,0.0398,---,xxx,---,---,---,---,,---,---,0.0398,0.0398,---,xxx,---,---,---,---,,88
84,xxx,elephant,1.000,1.000,84.000,1.000,1.000,0.000,1.000,1.000,1.000,0.980,0.990,0.000,1.000,xxx,0.000,1.000,0.976,0.000,xxx,xxx,,---,---,---,---,---,xxx,---,0.0984,xxx,xxx,,---,---,---,---,---,xxx,---,0.0984,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,0.0984,0.0984,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,89
85,146,envelope,0.938,0.938,85.000,0.981,0.981,0.000,0.980,0.980,0.980,0.948,0.948,0.000,0.980,xxx,0.000,1.000,1.000,0.000,0.920,0.920,,---,---,---,---,---,xxx,---,0.0877,---,---,,---,---,---,---,---,xxx,---,0.0877,---,---,,---,---,---,---,---,xxx,---,---,0.0771,0.0771,,---,---,---,---,---,xxx,---,---,0.0771,0.0771,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,0.0782,0.0782,,0.0877,0.0877,---,---,---,xxx,---,---,0.0525,0.0525,,---,---,0.0771,0.0771,---,xxx,0.0782,0.0525,---,---,,---,---,0.0771,0.0771,---,xxx,0.0782,0.0525,---,---,,90
86,148,eye,0.991,0.991,86.000,0.990,0.990,0.000,0.930,0.940,0.930,0.979,0.979,0.000,0.980,xxx,0.000,1.000,1.000,0.000,0.980,0.980,,---,---,0.0191,0.0366,---,xxx,---,---,---,---,,---,---,0.0191,0.0366,---,xxx,---,---,---,---,,0.0191,0.0191,---,---,---,xxx,0.0985,0.0689,---,---,,0.0366,0.0366,---,---,---,xxx,---,0.0933,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0985,---,---,xxx,---,---,---,---,,---,---,0.0689,0.0933,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,91
87,152,fence,0.876,0.982,87.000,0.657,0.980,0.000,0.720,0.870,0.720,0.396,0.552,0.000,0.740,xxx,0.000,0.973,0.953,0.000,0.980,0.650,,---,0.0019,0.0043,---,0.0403,xxx,0.0882,---,0.0343,0.0007,,0.0019,---,0.0000,0.0014,0.0000,xxx,---,---,---,0.0000,,0.0043,0.0000,---,0.0086,---,xxx,0.0013,0.0014,0.0001,---,,---,0.0014,0.0086,---,0.0589,xxx,0.0772,---,0.0290,0.0016,,0.0403,0.0000,---,0.0589,---,---,0.0039,0.0054,0.0006,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0882,---,0.0013,0.0772,0.0039,xxx,---,---,---,0.0003,,---,---,0.0014,---,0.0054,xxx,---,---,---,0.0003,,0.0343,---,0.0001,0.0290,0.0006,xxx,---,---,---,0.0000,,0.0007,0.0000,---,0.0016,---,xxx,0.0003,0.0003,0.0000,---,,92
88,153,finger,0.823,1.000,88.000,0.621,0.990,0.000,0.590,0.910,0.590,0.551,0.908,0.000,0.710,0.880,0.000,0.973,1.000,0.000,0.980,0.670,,---,0.0000,0.0002,0.0647,---,---,0.0225,0.0025,0.0058,0.0307,,0.0000,---,0.0000,0.0011,0.0000,0.0002,0.0797,---,---,0.0000,,0.0002,0.0000,---,0.0000,---,0.0008,0.0000,0.0000,0.0000,---,,0.0647,0.0011,0.0000,---,0.0023,---,---,0.0377,---,0.0002,,---,0.0000,---,0.0023,---,0.0536,0.0018,0.0001,0.0002,---,,---,0.0002,0.0008,---,0.0536,---,---,0.0167,0.0537,0.0178,,0.0225,0.0797,0.0000,---,0.0018,---,---,---,---,0.0005,,0.0025,---,0.0000,0.0377,0.0001,0.0167,---,---,---,0.0000,,0.0058,---,0.0000,---,0.0002,0.0537,---,---,---,0.0000,,0.0307,0.0000,---,0.0002,---,0.0178,0.0005,0.0000,0.0000,---,,93
89,xxx,fish,0.982,0.982,89.000,0.990,0.990,0.000,0.870,0.870,0.870,0.950,0.950,0.000,1.000,xxx,0.000,1.000,1.000,0.000,xxx,xxx,,---,---,0.0014,0.0014,---,xxx,---,---,xxx,xxx,,---,---,0.0014,0.0014,---,xxx,---,---,xxx,xxx,,0.0014,0.0014,---,---,0.0142,xxx,0.0212,0.0112,xxx,xxx,,0.0014,0.0014,---,---,0.0142,xxx,0.0212,0.0112,xxx,xxx,,---,---,0.0142,0.0142,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0212,0.0212,---,xxx,---,---,xxx,xxx,,---,---,0.0112,0.0112,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,94
90,159,flag,0.991,0.991,90.000,0.922,0.922,0.000,0.740,0.850,0.740,0.845,0.938,0.000,0.950,xxx,0.000,0.973,1.000,0.000,1.000,0.710,,---,---,0.0000,0.0001,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0001,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0540,0.0041,xxx,0.0023,0.0002,0.0001,---,,0.0001,0.0001,0.0540,---,0.0947,xxx,0.0466,0.0061,0.0039,0.0420,,---,---,0.0041,0.0947,---,---,---,---,---,0.0029,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0023,0.0466,---,xxx,---,---,---,0.0015,,---,---,0.0002,0.0061,---,xxx,---,---,---,0.0001,,---,---,0.0001,0.0039,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0420,0.0029,xxx,0.0015,0.0001,0.0000,---,,95
91,163,flower,0.956,0.956,91.000,0.971,0.971,0.000,0.860,0.920,0.860,0.804,0.876,0.000,0.930,xxx,0.000,0.974,1.000,0.000,1.000,0.920,,---,---,0.0144,---,---,xxx,---,---,---,---,,---,---,0.0144,---,---,xxx,---,---,---,---,,0.0144,0.0144,---,---,---,xxx,0.0575,0.0083,0.0055,---,,---,---,---,---,---,xxx,---,0.0509,0.0398,---,,---,---,---,---,---,---,---,0.0710,0.0572,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0575,---,---,xxx,---,---,---,---,,---,---,0.0083,0.0509,0.0710,xxx,---,---,---,0.0525,,---,---,0.0055,0.0398,0.0572,xxx,---,---,---,0.0412,,---,---,---,---,---,xxx,---,0.0525,0.0412,---,,96
92,164,flute,0.717,0.717,92.000,0.466,0.466,0.000,0.160,0.170,0.160,0.080,0.093,0.000,0.880,xxx,0.000,0.703,0.639,0.000,0.860,0.610,,---,---,0.0000,0.0000,0.0342,xxx,---,---,0.0482,---,,---,---,0.0000,0.0000,0.0342,xxx,---,---,0.0482,---,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0342,0.0342,0.0000,0.0000,---,---,0.0509,0.0090,---,0.0035,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,0.0509,xxx,---,---,0.0738,---,,---,---,0.0000,0.0000,0.0090,xxx,---,---,0.0124,---,,0.0482,0.0482,0.0000,0.0000,---,xxx,0.0738,0.0124,---,0.0046,,---,---,0.0000,0.0000,0.0035,xxx,---,---,0.0046,---,,97
93,165,fly,0.947,0.947,93.000,0.864,0.864,0.000,0.740,0.780,0.740,0.620,0.772,0.000,0.760,xxx,0.000,0.947,0.952,0.000,0.900,0.960,,---,---,0.0000,0.0003,0.0007,xxx,---,---,---,---,,---,---,0.0000,0.0003,0.0007,xxx,---,---,---,---,,0.0000,0.0000,---,---,---,xxx,0.0076,0.0028,0.0225,0.0011,,0.0003,0.0003,---,---,---,xxx,0.0223,0.0101,0.0713,0.0046,,0.0007,0.0007,---,---,---,---,0.0210,0.0101,0.0708,0.0047,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0076,0.0223,0.0210,xxx,---,---,---,---,,---,---,0.0028,0.0101,0.0101,xxx,---,---,---,---,,---,---,0.0225,0.0713,0.0708,xxx,---,---,---,---,,---,---,0.0011,0.0046,0.0047,xxx,---,---,---,---,,98
94,166,foot,0.991,0.991,94.000,0.942,0.942,0.000,0.798,0.899,0.798,0.697,0.818,0.000,0.950,xxx,0.000,0.946,1.000,0.000,0.980,0.940,,---,---,0.0000,0.0025,---,xxx,0.0885,---,---,0.0516,,---,---,0.0000,0.0025,---,xxx,0.0885,---,---,0.0516,,0.0000,0.0000,---,0.0464,0.0231,xxx,0.0368,0.0012,0.0026,0.0234,,0.0025,0.0025,0.0464,---,---,xxx,---,0.0271,0.0740,---,,---,---,0.0231,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0885,0.0885,0.0368,---,---,xxx,---,---,---,---,,---,---,0.0012,0.0271,---,xxx,---,---,---,0.0950,,---,---,0.0026,0.0740,---,xxx,---,---,---,---,,0.0516,0.0516,0.0234,---,---,xxx,---,0.0950,---,---,,99
95,167,football,1.000,1.000,95.000,1.000,1.000,0.000,0.590,0.590,0.590,0.232,0.232,0.000,1.000,xxx,0.000,0.974,1.000,0.000,1.000,1.000,,---,---,0.0000,0.0000,---,xxx,0.0855,---,---,---,,---,---,0.0000,0.0000,---,xxx,0.0855,---,---,---,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,---,---,0.0000,0.0000,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0855,0.0855,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,100
96,xxx,football helmet,0.602,1.000,96.000,0.583,1.000,0.000,0.510,0.590,0.510,0.212,0.247,0.000,0.620,xxx,0.000,0.000,0.000,0.000,xxx,xxx,,---,0.0000,---,---,---,xxx,0.0000,0.0000,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0000,xxx,0.0000,0.0000,xxx,xxx,,---,0.0000,---,---,---,xxx,0.0000,0.0000,xxx,xxx,,---,0.0000,---,---,---,xxx,0.0000,0.0000,xxx,xxx,,---,0.0000,---,---,---,---,0.0000,0.0000,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0000,xxx,---,---,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0000,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,101
97,168,fork,1.000,1.000,97.000,1.000,1.000,0.000,0.920,0.970,0.920,0.854,0.927,0.000,1.000,xxx,0.000,0.947,1.000,0.000,1.000,1.000,,---,---,0.0022,0.0637,---,xxx,0.0138,---,---,---,,---,---,0.0022,0.0637,---,xxx,0.0138,---,---,---,,0.0022,0.0022,---,---,0.0592,xxx,---,0.0509,0.0398,0.0398,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,---,---,0.0592,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0138,0.0138,---,---,---,xxx,---,---,0.0997,0.0997,,---,---,0.0509,---,---,xxx,---,---,---,---,,---,---,0.0398,---,---,xxx,0.0997,---,---,---,,---,---,0.0398,---,---,xxx,0.0997,---,---,---,,102
98,170,fox,0.894,0.894,98.000,0.893,0.893,0.000,0.750,0.750,0.750,0.506,0.506,0.000,0.740,0.880,0.000,0.973,0.976,0.000,0.860,0.770,,---,---,0.0057,0.0057,0.0165,---,---,0.0906,---,0.0380,,---,---,0.0057,0.0057,0.0165,---,---,0.0906,---,0.0380,,0.0057,0.0057,---,---,---,0.0834,0.0031,0.0010,---,---,,0.0057,0.0057,---,---,---,0.0834,0.0031,0.0010,---,---,,0.0165,0.0165,---,---,---,---,0.0039,0.0014,---,---,,---,---,0.0834,0.0834,---,---,---,0.0802,---,---,,---,---,0.0031,0.0031,0.0039,---,---,---,0.0713,0.0076,,0.0906,0.0906,0.0010,0.0010,0.0014,0.0802,---,---,0.0430,0.0031,,---,---,---,---,---,---,0.0713,0.0430,---,---,,0.0380,0.0380,---,---,---,---,0.0076,0.0031,---,---,,103
99,xxx,French horn,0.652,0.652,99.000,0.588,0.588,0.000,0.570,0.580,0.570,0.237,0.237,0.000,0.570,xxx,0.000,0.789,0.641,0.000,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,0.0185,---,xxx,xxx,,---,---,---,---,---,xxx,0.0239,---,xxx,xxx,,---,---,---,---,---,---,0.0385,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0185,0.0239,0.0385,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,104
100,171,frog,0.973,0.973,100.000,0.971,0.971,0.000,0.950,0.950,0.950,0.969,0.969,0.000,1.000,xxx,0.000,0.973,1.000,0.000,1.000,1.000,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,105
101,xxx,frying pan,0.646,0.947,101.000,0.485,0.883,0.000,0.360,0.550,0.360,0.146,0.646,0.000,0.600,0.950,0.000,1.000,0.977,0.000,xxx,xxx,,---,0.0000,0.0000,---,---,0.0002,0.0000,0.0000,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,0.0000,0.0000,---,0.0070,0.0084,0.0000,0.0000,0.0000,xxx,xxx,,---,0.0000,0.0070,---,---,0.0000,0.0000,0.0000,xxx,xxx,,---,0.0000,0.0084,---,---,0.0001,0.0000,0.0000,xxx,xxx,,0.0002,---,0.0000,0.0000,0.0001,---,---,---,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,106
102,xxx,garbage can,0.681,0.947,102.000,0.505,0.913,0.000,0.570,0.590,0.570,0.247,0.258,0.000,0.880,xxx,0.000,1.027,1.000,0.000,xxx,xxx,,---,0.0000,0.0930,---,0.0128,xxx,0.0000,0.0000,xxx,xxx,,0.0000,---,0.0000,0.0000,---,xxx,0.0185,---,xxx,xxx,,0.0930,0.0000,---,---,0.0004,xxx,0.0000,0.0000,xxx,xxx,,---,0.0000,---,---,0.0008,xxx,0.0000,0.0000,xxx,xxx,,0.0128,---,0.0004,0.0008,---,---,0.0031,0.0167,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0000,0.0185,0.0000,0.0000,0.0031,xxx,#NYoon!,#NYoon!,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0167,xxx,#NYoon!,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,107
103,178,giraffe,1.000,1.000,103.000,1.000,1.000,0.000,1.000,1.000,1.000,0.960,0.970,0.000,0.950,xxx,0.000,1.000,1.000,0.000,1.000,1.000,,---,---,---,---,0.0167,xxx,---,---,---,---,,---,---,---,---,0.0167,xxx,---,---,---,---,,---,---,---,---,0.0243,xxx,---,---,---,---,,---,---,---,---,0.0243,xxx,---,---,---,---,,0.0167,0.0167,0.0243,0.0243,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,108
