var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.1574790731093317,0.02479965846737424,0.05136210582151235,0.22663209353821084,vi.subs.2018.tsv,counts,True,vi,200,3,sg,word2vec
unigram_freq,0.07732932642919083,0.00597982472599235,0.029381308812572837,0.17140976871979274,vi.wiki.2018.tsv,counts,True,vi,200,3,sg,word2vec
unigram_freq,0.22166015368667127,0.04913322373239873,0.10175889478540467,0.3189967002735368,vi.subs.2018.tsv,counts,False,vi,300,4,cbow,fasttext
unigram_freq,0.09401833373487824,0.008839447078282943,0.04343179545221976,0.20840296411572404,vi.wiki.2018.tsv,counts,False,vi,300,4,cbow,fasttext
unigram_freq,0.16711697825006303,0.02792808441943204,0.057841329921140494,0.24050224514781665,vi.subs.2018.tsv,counts,True,vi,300,4,cbow,fasttext
unigram_freq,0.07548412845313034,0.00569785364832868,0.027995870327555128,0.1673196650951559,vi.wiki.2018.tsv,counts,True,vi,300,4,cbow,fasttext
unigram_freq,0.29531712802143406,0.08721220610282807,0.18062355837174054,0.4249983039633694,vi.subs.2018.tsv,counts,False,vi,300,4,cbow,word2vec
unigram_freq,0.15542062116573266,0.02415556948354219,0.11868612861754663,0.34450853199528547,vi.wiki.2018.tsv,counts,False,vi,300,4,cbow,word2vec
unigram_freq,0.25441136903714623,0.064725144695355,0.13405102878852299,0.36612979773370397,vi.subs.2018.tsv,counts,True,vi,300,4,cbow,word2vec
unigram_freq,0.08612762606353654,0.007417967971340377,0.036447490974170216,0.190912259884404,vi.wiki.2018.tsv,counts,True,vi,300,4,cbow,word2vec
unigram_freq,0.1334048430563084,0.017796852150878274,0.03685872548066593,0.1919862637812037,vi.subs.2018.tsv,counts,False,vi,300,4,sg,fasttext
unigram_freq,0.07390544083353624,0.005462014184799326,0.026837095208607553,0.16382031378497464,vi.wiki.2018.tsv,counts,False,vi,300,4,sg,fasttext
unigram_freq,0.18040259739065648,0.0325450971452953,0.06740353806674992,0.25962191368748117,vi.subs.2018.tsv,counts,True,vi,300,4,sg,fasttext
unigram_freq,0.0998915447283436,0.009978320708214672,0.0490275443834674,0.22142164389116842,vi.wiki.2018.tsv,counts,True,vi,300,4,sg,fasttext
unigram_freq,0.12578984712616145,0.01582308564002307,0.03277089481433354,0.18102733167766005,vi.subs.2018.tsv,counts,False,vi,300,4,sg,word2vec
unigram_freq,0.06647684272929891,0.004419170619255941,0.021713181006030313,0.14735393108441427,vi.wiki.2018.tsv,counts,False,vi,300,4,sg,word2vec
unigram_freq,0.17543063631679193,0.03077590815851452,0.06373940405954842,0.25246663949826803,vi.subs.2018.tsv,counts,True,vi,300,4,sg,word2vec
unigram_freq,0.08927393286118687,0.0079698350885037,0.03915903837494944,0.19788642797056458,vi.wiki.2018.tsv,counts,True,vi,300,4,sg,word2vec
unigram_freq,0.19745077138662281,0.03898680712117238,0.08074484233865192,0.2841563695197627,vi.subs.2018.tsv,counts,False,vi,500,6,cbow,fasttext
unigram_freq,0.07572535524271039,0.005734329426634685,0.02817509064850021,0.16785437333742667,vi.wiki.2018.tsv,counts,False,vi,500,6,cbow,fasttext
unigram_freq,0.16160080333884608,0.026114819639760405,0.05408591136896812,0.2325637791423422,vi.subs.2018.tsv,counts,True,vi,500,6,cbow,fasttext
unigram_freq,0.07150482197281441,0.005112939565363882,0.025121949754981887,0.15849905285200253,vi.wiki.2018.tsv,counts,True,vi,500,6,cbow,fasttext
unigram_freq,0.26804673992552774,0.07184905478470352,0.1488052248736596,0.3857528028072636,vi.subs.2018.tsv,counts,False,vi,500,6,cbow,word2vec
unigram_freq,0.1299315797114466,0.016882215406312,0.0829491844697694,0.2880090006749258,vi.wiki.2018.tsv,counts,False,vi,500,6,cbow,word2vec
unigram_freq,0.2302076956841818,0.05299558315222086,0.10975815467451167,0.33129768286921607,vi.subs.2018.tsv,counts,True,vi,500,6,cbow,word2vec
unigram_freq,0.07190085959216903,0.005169733610092806,0.025401001975299042,0.159376917950182,vi.wiki.2018.tsv,counts,True,vi,500,6,cbow,word2vec
unigram_freq,0.13686871380031287,0.018733044817351958,0.038797656489252375,0.19697120725946818,vi.subs.2018.tsv,counts,False,vi,500,6,sg,fasttext
unigram_freq,0.07673741121983005,0.005888630280721299,0.02893323344560539,0.17009771734390025,vi.wiki.2018.tsv,counts,False,vi,500,6,sg,fasttext
unigram_freq,0.19019745247246295,0.0361750709270148,0.07492150843522383,0.27371793590341104,vi.subs.2018.tsv,counts,True,vi,500,6,sg,fasttext
unigram_freq,0.10784054763940866,0.01162958371516757,0.05714087053618494,0.23904156654478514,vi.wiki.2018.tsv,counts,True,vi,500,6,sg,fasttext
unigram_freq,0.131856668589049,0.017386181051402296,0.03600819229703878,0.1897582469803059,vi.subs.2018.tsv,counts,False,vi,500,6,sg,word2vec
unigram_freq,0.07431370290016223,0.005522526438733581,0.027134416501664704,0.16472527584334076,vi.wiki.2018.tsv,counts,False,vi,500,6,sg,word2vec
unigram_freq,0.19586459482529198,0.03836293950607579,0.07945276186474698,0.2818736629498169,vi.subs.2018.tsv,counts,True,vi,500,6,sg,word2vec
unigram_freq,0.10683136699588024,0.01141294097420845,0.056076416715915844,0.23680459606163864,vi.wiki.2018.tsv,counts,True,vi,500,6,sg,word2vec
