var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.04668729854453103,0.0021797038453861693,0.014193009598142903,0.11913441819282496,ta.wiki.2018.tsv,counts,False,ta,300,4,sg,word2vec
unigram_freq,0.15449234085531496,0.02386788338295482,0.04152698660895132,0.20378171313675653,ta.subs.2018.tsv,counts,True,ta,300,4,sg,word2vec
unigram_freq,0.06768974422756793,0.0045819014735935665,0.029834773990104757,0.17272745580857943,ta.wiki.2018.tsv,counts,True,ta,300,4,sg,word2vec
unigram_freq,0.0,-0.00466825277510796,-0.008122147547341863,0.0,ta.subs.2018.tsv,counts,False,ta,500,6,cbow,fasttext
unigram_freq,0.05221824894548534,0.0027267455229326807,0.017755038355598385,0.13324803321474724,ta.wiki.2018.tsv,counts,False,ta,500,6,cbow,fasttext
unigram_freq,0.0,-0.004689008794806147,-0.008158260299286901,0.0,ta.subs.2018.tsv,counts,True,ta,500,6,cbow,fasttext
unigram_freq,0.04020858944726399,0.0016167306653386293,0.010527243826877697,0.1026023578036962,ta.wiki.2018.tsv,counts,True,ta,500,6,cbow,fasttext
unigram_freq,0.0,-0.004050205890189423,-0.007046827029727587,0.0,ta.subs.2018.tsv,counts,False,ta,500,6,cbow,word2vec
unigram_freq,0.09815203679201144,0.009633822326420368,0.06273005070625237,0.25045967880330033,ta.wiki.2018.tsv,counts,False,ta,500,6,cbow,word2vec
unigram_freq,0.10779091175871221,0.011618880657774482,0.020215328428786372,0.1421806190336305,ta.subs.2018.tsv,counts,True,ta,500,6,cbow,word2vec
unigram_freq,0.05638434227019889,0.003179194053242937,0.020701129562874954,0.1438788711481813,ta.wiki.2018.tsv,counts,True,ta,500,6,cbow,word2vec
unigram_freq,0.11713770738506085,0.013721242491428141,0.023873162276577597,0.15450942455584254,ta.subs.2018.tsv,counts,False,ta,500,6,sg,fasttext
unigram_freq,0.04809959743205207,0.00231357127312547,0.015064679247579149,0.12273825502906235,ta.wiki.2018.tsv,counts,False,ta,500,6,sg,fasttext
unigram_freq,0.1477782953157338,0.02183842456642423,0.03799599444909896,0.1949256126041392,ta.subs.2018.tsv,counts,True,ta,500,6,sg,fasttext
unigram_freq,0.052620027245786245,0.0027688672673472866,0.01802931154368881,0.13427327188867041,ta.wiki.2018.tsv,counts,True,ta,500,6,sg,fasttext
unigram_freq,0.15273349650045487,0.02332752095325446,0.04058682685443482,0.2014617255322579,ta.subs.2018.tsv,counts,False,ta,500,6,sg,word2vec
unigram_freq,0.05553174241619485,0.0030837744157786147,0.020079810371623763,0.14170324756907923,ta.wiki.2018.tsv,counts,False,ta,500,6,sg,word2vec
unigram_freq,0.16683457718287906,0.02783377614379003,0.04842711985199183,0.2200616273955817,ta.subs.2018.tsv,counts,True,ta,500,6,sg,word2vec
unigram_freq,0.07542374025801471,0.005688740594508468,0.03704188990174462,0.19246269742925412,ta.wiki.2018.tsv,counts,True,ta,500,6,sg,word2vec
