var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.0860393645678585,0.007402772255240865,0.01302675009069354,0.11413478913413534,eu.subs.2018.tsv,counts,False,eu,100,2,sg,fasttext
unigram_freq,0.032231959290929646,0.001038899199732146,0.0045772929723753575,0.06765569430857507,eu.wiki.2018.tsv,counts,False,eu,100,2,sg,fasttext
unigram_freq,0.08622514461724211,0.007434775564264315,0.013083066710244895,0.11438123408254038,eu.subs.2018.tsv,counts,True,eu,100,2,sg,fasttext
unigram_freq,0.03738373375235977,0.0013975435492673228,0.006157446524455046,0.07846939864976057,eu.wiki.2018.tsv,counts,True,eu,100,2,sg,fasttext
unigram_freq,0.07489273775983032,0.005608922169162716,0.00987008986047161,0.09934832590673891,eu.subs.2018.tsv,counts,False,eu,100,2,sg,word2vec
unigram_freq,0.033678561923758746,0.0011342455332524523,0.004997380024590603,0.0706921496673471,eu.wiki.2018.tsv,counts,False,eu,100,2,sg,word2vec
unigram_freq,0.08469933370804039,0.007173977130585988,0.012624136474053083,0.11235718256548213,eu.subs.2018.tsv,counts,True,eu,100,2,sg,word2vec
unigram_freq,0.039127096584609646,0.0015309296871413717,0.0067451334065515844,0.08212876114097657,eu.wiki.2018.tsv,counts,True,eu,100,2,sg,word2vec
unigram_freq,0.0887874152752214,0.007883205111254617,0.013872173742112581,0.11778019248631147,eu.subs.2018.tsv,counts,False,eu,200,3,cbow,fasttext
unigram_freq,0.0225881382715885,0.000510223990576401,0.0022479993121611863,0.047413071110835946,eu.wiki.2018.tsv,counts,False,eu,200,3,cbow,fasttext
unigram_freq,0.08023403280267773,0.006437500019781166,0.011328148573955477,0.10643377553180887,eu.subs.2018.tsv,counts,True,eu,200,3,cbow,fasttext
unigram_freq,0.028284798389594416,0.0008000298199400028,0.003524856765166673,0.0593705041680351,eu.wiki.2018.tsv,counts,True,eu,200,3,cbow,fasttext
unigram_freq,0.14052471449907347,0.019747195385046108,0.03474938447430631,0.18641186784726532,eu.subs.2018.tsv,counts,False,eu,200,3,cbow,word2vec
unigram_freq,0.08216458900185859,0.006751019685844343,0.029744363045375477,0.17246554161737782,eu.wiki.2018.tsv,counts,False,eu,200,3,cbow,word2vec
unigram_freq,0.09730039439927432,0.009467366750254332,0.01665984261304171,0.12907301272164415,eu.subs.2018.tsv,counts,True,eu,200,3,cbow,word2vec
unigram_freq,0.0464140678245569,0.002154265692022568,0.0094914937033993,0.09742429729487044,eu.wiki.2018.tsv,counts,True,eu,200,3,cbow,word2vec
unigram_freq,0.09436124787674355,0.008904045100856238,0.01566855852454485,0.1251741128370593,eu.subs.2018.tsv,counts,False,eu,200,3,sg,fasttext
unigram_freq,0.034981277595876555,0.001223689782239775,0.005391463042860922,0.07342658267181527,eu.wiki.2018.tsv,counts,False,eu,200,3,sg,fasttext
unigram_freq,0.09507780580476963,0.009039789156649485,0.01590742902199449,0.1261246566774098,eu.subs.2018.tsv,counts,True,eu,200,3,sg,fasttext
unigram_freq,0.04178454683293276,0.0017459483540335514,0.007692485597359744,0.08770681613968064,eu.wiki.2018.tsv,counts,True,eu,200,3,sg,fasttext
unigram_freq,0.08381798509881762,0.007025454626025613,0.01236277958192633,0.11118803704502715,eu.subs.2018.tsv,counts,False,eu,200,3,sg,word2vec
unigram_freq,0.037459707084418224,0.0014032296548504128,0.006182498975291828,0.07862886858712789,eu.wiki.2018.tsv,counts,False,eu,200,3,sg,word2vec
unigram_freq,0.09605377303165,0.009226327313615734,0.01623568252884222,0.1274193177224012,eu.subs.2018.tsv,counts,True,eu,200,3,sg,word2vec
unigram_freq,0.04322285779609509,0.0018682154360614583,0.008231182956510152,0.0907258670749977,eu.wiki.2018.tsv,counts,True,eu,200,3,sg,word2vec
unigram_freq,0.05117527748354436,0.0026189090255177624,0.004608526672089497,0.06788613018938033,eu.subs.2018.tsv,counts,False,eu,300,4,cbow,fasttext
unigram_freq,0.01588401599493307,0.00025230196412728964,0.0011116189208867366,0.0333409496098527,eu.wiki.2018.tsv,counts,False,eu,300,4,cbow,fasttext
unigram_freq,0.07587433655643731,0.005756914947879519,0.010130514587465778,0.1006504574627745,eu.subs.2018.tsv,counts,True,eu,300,4,cbow,fasttext
unigram_freq,0.024798060490184584,0.0006149438040748537,0.002709385042863943,0.052051753504218694,eu.wiki.2018.tsv,counts,True,eu,300,4,cbow,fasttext
unigram_freq,0.13428064871241852,0.018031292618627945,0.031729889108602694,0.17812885535084622,eu.subs.2018.tsv,counts,False,eu,300,4,cbow,word2vec
unigram_freq,0.06855418785209645,0.004699676672060529,0.02070633706234959,0.1438969668281774,eu.wiki.2018.tsv,counts,False,eu,300,4,cbow,word2vec
unigram_freq,0.09706937479953276,0.009422463523972167,0.016580825849203062,0.12876655563151118,eu.subs.2018.tsv,counts,True,eu,300,4,cbow,word2vec
unigram_freq,0.03817862952497074,0.0014576077524049676,0.006422083801087997,0.0801379048957982,eu.wiki.2018.tsv,counts,True,eu,300,4,cbow,word2vec
unigram_freq,0.09647731918910216,0.0093078731179159,0.016379179691383028,0.1279811692843249,eu.subs.2018.tsv,counts,False,eu,300,4,sg,fasttext
unigram_freq,0.03987725328972655,0.0015901953299330069,0.0070062523007844435,0.08370335895759766,eu.wiki.2018.tsv,counts,False,eu,300,4,sg,fasttext
unigram_freq,0.10150008990305039,0.01030226825032731,0.01812902913084874,0.13464408316316295,eu.subs.2018.tsv,counts,True,eu,300,4,sg,fasttext
unigram_freq,0.04446365470656103,0.0019770165898642866,0.008710550691913566,0.09333033103934414,eu.wiki.2018.tsv,counts,True,eu,300,4,sg,fasttext
unigram_freq,0.0872963973176989,0.007620660984649548,0.013410171588440711,0.11580229526412986,eu.subs.2018.tsv,counts,False,eu,300,4,sg,word2vec
unigram_freq,0.03791892735386516,0.0014378450516677032,0.0063350111849735935,0.07959278349808853,eu.wiki.2018.tsv,counts,False,eu,300,4,sg,word2vec
unigram_freq,0.10700071593200937,0.011449153209962563,0.020147216809304813,0.1419408919561407,eu.subs.2018.tsv,counts,True,eu,300,4,sg,word2vec
unigram_freq,0.048827421368485044,0.00238411707749559,0.010504197468776788,0.10248998716351168,eu.wiki.2018.tsv,counts,True,eu,300,4,sg,word2vec
unigram_freq,0.0,-0.009125581048104165,-0.01605839807672893,0.0,eu.subs.2018.tsv,counts,False,eu,500,6,cbow,fasttext
unigram_freq,0.0,-0.00021107777046313573,-0.0009299889687225393,0.0,eu.wiki.2018.tsv,counts,False,eu,500,6,cbow,fasttext
unigram_freq,0.06156149972381369,0.0037898182482451128,0.006668990144075793,0.08166388518847112,eu.subs.2018.tsv,counts,True,eu,500,6,cbow,fasttext
unigram_freq,0.02319942180838217,0.0005382131722432383,0.0023713170359395686,0.04869617064964727,eu.wiki.2018.tsv,counts,True,eu,500,6,cbow,fasttext
unigram_freq,0.126407198921233,0.015978779939112172,0.02811805710673304,0.1676843973264449,eu.subs.2018.tsv,counts,False,eu,500,6,cbow,word2vec
unigram_freq,0.06695847656588944,0.004483437584024765,0.01975360780981561,0.14054752865068673,eu.wiki.2018.tsv,counts,False,eu,500,6,cbow,word2vec
unigram_freq,0.0801412045123943,0.006422612660697408,0.01130195110365545,0.10631063495086204,eu.subs.2018.tsv,counts,True,eu,500,6,cbow,word2vec
unigram_freq,0.03694911534656787,0.0013652371248939772,0.0060151074319956255,0.07755712367020598,eu.wiki.2018.tsv,counts,True,eu,500,6,cbow,word2vec
unigram_freq,0.09886038052669066,0.009773374837882078,0.017198328837636223,0.1311423990844922,eu.subs.2018.tsv,counts,False,eu,500,6,sg,fasttext
unigram_freq,0.041334767866241746,0.0017085630345560915,0.007527769366797332,0.08676271876098243,eu.wiki.2018.tsv,counts,False,eu,500,6,sg,fasttext
unigram_freq,0.10566696055254676,0.011165506552413475,0.0196480802703769,0.14017161007271373,eu.subs.2018.tsv,counts,True,eu,500,6,sg,fasttext
unigram_freq,0.04571654647492884,0.002090002621594329,0.009208356609126556,0.09596018241503376,eu.wiki.2018.tsv,counts,True,eu,500,6,sg,fasttext
unigram_freq,0.10273578915552936,0.010554642373409385,0.01857313500326979,0.13628328952321994,eu.subs.2018.tsv,counts,False,eu,500,6,sg,word2vec
unigram_freq,0.04274280784191671,0.0018269476222110166,0.008049360817873774,0.08971823013119337,eu.wiki.2018.tsv,counts,False,eu,500,6,sg,word2vec
unigram_freq,0.12097039922077747,0.01463383748763428,0.025751345205071663,0.16047225680805907,eu.subs.2018.tsv,counts,True,eu,500,6,sg,word2vec
unigram_freq,0.05662011176987462,0.003205837056833095,0.01412461905313428,0.11884704057373191,eu.wiki.2018.tsv,counts,True,eu,500,6,sg,word2vec
