norm,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,var,language,dim,window,alg,family
familiar_mean,0.47425859332531356,0.22492121334290516,0.22492121334290516,0.47425859332531356,Yao2017.csv,norms,True,,zh,50,1,sg,word2vec
imagine_mean,0.0,-0.04405858712083688,-0.04405858712083688,0.0,Yao2017.csv,norms,True,,zh,50,1,sg,word2vec
valence_mean,0.7383988439231166,0.5452328527069952,0.55089270930949,0.7422214691784993,Yee2017.csv,norms,True,,zh,50,1,sg,word2vec
arousal_mean,0.5782524237326626,0.3343758655526988,0.33784689529892065,0.5812459851895071,Yee2017.csv,norms,True,,zh,50,1,sg,word2vec
familiar_mean,0.4810428230127197,0.2314021975720468,0.23380429650878087,0.4835331389975054,Yee2017.csv,norms,True,,zh,50,1,sg,word2vec
concrete_mean,0.6263924620885554,0.3923675165613623,0.39644053576442145,0.6296352402497984,Yee2017.csv,norms,True,,zh,50,1,sg,word2vec
imagine_mean,0.5798507267583174,0.3362268653221488,0.3397171095988493,0.5828525624880183,Yee2017.csv,norms,True,,zh,50,1,sg,word2vec
valence_mean_chinese,0.7403893023177962,0.5481763189866331,0.5499637290342765,0.7415953944262845,Yi2025.csv,norms,True,,zh,50,1,sg,word2vec
arousal_mean_chinese,0.5957504154932106,0.3549185575603331,0.35607582206429994,0.5967208912584676,Yi2025.csv,norms,True,,zh,50,1,sg,word2vec
sensory_mean_chinese,0.4489576242459591,0.20156294836857577,0.20720283875934403,0.4551953852570828,Yi2025.csv,norms,True,,zh,50,1,sg,word2vec
concrete_mean,0.31043166045197823,0.0963678158109723,0.26317174426923706,0.5130026747193791,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
imagine_mean,0.3191434758617713,0.101852558185133,0.27815007708012685,0.5273993525594498,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
aoa_mean,0.36251639039238853,0.13141813330312666,0.3588909749478113,0.5990750995892011,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
familiar_mean,0.35910360226451227,0.12895539715934903,0.3521654664242586,0.5934353093844843,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
valence_mean,0.3298115437703394,0.10877565440417448,0.2970564234819456,0.545028828120078,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
arousal_mean,0.3010281957780142,0.09061797465336643,0.24746945078064797,0.4974630144851454,Zhao2025.csv,norms,True,,zh,50,1,sg,word2vec
,0.023670079083643537,0.0005602726438259392,0.0012603007171963498,0.0355007143195225,zh.subs.2018.tsv,counts,True,unigram_freq,zh,50,1,sg,word2vec
,0.02236837567382652,0.0005003442302854342,0.0028227685276711045,0.05312973299077556,zh.wiki.2018.tsv,counts,True,unigram_freq,zh,50,1,sg,word2vec
aoa_cai_mean,0.5569021544331135,0.3101400096122434,0.35708239693670524,0.597563717888482,Cai2021.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.6998162522426463,0.48974278690294315,0.503791804837781,0.7097829279700808,Chan2024.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.6250991790613621,0.39074898366318883,0.4019582135412222,0.6340017456925668,Chan2024.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.6654286387971521,0.44279527333143065,0.45549753031786694,0.6749055714082282,Chan2024.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.46861812252821716,0.21960294476187114,0.22590258978372657,0.47529210995315985,Chan2024.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.7004625008905893,0.4906477151538988,0.504722692334217,0.710438380392147,Chan2024.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.685751140862143,0.47025462719373057,0.4814407891628122,0.6938593439327687,Chang2016.csv,norms,False,,zh,100,2,cbow,fasttext
gustatory_mean,0.0,-0.3074567206724326,-0.42207076447339864,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,fasttext
visual_strength_mean,0.0,-0.5038794288126907,-0.6917161389618002,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,fasttext
auditory_mean,0.0,-0.8818535605486326,-0.9012776477853867,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,fasttext
olfactory_strength_mean,0.0,-0.4507398603047148,-0.46066805106032527,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,fasttext
haptic_strength_mean,0.0,-0.27699636200735084,-0.28309760346125723,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.5830893270850801,0.33999316336053154,0.3426682364732667,0.5853787120089581,Cheng2025.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.6094979364989984,0.3714877345965371,0.37441060763524087,0.6118910096048485,Cheng2025.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.0,-0.1778376392015537,-0.3556752784031074,0.0,Li2021.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.6716861587250521,0.4511622958228159,0.45173751336955137,0.6721142115515423,Liu2007.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.7019244045554927,0.49269786971058294,0.49332604379011197,0.7023717276415047,Liu2007.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.5102314798488345,0.26033616302873164,0.26066808333858554,0.5105566406762188,Liu2007.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.6543787689687096,0.4282115732770038,0.42875752938402933,0.6547957921245595,Liu2007.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean_all,0.5233375463275558,0.27388218739614656,0.4872692583355083,0.698046745093413,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean_all,0.4308837932464711,0.18566084328246762,0.33031290668546004,0.574728550435299,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
dominance_mean_all,0.3853337988754643,0.14848213655579678,0.26416752854016645,0.513972303281185,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean_all,0.2509932863467649,0.06299762979114912,0.11208033876561646,0.3347840180857152,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean_old,0.5092679661450409,0.2593538613415065,0.4614216238879951,0.6792802248615774,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean_old,0.3694723232196467,0.13650979762532306,0.24286730172857302,0.4928156873807621,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
dominance_mean_old,0.39271422745386697,0.15422446444468757,0.27438381853748556,0.5238165886429004,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean_old,0.252065477838658,0.06353700511803098,0.11303995215994811,0.3362141462817234,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean_young,0.5118724423721528,0.2620133972600329,0.46615325724778933,0.6827541704360284,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean_young,0.4204179540695862,0.17675125610405668,0.31446168255959,0.5607688316584563,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
dominance_mean_young,0.3765589493010201,0.1417966422986882,0.25227323245892586,0.5022680882346855,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean_young,0.18197881290555243,0.033116288346514054,0.05891784863719757,0.24272999121904482,Liu2021.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.8212101776861264,0.6743861559352792,0.6743861559352792,0.8212101776861264,Liu2025.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.8246223011390514,0.6800019395358645,0.6800019395358645,0.8246223011390514,Liu2025.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.5484273824169229,0.3007725937846778,0.3007725937846778,0.5484273824169229,Liu2025.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.8474366646220619,0.7181489005457651,0.7181489005457651,0.8474366646220619,Liu2025.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.5254632130778049,0.2761115882980506,0.2764038471901364,0.52574123596132,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.7397714965060435,0.5472618670427911,0.5478411333746702,0.7401629100236449,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
emotional_experience_mean,0.5528197213009873,0.3056096442593013,0.30593312628550856,0.5531122185284905,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.37573788814841175,0.14117896059022836,0.14132839584885787,0.3759366912777441,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.018792221556896967,-0.018812112767859546,0.0,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
sensory_experience_mean,0.5624189094108246,0.3163150296628613,0.3166498431369686,0.5627164855741909,Song2021.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.6649204735924849,0.4421192362024544,0.44888950756889573,0.6699921697817787,Su2023.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.6049694542828958,0.36598804061534473,0.3715924978498257,0.6095838726949931,Su2023.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.6837902140841386,0.46756905687723216,0.4747290470753522,0.6890058396525767,Su2023.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.7004624873509249,0.4906476961858446,0.49816109478172993,0.7058052810667613,Su2023.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.5114824832770974,0.2616143306993063,0.2616143306993063,0.5114824832770974,Wang2019.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean_chinese_l1,0.6843350055627232,0.4683143998385324,0.4683143998385324,0.6843350055627232,Wang2020_zh.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean_chinese_l1,0.4751402598322207,0.22575826651343017,0.22575826651343017,0.4751402598322207,Wang2020_zh.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean_chinese_l1,0.9205383257140236,0.8473908091083778,0.8473908091083778,0.9205383257140236,Wang2020_zh.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.0,-0.2045659907152746,-0.20999694622098986,0.0,Weekes2007.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-1.114418209014288,-1.1440045331474107,0.0,Weekes2007.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean_subjective,0.0,-0.42606493391777994,-0.43737639234037584,0.0,Weekes2007.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.6345446772688853,0.40264694745027374,0.404947317686676,0.6363547105873233,Xu2021.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.13155773636053178,0.017307437996307184,0.017307437996307184,0.13155773636053178,Yao2017.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.0,-0.07777068830750633,-0.07777068830750633,0.0,Yao2017.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.0,-0.007939776496986628,-0.007939776496986628,0.0,Yao2017.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.44409478931445123,0.19722018189624685,0.19722018189624685,0.44409478931445123,Yao2017.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.1104157038132676,-0.1104157038132676,0.0,Yao2017.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.5236662586028719,0.27422635039912985,0.27707299071469177,0.526377232329336,Yee2017.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.0,-0.008081782247325182,-0.00816567618068842,0.0,Yee2017.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.06726178176698129,0.004524147286469016,0.004571110753110563,0.06760999003927277,Yee2017.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.41904276482456865,0.17559683875181875,0.17741964330633592,0.4212121120128621,Yee2017.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.41014612321672356,0.16821984238970777,0.1699660691273172,0.41226941328131195,Yee2017.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean_chinese,0.7533818682351561,0.5675842393854941,0.5694349318310143,0.7546091251972867,Yi2025.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean_chinese,0.6155217604604254,0.37886703760030127,0.3801023896691019,0.6165244436914906,Yi2025.csv,norms,False,,zh,100,2,cbow,fasttext
sensory_mean_chinese,0.4901360410476484,0.24023333873386207,0.24695525716993172,0.4969459298252997,Yi2025.csv,norms,False,,zh,100,2,cbow,fasttext
concrete_mean,0.0,-0.07144581474996414,-0.1951120250080839,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.09856160700112658,-0.2691627885739857,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
aoa_mean,0.0,-0.015135860444675827,-0.04133465888709653,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
familiar_mean,0.0,-0.06597057800392742,-0.18015965120345268,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
valence_mean,0.0,-0.17492469886007742,-0.4777034503415205,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
arousal_mean,0.0,-0.10769748615808755,-0.2941120440171773,0.0,Zhao2025.csv,norms,False,,zh,100,2,cbow,fasttext
,0.04825829824306011,0.0023288633493161385,0.00523864261755258,0.07237846791382489,zh.subs.2018.tsv,counts,False,unigram_freq,zh,100,2,cbow,fasttext
,0.034788300756153655,0.001210225869500601,0.006827674406979456,0.08262974287131393,zh.wiki.2018.tsv,counts,False,unigram_freq,zh,100,2,cbow,fasttext
aoa_cai_mean,0.5727066975055051,0.3279929613676621,0.3776375481833653,0.6145222113018904,Cai2021.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.7112287202105096,0.5058462924522794,0.5203572639764842,0.7213579305563114,Chan2024.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.6357151602635792,0.40413376498894815,0.4157269577101887,0.644768918070799,Chan2024.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.6737956912106731,0.45400063349406866,0.4670243333074361,0.6833917860988937,Chan2024.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.4643149287525946,0.215588353062527,0.22177283340550719,0.4709276307518037,Chan2024.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.7067034419354074,0.49942975484335167,0.5137566582110503,0.7167682039620971,Chan2024.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.7176146476117454,0.5149707824669296,0.5272206280801374,0.7260995992838292,Chang2016.csv,norms,True,,zh,100,2,cbow,fasttext
gustatory_mean,0.6151463909256247,0.3784050822688216,0.5194673318719918,0.7207408215662492,Chen2019.csv,norms,True,,zh,100,2,cbow,fasttext
visual_strength_mean,0.5398103329394863,0.29139519554823906,0.40002180690645833,0.6324727716719972,Chen2019.csv,norms,True,,zh,100,2,cbow,fasttext
auditory_mean,0.3581918546268505,0.1283014047210228,0.1311274268514418,0.3621152121237684,Chen2019.csv,norms,True,,zh,100,2,cbow,fasttext
olfactory_strength_mean,0.6167610215753765,0.3803941577347021,0.3887728836759951,0.6235165464332082,Chen2019.csv,norms,True,,zh,100,2,cbow,fasttext
haptic_strength_mean,0.5374103359701331,0.2888098692075313,0.29517132007113334,0.5432967145778937,Chen2019.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.5923320443336941,0.3508572507445334,0.3536178027173965,0.5946577189588953,Cheng2025.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.6322454352423013,0.39973429038472696,0.4028794078979063,0.6347278219031417,Cheng2025.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.0,-0.03375515955964853,-0.06751031911929706,0.0,Li2021.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.676764996601184,0.4580108606246006,0.4585948098731658,0.6771962860745515,Liu2007.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.7042853310093269,0.4960178274749172,0.49665023439477474,0.7047341586689088,Liu2007.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.5284058707967317,0.27921276429245234,0.2795687516672409,0.528742613818142,Liu2007.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.6511620520012271,0.4240120179664488,0.4245526197743108,0.6515770252044732,Liu2007.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean_all,0.5510379722331723,0.3036428468428463,0.5402170407160907,0.7349945855012067,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean_all,0.43762735453717166,0.19151770143920333,0.3407329597650019,0.5837233589338376,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
dominance_mean_all,0.4168816188622655,0.17379028414522318,0.30919375833257134,0.5560519385206487,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean_all,0.28845411334680954,0.08320577550669406,0.14803305357618907,0.38475063817515504,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean_old,0.5455110641713048,0.2975823211333094,0.5294346386340673,0.7276225935428801,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean_old,0.3740240360971121,0.1398939795783738,0.24888816729129143,0.49888692836282195,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
dominance_mean_old,0.4129429449339725,0.17052187577074182,0.303378867850966,0.5507983912930084,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean_old,0.2798875293646609,0.07833702909385391,0.13937096979424224,0.373324215386897,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean_young,0.546436127990103,0.29859244197281626,0.531231764752327,0.7288564774716124,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean_young,0.42409362259620537,0.17985540072677267,0.31998432812649286,0.565671572669595,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
dominance_mean_young,0.40034887449718154,0.16027922131116001,0.28515595715583425,0.5339999598837384,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean_young,0.22867103673867029,0.05229044304313829,0.09303096941755923,0.3050097857734391,Liu2021.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.8185273542283942,0.669987029620135,0.669987029620135,0.8185273542283942,Liu2025.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.8377499431916253,0.7018249673175714,0.7018249673175714,0.8377499431916253,Liu2025.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.559186577223072,0.3126896281464546,0.3126896281464546,0.559186577223072,Liu2025.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.8721205150795494,0.7605941928226185,0.7605941928226185,0.8721205150795494,Liu2025.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.5200628788847205,0.2704653979938634,0.2707516805003401,0.5203380444483567,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.7445518475001812,0.5543574536159331,0.554944230491949,0.7449457903041999,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
emotional_experience_mean,0.5626505134472619,0.3165756002824675,0.31691068956564555,0.562948212152455,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.3785186642379058,0.14327637917644848,0.1434280345129676,0.3787189386774414,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.010494755760293389,-0.010505864260701214,0.0,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
sensory_experience_mean,0.5766992477252488,0.33258202232686795,0.33293405410493293,0.5770043796237018,Song2021.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.6765227009202058,0.4576829648603703,0.46469156710649195,0.6816828933650103,Su2023.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.6303311997780573,0.39731742141364523,0.40340163250721844,0.6351390654866211,Su2023.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.6698661854036218,0.4487207063471994,0.45559206751168085,0.6749756051233858,Su2023.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.6927593579479371,0.479915528024438,0.48726458251390736,0.6980433958672679,Su2023.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.5327844358508381,0.2838592550848958,0.2838592550848958,0.5327844358508381,Wang2019.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean_chinese_l1,0.7017032557383212,0.4923874591137597,0.4923874591137597,0.7017032557383212,Wang2020_zh.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean_chinese_l1,0.49218683483807457,0.2422478803879221,0.2422478803879221,0.49218683483807457,Wang2020_zh.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean_chinese_l1,0.9246981782322203,0.8550667208259872,0.8550667208259872,0.9246981782322203,Wang2020_zh.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.6137215358891982,0.37665412361419637,0.38665379061280336,0.6218149166856674,Weekes2007.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.0966796561845617,-0.09924637272043502,0.0,Weekes2007.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean_subjective,0.5075315088095732,0.25758823243452184,0.2644268580743764,0.5142245210745754,Weekes2007.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.6349732403611984,0.40319101597480017,0.405494494539847,0.6367844961522281,Xu2021.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.2723110568948479,0.07415331170718908,0.07415331170718908,0.2723110568948479,Yao2017.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.0,-0.03429660844628646,-0.03429660844628646,0.0,Yao2017.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.15797031404092546,0.02495462011818861,0.02495462011818861,0.15797031404092546,Yao2017.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.4793493693305726,0.2297758178776177,0.2297758178776177,0.4793493693305726,Yao2017.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.0,-0.0590496146630165,-0.0590496146630165,0.0,Yao2017.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.7449933884860731,0.5550151488879611,0.5607765518175939,0.7488501531131538,Yee2017.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.5903561129436433,0.3485203400899277,0.3521381982915533,0.5934123341248927,Yee2017.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.4974517425903332,0.24745823620615912,0.25002700682421614,0.5000270060948869,Yee2017.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.6251436772065354,0.390804617151309,0.3948614124850596,0.6283799905193191,Yee2017.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.6040028811304451,0.3648194804138786,0.3686065338437805,0.6071297504189532,Yee2017.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean_chinese,0.7747725143882158,0.6002724490514381,0.6022297262441878,0.77603461665327,Yi2025.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean_chinese,0.6287651659625967,0.39534563392797173,0.39663471689981755,0.6297894226642883,Yi2025.csv,norms,True,,zh,100,2,cbow,fasttext
sensory_mean_chinese,0.47881781790873673,0.22926650274688418,0.23568156045581767,0.4854704527114062,Yi2025.csv,norms,True,,zh,100,2,cbow,fasttext
concrete_mean,0.3110639042275065,0.09676075251325933,0.26424481868166455,0.5140474867963704,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
imagine_mean,0.32417974997655397,0.10509251029486104,0.28699809175069324,0.5357220284351701,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
aoa_mean,0.3811716276370883,0.14529180971550706,0.39677872398671205,0.6299037418421263,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
familiar_mean,0.35002242671476763,0.12251569920329487,0.33457923673336165,0.5784282468321906,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
valence_mean,0.27864952471901655,0.0776455576261338,0.2120429591899145,0.4604812256649716,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
arousal_mean,0.32264207113376325,0.10409790606548433,0.28428191801883174,0.5331809430379444,Zhao2025.csv,norms,True,,zh,100,2,cbow,fasttext
,0.03146586708766814,0.000990100791578797,0.0022271741293710123,0.04719294575856663,zh.subs.2018.tsv,counts,True,unigram_freq,zh,100,2,cbow,fasttext
,0.020253380830282372,0.0004101994350564495,0.002314202873260396,0.048106162528935896,zh.wiki.2018.tsv,counts,True,unigram_freq,zh,100,2,cbow,fasttext
aoa_cai_mean,0.617353346310576,0.38112515420086607,0.43881176042094283,0.6624286832715978,Cai2021.csv,norms,False,,zh,100,2,cbow,word2vec
valence_mean,0.7085179416579912,0.5019976736512767,0.5163982416820445,0.7186085455114242,Chan2024.csv,norms,False,,zh,100,2,cbow,word2vec
arousal_mean,0.6363216637997939,0.404905259820938,0.41652058404675835,0.6453840593373518,Chan2024.csv,norms,False,,zh,100,2,cbow,word2vec
concrete_mean,0.6748856345813106,0.4554706197642183,0.4685364883731772,0.6844972522758417,Chan2024.csv,norms,False,,zh,100,2,cbow,word2vec
familiar_mean,0.47507319095765077,0.2256945367666845,0.2321689283853577,0.4818391104770945,Chan2024.csv,norms,False,,zh,100,2,cbow,word2vec
imagine_mean,0.7041127416857695,0.49577475300425117,0.5099968070760283,0.7141406073568625,Chan2024.csv,norms,False,,zh,100,2,cbow,word2vec
familiar_mean,0.7572820745353507,0.5734761404125643,0.5871176797427365,0.76623604701341,Chang2016.csv,norms,False,,zh,100,2,cbow,word2vec
gustatory_mean,0.0,-0.005567949405849483,-0.007643575515722367,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,word2vec
visual_strength_mean,0.0,-0.3164186173599022,-0.4343734865532385,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,word2vec
auditory_mean,0.0,-0.6013083753951608,-0.6145530532673009,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,word2vec
olfactory_strength_mean,0.21757793724206007,0.04734015877450983,0.04838289354927877,0.21996111826702183,Chen2019.csv,norms,False,,zh,100,2,cbow,word2vec
haptic_strength_mean,0.0,-0.017625120124886012,-0.018013338629839448,0.0,Chen2019.csv,norms,False,,zh,100,2,cbow,word2vec
arousal_mean,0.5999127687659832,0.359895330128468,0.3627269938934382,0.6022682076064103,Cheng2025.csv,norms,False,,zh,100,2,cbow,word2vec
valence_mean,0.6411021729287785,0.41101199613400136,0.41424584686500493,0.6436193338185273,Cheng2025.csv,norms,False,,zh,100,2,cbow,word2vec
familiar_mean,0.0,-0.419107364339056,-0.838214728678112,0.0,Li2021.csv,norms,False,,zh,100,2,cbow,word2vec
aoa_mean,0.7185991207756764,0.5163846963795753,0.5170430704081086,0.7190570703415053,Liu2007.csv,norms,False,,zh,100,2,cbow,word2vec
concrete_mean,0.7078571474618964,0.5010617412128929,0.5017005789619957,0.7083082513722367,Liu2007.csv,norms,False,,zh,100,2,cbow,word2vec
familiar_mean,0.5313802369906098,0.28236495626419655,0.28272496258327545,0.5317188755190805,Liu2007.csv,norms,False,,zh,100,2,cbow,word2vec
imagine_mean,0.6546304859841748,0.42854107317987694,0.4290874493887761,0.6550476695544959,Liu2007.csv,norms,False,,zh,100,2,cbow,word2vec
valence_mean_all,0.45021280827084886,0.20269157273112412,0.36061261688660734,0.6005102970695901,Liu2021.csv,norms,False,,zh,100,2,cbow,word2vec
arousal_mean_all,0.34687203623122365,0.12032020951919532,0.2140640828546857,0.4626705986494989,Liu2021.csv,norms,False,,zh,100,2,cbow,word2vec
dominance_mean_all,0.3326509642059999,0.1106566639871814,0.19687147639479552,0.44370201306146395,Liu2021.csv,norms,False,,zh,100,2,cbow,word2vec
familiar_mean_all,0.20762912927639146,0.04310985532407248,0.07669760282850513,0.2769433206064106,Liu2021.csv,norms,False,,zh,100,2,cbow,word2vec
