var,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,language,dim,window,alg,family
unigram_freq,0.024871260593937822,0.0006185796035315643,0.002543307436435549,0.05043121490144322,ar.subs.2018.tsv,counts,True,ar,100,2,cbow,fasttext
unigram_freq,0.02341838913251561,0.0005484209495619253,0.00191194499760855,0.04372579327592068,ar.wiki.2018.tsv,counts,True,ar,100,2,cbow,fasttext
unigram_freq,0.06083303666197808,0.0037006583495175684,0.015215360878860718,0.123350560918306,ar.subs.2018.tsv,counts,False,ar,100,2,cbow,word2vec
unigram_freq,0.08480950496273214,0.007192652132023688,0.02507554693952907,0.15835260319782896,ar.wiki.2018.tsv,counts,False,ar,100,2,cbow,word2vec
unigram_freq,0.03214286763344963,0.0010331639397014641,0.004247882594088315,0.06517578226679228,ar.subs.2018.tsv,counts,True,ar,100,2,cbow,word2vec
unigram_freq,0.04086621841295128,0.0016700478073750384,0.005822242118264098,0.07630361798934635,ar.wiki.2018.tsv,counts,True,ar,100,2,cbow,word2vec
unigram_freq,0.024156771752588617,0.0005835496215066632,0.002399280680180582,0.04898245277832238,ar.subs.2018.tsv,counts,False,ar,100,2,sg,fasttext
unigram_freq,0.034856681573375764,0.0012149882503077135,0.004235780396763811,0.06508287329830953,ar.wiki.2018.tsv,counts,False,ar,100,2,sg,fasttext
unigram_freq,0.02899930349702026,0.0008409596033122914,0.003457629059599121,0.05880160762767563,ar.subs.2018.tsv,counts,True,ar,100,2,sg,fasttext
unigram_freq,0.033782237405144855,0.0011412395640975684,0.003978672363614599,0.06307671807897586,ar.wiki.2018.tsv,counts,True,ar,100,2,sg,fasttext
unigram_freq,0.02164537189670946,0.0004685221245468597,0.0019263418914746144,0.04389011154547929,ar.subs.2018.tsv,counts,False,ar,100,2,sg,word2vec
unigram_freq,0.04094012006952697,0.0016760934313072853,0.005843318812077336,0.07644160393448934,ar.wiki.2018.tsv,counts,False,ar,100,2,sg,word2vec
unigram_freq,0.02297442155957744,0.0005278240459971766,0.002170163409284831,0.04658501271100858,ar.subs.2018.tsv,counts,True,ar,100,2,sg,word2vec
unigram_freq,0.0385460186068676,0.0014857955504409834,0.005179888500619567,0.07197144225746464,ar.wiki.2018.tsv,counts,True,ar,100,2,sg,word2vec
unigram_freq,0.03480059890790071,0.0012110816843485801,0.004979396404843572,0.07056483830381512,ar.subs.2018.tsv,counts,False,ar,200,3,cbow,fasttext
unigram_freq,0.0,-0.0018482752622971301,-0.006443591632988133,0.0,ar.wiki.2018.tsv,counts,False,ar,200,3,cbow,fasttext
unigram_freq,0.024280095662359696,0.0005895230453733382,0.00242384058040096,0.04923251547911157,ar.subs.2018.tsv,counts,True,ar,200,3,cbow,fasttext
unigram_freq,0.0201857109469396,0.00040746292643339716,0.0014205268863772824,0.03768987777079255,ar.wiki.2018.tsv,counts,True,ar,200,3,cbow,fasttext
unigram_freq,0.061964156147686134,0.003839556647094829,0.015786445135631655,0.12564412097520383,ar.subs.2018.tsv,counts,False,ar,200,3,cbow,word2vec
unigram_freq,0.08464382176903716,0.007164576563668528,0.02497766785136779,0.15804324677558287,ar.wiki.2018.tsv,counts,False,ar,200,3,cbow,word2vec
unigram_freq,0.033819766751329666,0.0011437766231143435,0.0047026697527368655,0.06857601441274394,ar.subs.2018.tsv,counts,True,ar,200,3,cbow,word2vec
unigram_freq,0.039507348092648234,0.001560830553313676,0.005441480984463565,0.07376639468256237,ar.wiki.2018.tsv,counts,True,ar,200,3,cbow,word2vec
unigram_freq,0.02767646393194163,0.0007659866557760659,0.0031493756773153248,0.05611929861745712,ar.subs.2018.tsv,counts,False,ar,200,3,sg,fasttext
unigram_freq,0.03681419836704601,0.001355285201408213,0.0047248938306153065,0.06873786315136154,ar.wiki.2018.tsv,counts,False,ar,200,3,sg,fasttext
unigram_freq,0.03211349241685956,0.0010312763952076965,0.004240121901818161,0.06511621842381636,ar.subs.2018.tsv,counts,True,ar,200,3,sg,fasttext
unigram_freq,0.03260351111174126,0.0010629889368134356,0.003705869336095069,0.06087585183054993,ar.wiki.2018.tsv,counts,True,ar,200,3,sg,fasttext
unigram_freq,0.02532187405607295,0.0006411973057116203,0.002636300755033849,0.051344919466621515,ar.subs.2018.tsv,counts,False,ar,200,3,sg,word2vec
unigram_freq,0.048982822676617584,0.0023993169173689615,0.008364673124732935,0.09145858693820354,ar.wiki.2018.tsv,counts,False,ar,200,3,sg,word2vec
unigram_freq,0.028752879273757633,0.0008267280665312812,0.003399115695885857,0.05830193561011381,ar.subs.2018.tsv,counts,True,ar,200,3,sg,word2vec
unigram_freq,0.04617169032705572,0.0021318249876575305,0.007432123306348071,0.08620976340501156,ar.wiki.2018.tsv,counts,True,ar,200,3,sg,word2vec
unigram_freq,0.027940316658668914,0.0007806612949866916,0.0032097108691294673,0.05665431024317097,ar.subs.2018.tsv,counts,False,ar,300,4,cbow,fasttext
unigram_freq,0.0,-0.0052745870414187546,-0.01838864893171399,0.0,ar.wiki.2018.tsv,counts,False,ar,300,4,cbow,fasttext
unigram_freq,0.023391580536425118,0.0005471660399920624,0.002249688561555996,0.04743088193947057,ar.subs.2018.tsv,counts,True,ar,300,4,cbow,fasttext
unigram_freq,0.014177191349553841,0.0002009927545618643,0.0007007155579069058,0.026471032429939444,ar.wiki.2018.tsv,counts,True,ar,300,4,cbow,fasttext
unigram_freq,0.06326750666929869,0.0040027774001497535,0.01645753185212734,0.12828691224021,ar.subs.2018.tsv,counts,False,ar,300,4,cbow,word2vec
unigram_freq,0.07658871413275796,0.00586583113250932,0.02044988707958051,0.1430031016432179,ar.wiki.2018.tsv,counts,False,ar,300,4,cbow,word2vec
unigram_freq,0.034920633600687756,0.0012194506510734828,0.005013805646896186,0.07080823149109279,ar.subs.2018.tsv,counts,True,ar,300,4,cbow,word2vec
unigram_freq,0.03368941166480511,0.0011349764583207067,0.003956837468778562,0.06290339791123022,ar.wiki.2018.tsv,counts,True,ar,300,4,cbow,word2vec
unigram_freq,0.028327788847102034,0.0008024636209659984,0.0032993517455472965,0.05743998385747768,ar.subs.2018.tsv,counts,False,ar,300,4,sg,fasttext
unigram_freq,0.03711604653851463,0.0013776009106491838,0.0048026924790539605,0.06930146087243731,ar.wiki.2018.tsv,counts,False,ar,300,4,sg,fasttext
unigram_freq,0.033699761232625886,0.0011356739071359946,0.004669355208116566,0.06833268038147315,ar.subs.2018.tsv,counts,True,ar,300,4,sg,fasttext
unigram_freq,0.03727684322626434,0.0013895630409154892,0.0048443957275197125,0.06960169342422433,ar.wiki.2018.tsv,counts,True,ar,300,4,sg,fasttext
unigram_freq,0.028266985957318372,0.000799022495111234,0.00328520345981953,0.05731669442509338,ar.subs.2018.tsv,counts,False,ar,300,4,sg,word2vec
unigram_freq,0.05354615090729049,0.002867190276986326,0.009995807256551359,0.09997903408490881,ar.wiki.2018.tsv,counts,False,ar,300,4,sg,word2vec
unigram_freq,0.033288000602587076,0.0011080909841178375,0.004555947244403891,0.06749775732869864,ar.subs.2018.tsv,counts,True,ar,300,4,sg,word2vec
unigram_freq,0.05370595334921615,0.0028843294251481816,0.010055559001296899,0.1002774102243217,ar.wiki.2018.tsv,counts,True,ar,300,4,sg,word2vec
unigram_freq,0.013948972929677004,0.00019457384579286185,0.0007999958390409456,0.028284197691307165,ar.subs.2018.tsv,counts,False,ar,500,6,cbow,fasttext
unigram_freq,0.0,-0.0026161928476797665,-0.009120761765020413,0.0,ar.wiki.2018.tsv,counts,False,ar,500,6,cbow,fasttext
unigram_freq,0.02001273066382229,0.00040050938862269306,0.0016467056149780945,0.04057962068548811,ar.subs.2018.tsv,counts,True,ar,500,6,cbow,fasttext
unigram_freq,0.011781455683821055,0.00013880269802983943,0.0004839040601288258,0.021997819440317846,ar.wiki.2018.tsv,counts,True,ar,500,6,cbow,fasttext
unigram_freq,0.07100275289813633,0.005041390919113807,0.020727820544614084,0.14397159631196038,ar.subs.2018.tsv,counts,False,ar,500,6,cbow,word2vec
unigram_freq,0.059696938948259885,0.003563724519792268,0.012424115588426099,0.11146351684935345,ar.wiki.2018.tsv,counts,False,ar,500,6,cbow,word2vec
unigram_freq,0.04006798825999437,0.001605443683203047,0.006600826853904562,0.08124547282097977,ar.subs.2018.tsv,counts,True,ar,500,6,cbow,word2vec
unigram_freq,0.030520366570920478,0.0009314927756233603,0.0032474378560560235,0.05698629533542274,ar.wiki.2018.tsv,counts,True,ar,500,6,cbow,word2vec
unigram_freq,0.02954536361699035,0.0008729285112601771,0.0035890701236988565,0.05990884845912878,ar.subs.2018.tsv,counts,False,ar,500,6,sg,fasttext
unigram_freq,0.041978893533505826,0.0017622275022974173,0.006143605674358565,0.07838115637293548,ar.wiki.2018.tsv,counts,False,ar,500,6,sg,fasttext
unigram_freq,0.03839449120858578,0.001474136955166171,0.006060955548799096,0.07785213901235531,ar.subs.2018.tsv,counts,True,ar,500,6,sg,fasttext
unigram_freq,0.03636205706791126,0.0013221991942100355,0.004609546986181434,0.06789364466709262,ar.wiki.2018.tsv,counts,True,ar,500,6,sg,fasttext
unigram_freq,0.02968735875207035,0.000881339269674128,0.003623651193456312,0.06019677062315147,ar.subs.2018.tsv,counts,False,ar,500,6,sg,word2vec
unigram_freq,0.050969979905654876,0.0025979388515828617,0.009057123356327745,0.09516892011748239,ar.wiki.2018.tsv,counts,False,ar,500,6,sg,word2vec
unigram_freq,0.03810134852375426,0.001451712759328591,0.005968757836969929,0.07725773642147386,ar.subs.2018.tsv,counts,True,ar,500,6,sg,word2vec
unigram_freq,0.059655224567326755,0.0035587458181781852,0.01240675847678907,0.11138562957935404,ar.wiki.2018.tsv,counts,True,ar,500,6,sg,word2vec
