"","var","adjusted_r","adjusted_r_squared","r_squared","r","language","dim","window","algo","dataset"
"14356","valence_M_men",0.0706256197580167,0.00498797816620396,0.0923666671134555,0.303918849552731,"es",500,1,"sg","Soares2012.csv"
"14357","arousal_M",0.0751997977946825,0.00565500958836114,0.104718659698759,0.32360262622352,"es",500,1,"sg","Soares2012.csv"
"14358","arousal_M_women",0.0912565581418026,0.00832775940388821,0.154212258961287,0.392698687241614,"es",500,1,"sg","Soares2012.csv"
"14359","arousal_M_men",0.0630506080346256,0.00397537917353599,0.073615503624229,0.271321771378983,"es",500,1,"sg","Soares2012.csv"
"14360","dominate_M",0.083463058983023,0.00696608221480358,0.128996915299131,0.359161405636979,"es",500,1,"sg","Soares2012.csv"
"14361","dominate_M_women",0.0708002108713596,0.00501266985942898,0.0928239043612117,0.304670156663254,"es",500,1,"sg","Soares2012.csv"
"14362","dominate_M_men",0.0827802086370006,0.00685256294198535,0.126894781622122,0.356222938090912,"es",500,1,"sg","Soares2012.csv"
"14363","imagine_M",0.541812740366126,0.293561045623051,0.381248111198767,0.617452922252998,"es",500,1,"sg","Soares2017.csv"
"14364","concrete_M",0.593327852555222,0.352037940617791,0.457192130672457,0.676159841067522,"es",500,1,"sg","Soares2017.csv"
"14365","frequency_s_M",0.345916662206989,0.119658337192424,0.155400437912239,0.394208622321023,"es",500,1,"sg","Soares2017.csv"
"14366","responselatency_M",0,-0.0555164442529531,-0.0570524723548135,0,"es",500,1,"sg","Torrance2018_es.csv"
"14367","meaninterkeypressinterval_M",0.36869118248471,0.135933188041974,0.139694185339578,0.373756853234262,"es",500,1,"sg","Torrance2018_es.csv"
"14368","responselatencycommonname_M",0.0503408286461212,0.00253419902877813,0.00260431520743998,0.0510324916836321,"es",500,1,"sg","Torrance2018_es.csv"
"14369","meaninterkeypressintervalcommonname_M",0.365003257284316,0.133227377828161,0.136913510811549,0.370018257402994,"es",500,1,"sg","Torrance2018_es.csv"
"14370","familiar_M",0.562434666865182,0.316332754491748,0.325085044141717,0.570162296317213,"es",500,1,"sg","Torrance2018_es.csv"
"14371","complexity_M",0.687727313907701,0.472968858294702,0.486054953188231,0.697176414681558,"es",500,1,"sg","Torrance2018_es.csv"
"14372","matchimage_M",0.256787070949797,0.0659395998069759,0.067764015611912,0.260315223550049,"es",500,1,"sg","Torrance2018_es.csv"
"14373","aoa_M",0.226593231576386,0.0513444925962296,0.0514380162621608,0.226799506750259,"es",500,2,"cbow","Diez-Alamo2018.csv"
"14374","name_agreement_H_M",0,-0.0556193611492072,-0.0644862158251678,0,"es",500,2,"cbow","Manoiloff2010.csv"
"14375","familiar_M",0,-0.0243828434809383,-0.0282699634561604,0,"es",500,2,"cbow","Manoiloff2010.csv"
"14376","imagine_M",0,-0.0577241620699291,-0.0669265647187584,0,"es",500,2,"cbow","Manoiloff2010.csv"
"14377","visual_complexity_M",0,-0.067720478932564,-0.0785164973131177,0,"es",500,2,"cbow","Manoiloff2010.csv"
"14378","image_variability_M",0.0756595481094328,0.00572436722012357,0.00663694750159255,0.0814674628400354,"es",500,2,"cbow","Manoiloff2010.csv"
"14379","aoa_M",0.0945798047968291,0.0089453394754063,0.0103714080874276,0.101840110405614,"es",500,2,"cbow","Manoiloff2010.csv"
"14380","valence_M",0,-0.00481528452128581,-0.0891687508673819,0,"es",500,2,"cbow","Soares2012.csv"
"14381","valence_M_women",0,-0.00418055248904192,-0.0774148737702941,0,"es",500,2,"cbow","Soares2012.csv"
"14382","valence_M_men",0,-0.00450586262771218,-0.083438920445313,0,"es",500,2,"cbow","Soares2012.csv"
"14383","arousal_M",0,-0.00962960014239162,-0.178319559779645,0,"es",500,2,"cbow","Soares2012.csv"
"14384","arousal_M_women",0,-0.00746246997308344,-0.13818895289442,0,"es",500,2,"cbow","Soares2012.csv"
"14385","arousal_M_men",0,-0.00926220355587438,-0.171516162275745,0,"es",500,2,"cbow","Soares2012.csv"
"14386","dominate_M",0,-0.0111745747587296,-0.206929179014333,0,"es",500,2,"cbow","Soares2012.csv"
"14387","dominate_M_women",0,-0.00977293544295307,-0.18097382239897,0,"es",500,2,"cbow","Soares2012.csv"
"14388","dominate_M_men",0,-0.00914098682373188,-0.169271488146607,0,"es",500,2,"cbow","Soares2012.csv"
"14389","imagine_M",0.354620821397352,0.125755926968533,0.163319385673419,0.404127932310326,"es",500,2,"cbow","Soares2017.csv"
"14390","concrete_M",0.394227839998796,0.155415589830116,0.201838428350801,0.449264319027007,"es",500,2,"cbow","Soares2017.csv"
"14391","frequency_s_M",0.176399481070218,0.0311167769218422,0.0404113985997951,0.20102586549943,"es",500,2,"cbow","Soares2017.csv"
"14392","responselatency_M",0,-0.0603007166906561,-0.0619691159666822,0,"es",500,2,"cbow","Torrance2018_es.csv"
"14393","meaninterkeypressinterval_M",0.178776740041151,0.0319611227797411,0.0328454226194968,0.181233061607138,"es",500,2,"cbow","Torrance2018_es.csv"
"14394","responselatencycommonname_M",0,-0.0442667304812333,-0.0454915016803188,0,"es",500,2,"cbow","Torrance2018_es.csv"
"14395","meaninterkeypressintervalcommonname_M",0.230893313173191,0.0533117220680932,0.0547867499514002,0.234065695802269,"es",500,2,"cbow","Torrance2018_es.csv"
"14396","familiar_M",0,-0.0306329874377889,-0.0314805404499017,0,"es",500,2,"cbow","Torrance2018_es.csv"
"14397","complexity_M",0,-0.0613058984918339,-0.0630021091220427,0,"es",500,2,"cbow","Torrance2018_es.csv"
"14398","matchimage_M",0,-0.0182812190679385,-0.018787023548079,0,"es",500,2,"cbow","Torrance2018_es.csv"
"14399","aoa_M",0.586422387382527,0.343891216423422,0.344517612081753,0.58695622671691,"es",500,2,"sg","Diez-Alamo2018.csv"
"14400","name_agreement_H_M",0,-0.0428378810168918,-0.0496671084253818,0,"es",500,2,"sg","Manoiloff2010.csv"
"14401","familiar_M",0.316298307699592,0.100044619453626,0.115993761685363,0.340578569034171,"es",500,2,"sg","Manoiloff2010.csv"
"14402","imagine_M",0,-0.097669201858156,-0.113239654328297,0,"es",500,2,"sg","Manoiloff2010.csv"
"14403","visual_complexity_M",0.271739283186605,0.0738422380267698,0.0856141890165447,0.292599024291854,"es",500,2,"sg","Manoiloff2010.csv"
"14404","image_variability_M",0.480096138191234,0.230492301906137,0.267237451485376,0.516950144100353,"es",500,2,"sg","Manoiloff2010.csv"
"14405","aoa_M",0.467674823858733,0.218719740871296,0.253588105358025,0.503575322427564,"es",500,2,"sg","Manoiloff2010.csv"
"14406","valence_M",0.0729246217911135,0.00531800046337695,0.0984779728664624,0.313812002425756,"es",500,2,"sg","Soares2012.csv"
"14407","valence_M_women",0.0898518169127575,0.00807334900252369,0.149501123493162,0.386653751427762,"es",500,2,"sg","Soares2012.csv"
"14408","valence_M_men",0.073718230821284,0.00543437755542011,0.100633027231619,0.317227090948454,"es",500,2,"sg","Soares2012.csv"
"14409","arousal_M",0.0921737682826686,0.00849600355942709,0.157327780198677,0.396645660758663,"es",500,2,"sg","Soares2012.csv"
"14410","arousal_M_women",0.0858772863699516,0.00737490831426667,0.13656749860526,0.369550400629278,"es",500,2,"sg","Soares2012.csv"
"14411","arousal_M_men",0.0728595046669205,0.00530850742030902,0.0983021820510794,0.31353178794355,"es",500,2,"sg","Soares2012.csv"
"14412","dominate_M",0.102506736042244,0.0105076309340343,0.194578808546314,0.441110880104214,"es",500,2,"sg","Soares2012.csv"
"14413","dominate_M_women",0.0862593876257918,0.00744068195357659,0.137785485461767,0.371194673266962,"es",500,2,"sg","Soares2012.csv"
"14414","dominate_M_men",0.0805060302090467,0.00648122090001994,0.120018322737869,0.346436607098426,"es",500,2,"sg","Soares2012.csv"
"14415","imagine_M",0.53834538732947,0.289815756058917,0.376384098777815,0.613501506744535,"es",500,2,"sg","Soares2017.csv"
"14416","concrete_M",0.599861661246285,0.359834012633153,0.467316899523576,0.683605807116627,"es",500,2,"sg","Soares2017.csv"
"14417","frequency_s_M",0.352611580101352,0.124334926421572,0.161473930417626,0.401838189346939,"es",500,2,"sg","Soares2017.csv"
"14418","responselatency_M",0.237345126826633,0.0563327092283504,0.0578913217366447,0.240606154818709,"es",500,2,"sg","Torrance2018_es.csv"
"14419","meaninterkeypressinterval_M",0.335023316851659,0.112240622834287,0.115346094612311,0.339626404468662,"es",500,2,"sg","Torrance2018_es.csv"
"14420","responselatencycommonname_M",0.25224034347415,0.0636251908759573,0.0653855716511814,0.255706025840576,"es",500,2,"sg","Torrance2018_es.csv"
"14421","meaninterkeypressintervalcommonname_M",0.356793238995248,0.12730141539272,0.130823588941135,0.361695436715941,"es",500,2,"sg","Torrance2018_es.csv"
"14422","familiar_M",0.531175487829477,0.282147398870883,0.289953848642014,0.538473628548338,"es",500,2,"sg","Torrance2018_es.csv"
"14423","complexity_M",0.667363149995945,0.44537357397251,0.457696162975702,0.67653245522717,"es",500,2,"sg","Torrance2018_es.csv"
"14424","matchimage_M",0.287780509259197,0.0828176215094826,0.0851090181520374,0.291734499420342,"es",500,2,"sg","Torrance2018_es.csv"
"14425","imagine_M",0,NA,NA,0,"es",500,3,"cbow","Cuetos2003.csv"
"14426","familiar_M",0,NA,NA,0,"es",500,3,"cbow","Cuetos2003.csv"
"14427","aoa_M",0,-0.0804007963264975,-0.0828874188932964,0,"es",500,3,"cbow","Cuetos2003.csv"
"14428","visual_complexity_M",0,-0.0775766362254235,-0.0799759136344572,0,"es",500,3,"cbow","Cuetos2003.csv"
"14429","aoa_M",0.229113212345171,0.0524928640711233,0.0525884794883749,0.229321781539336,"es",500,3,"cbow","Diez-Alamo2018.csv"
"14430","name_agreement_H_M",0,-0.0612389907654626,-0.0710017284237248,0,"es",500,3,"cbow","Manoiloff2010.csv"
"14431","familiar_M",0,-0.0611608130044845,-0.0709110875414313,0,"es",500,3,"cbow","Manoiloff2010.csv"
"14432","imagine_M",0,-0.0929432214291217,-0.107760256729416,0,"es",500,3,"cbow","Manoiloff2010.csv"
"14433","visual_complexity_M",0,-0.0601253484328702,-0.0697105489076756,0,"es",500,3,"cbow","Manoiloff2010.csv"
"14434","image_variability_M",0,-0.0384495976218328,-0.0445792436195163,0,"es",500,3,"cbow","Manoiloff2010.csv"
"14435","aoa_M",0.0198923210391047,0.0003957044363228,0.00045878775225832,0.0214193312747697,"es",500,3,"cbow","Manoiloff2010.csv"
"14436","valence_M",0,-0.0186590770584131,-0.345526123385257,0,"es",500,3,"cbow","Soares2012.csv"
"14437","valence_M_women",0,-0.0158958445784273,-0.294356979068377,0,"es",500,3,"cbow","Soares2012.csv"
"14438","valence_M_men",0,-0.0168174245748116,-0.311422665787136,0,"es",500,3,"cbow","Soares2012.csv"
"14439","arousal_M",0,-0.0113370769971433,-0.209938372250672,0,"es",500,3,"cbow","Soares2012.csv"
"14440","arousal_M_women",0,-0.0121555229894502,-0.225094238215354,0,"es",500,3,"cbow","Soares2012.csv"
"14441","arousal_M_men",0,-0.0102752763572166,-0.190276099686315,0,"es",500,3,"cbow","Soares2012.csv"
"14442","dominate_M",0,-0.0178674386089176,-0.330866675668707,0,"es",500,3,"cbow","Soares2012.csv"
"14443","dominate_M_women",0,-0.0169527599389838,-0.313928786727253,0,"es",500,3,"cbow","Soares2012.csv"
"14444","dominate_M_men",0,-0.0163349750362761,-0.302488734153898,0,"es",500,3,"cbow","Soares2012.csv"
"14445","imagine_M",0.355744894276904,0.126554429804086,0.164356402342969,0.40540893224369,"es",500,3,"cbow","Soares2017.csv"
"14446","concrete_M",0.393666570835947,0.154973368993734,0.201264115576277,0.448624693453534,"es",500,3,"cbow","Soares2017.csv"
"14447","frequency_s_M",0.133279248899045,0.0177633581870935,0.0230692963468747,0.151885800346427,"es",500,3,"cbow","Soares2017.csv"
"14448","responselatency_M",0,-0.0414027411555329,-0.0425482715432354,0,"es",500,3,"cbow","Torrance2018_es.csv"
"14449","meaninterkeypressinterval_M",0.233694521107426,0.0546131291956291,0.0561241643907651,0.236905391223512,"es",500,3,"cbow","Torrance2018_es.csv"
"14450","responselatencycommonname_M",0,-0.0563815805019853,-0.0579415451799058,0,"es",500,3,"cbow","Torrance2018_es.csv"
"14451","meaninterkeypressintervalcommonname_M",0.296942054346123,0.0881745836392961,0.0906141966253636,0.301021920506404,"es",500,3,"cbow","Torrance2018_es.csv"
"14452","familiar_M",0.267287621250719,0.0714426724738679,0.0734193472063464,0.270960047251152,"es",500,3,"cbow","Torrance2018_es.csv"
"14453","complexity_M",0.185083911342418,0.0342560542378081,0.0352038502048621,0.187626890942802,"es",500,3,"cbow","Torrance2018_es.csv"
"14454","matchimage_M",0,-0.077104917709957,-0.079238255354106,0,"es",500,3,"cbow","Torrance2018_es.csv"
"14455","imagine_M",0,NA,NA,0,"es",500,3,"sg","Cuetos2003.csv"
"14456","familiar_M",0,NA,NA,0,"es",500,3,"sg","Cuetos2003.csv"
"14457","aoa_M",0,-0.0461212104940008,-0.0475476396845369,0,"es",500,3,"sg","Cuetos2003.csv"
"14458","visual_complexity_M",0.153639599537501,0.0236051265460437,0.0243351820062306,0.155997378203067,"es",500,3,"sg","Cuetos2003.csv"
"14459","aoa_M",0.58060736955481,0.337104917581356,0.33771895203961,0.581135915289711,"es",500,3,"sg","Diez-Alamo2018.csv"
"14460","name_agreement_H_M",0,-0.125117274757063,-0.145063506964711,0,"es",500,3,"sg","Manoiloff2010.csv"
"14461","familiar_M",0.303468109883658,0.0920928937163602,0.106774369526215,0.326763476426321,"es",500,3,"sg","Manoiloff2010.csv"
"14462","imagine_M",0,-0.0511830935064116,-0.0593427171088831,0,"es",500,3,"sg","Manoiloff2010.csv"
"14463","visual_complexity_M",0.269946474845336,0.0728710992814236,0.084488231050926,0.290668593162257,"es",500,3,"sg","Manoiloff2010.csv"
"14464","image_variability_M",0.440295196096575,0.193859859705721,0.224765054731271,0.474093930283094,"es",500,3,"sg","Manoiloff2010.csv"
"14465","aoa_M",0.353908705434469,0.125251371782302,0.145218981776582,0.381076083973505,"es",500,3,"sg","Manoiloff2010.csv"
"14466","valence_M",0.084398183822648,0.00712305343256148,0.131903685885112,0.363185470366191,"es",500,3,"sg","Soares2012.csv"
"14467","valence_M_women",0.0558072653527888,0.00311445086615658,0.0576729562179353,0.240151944022811,"es",500,3,"sg","Soares2012.csv"
"14468","valence_M_men",0.0599171229934753,0.00359006162781525,0.066480248357936,0.257837639529096,"es",500,3,"sg","Soares2012.csv"
"14469","arousal_M",0.0767323866890514,0.00588785916699811,0.109030534931733,0.330197720966897,"es",500,3,"sg","Soares2012.csv"
"14470","arousal_M_women",0.0799630417493646,0.00639408804581063,0.118404808991172,0.344099998534106,"es",500,3,"sg","Soares2012.csv"
"14471","arousal_M_men",0.0485281646397969,0.00235498276330723,0.0436092343848143,0.208828241348756,"es",500,3,"sg","Soares2012.csv"
"14472","dominate_M",0.0790063327727322,0.00624200061819569,0.115588475733374,0.339983052126681,"es",500,3,"sg","Soares2012.csv"
"14473","dominate_M_women",0.0810438131065467,0.00656809964284887,0.121627130886326,0.348750814889838,"es",500,3,"sg","Soares2012.csv"
"14474","dominate_M_men",0.0846469730131281,0.00716511004028524,0.132682484138853,0.364256069460556,"es",500,3,"sg","Soares2012.csv"
"14475","imagine_M",0.537450768638153,0.288853328709741,0.375134193129534,0.612481994126794,"es",500,3,"sg","Soares2017.csv"
"14476","concrete_M",0.601349067252732,0.361620700685731,0.469637273617833,0.68530086357587,"es",500,3,"sg","Soares2017.csv"
"14477","frequency_s_M",0.375396539278223,0.140922561702066,0.183016313898787,0.427804060170994,"es",500,3,"sg","Soares2017.csv"
"14478","responselatency_M",0,-0.0255667118643549,-0.026274091244001,0,"es",500,3,"sg","Torrance2018_es.csv"
"14479","meaninterkeypressinterval_M",0.33562602984388,0.112644831908765,0.115761487337071,0.340237398498564,"es",500,3,"sg","Torrance2018_es.csv"
"14480","responselatencycommonname_M",0,-0.0292921279845182,-0.0301025821184772,0,"es",500,3,"sg","Torrance2018_es.csv"
"14481","meaninterkeypressintervalcommonname_M",0.356046921316725,0.126769410179118,0.130276864215694,0.360938864928251,"es",500,3,"sg","Torrance2018_es.csv"
"14482","familiar_M",0.594510206020528,0.353442385062571,0.36322142338446,0.602678540670282,"es",500,3,"sg","Torrance2018_es.csv"
"14483","complexity_M",0.656349081691598,0.430794117037403,0.44271332185662,0.665367057988762,"es",500,3,"sg","Torrance2018_es.csv"
"14484","matchimage_M",0.30416429237106,0.0925159167535879,0.0950756456756239,0.308343389219915,"es",500,3,"sg","Torrance2018_es.csv"
"14485","imagine_M",0,NA,NA,0,"es",500,4,"cbow","Cuetos2003.csv"
"14486","familiar_M",0,NA,NA,0,"es",500,4,"cbow","Cuetos2003.csv"
"14487","aoa_M",0,-0.104299540640782,-0.107525299629672,0,"es",500,4,"cbow","Cuetos2003.csv"
"14488","visual_complexity_M",0,-0.0095234619692758,-0.00981800203018124,0,"es",500,4,"cbow","Cuetos2003.csv"
"14489","aoa_M",0.233164840440173,0.0543658428174911,0.0544648698535886,0.233377097962908,"es",500,4,"cbow","Diez-Alamo2018.csv"
"14490","name_agreement_H_M",0,-0.0313259255342586,-0.0363199136629085,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14491","familiar_M",0,-0.0423636571542099,-0.0491172836570549,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14492","imagine_M",0,-0.0845974216250895,-0.098083967101553,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14493","visual_complexity_M",0,-0.0746379214696049,-0.0865367205444695,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14494","image_variability_M",0,-0.0109897342960206,-0.0127417209229225,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14495","aoa_M",0,-0.00514848560295044,-0.00596925867008746,0,"es",500,4,"cbow","Manoiloff2010.csv"
"14496","valence_M",0,-0.0122299415905107,-0.226472311238565,0,"es",500,4,"cbow","Soares2012.csv"
"14497","valence_M_women",0,-0.0107250073725307,-0.198604154380613,0,"es",500,4,"cbow","Soares2012.csv"
"14498","valence_M_men",0,-0.00981905153595638,-0.181827793621192,0,"es",500,4,"cbow","Soares2012.csv"
"14499","arousal_M",0,-0.00995095198920059,-0.184270307371447,0,"es",500,4,"cbow","Soares2012.csv"
"14500","arousal_M_women",0,-0.0130667817147652,-0.24196879711092,0,"es",500,4,"cbow","Soares2012.csv"
"14501","arousal_M_men",0,-0.0220405959898886,-0.408144607884186,0,"es",500,4,"cbow","Soares2012.csv"
"14502","dominate_M",0,-0.0103022244998491,-0.190775121541848,0,"es",500,4,"cbow","Soares2012.csv"
"14503","dominate_M_women",0,-0.0134727487352939,-0.249486436401782,0,"es",500,4,"cbow","Soares2012.csv"
"14504","dominate_M_men",0,-0.0141026123218211,-0.261150160316579,0,"es",500,4,"cbow","Soares2012.csv"
"14505","imagine_M",0.355527106491814,0.126399523450442,0.164155225260314,0.405160740028342,"es",500,4,"cbow","Soares2017.csv"
"14506","concrete_M",0.395059922282466,0.156072342193828,0.202691353498478,0.450212564794096,"es",500,4,"cbow","Soares2017.csv"
"14507","frequency_s_M",0.181216991399241,0.0328395979717926,0.0426488285347956,0.206515928041388,"es",500,4,"cbow","Soares2017.csv"
"14508","responselatency_M",0,-0.0549518927200139,-0.0564723008189866,0,"es",500,4,"cbow","Torrance2018_es.csv"
"14509","meaninterkeypressinterval_M",0.110879275733683,0.012294213787226,0.0126343698999161,0.112402713045175,"es",500,4,"cbow","Torrance2018_es.csv"
"14510","responselatencycommonname_M",0,-0.0446887258569161,-0.0459251728173842,0,"es",500,4,"cbow","Torrance2018_es.csv"
"14511","meaninterkeypressintervalcommonname_M",0.0320881417099086,0.00102964883839518,0.00105813714617686,0.0325290200617366,"es",500,4,"cbow","Torrance2018_es.csv"
"14512","familiar_M",0.210746357692338,0.0444140272805868,0.045642873885188,0.213641929136553,"es",500,4,"cbow","Torrance2018_es.csv"
"14513","complexity_M",0.0850694810616486,0.00723681660809819,0.00743704473559498,0.0862383020217524,"es",500,4,"cbow","Torrance2018_es.csv"
"14514","matchimage_M",0,-0.0619408451671886,-0.0636546234919725,0,"es",500,4,"cbow","Torrance2018_es.csv"
"14515","aoa_M",0.568675053096737,0.323391316014577,0.323980371235004,0.569192736456645,"es",500,4,"sg","Diez-Alamo2018.csv"
"14516","name_agreement_H_M",0,-0.025548595009101,-0.0296215594308418,0,"es",500,4,"sg","Manoiloff2010.csv"
"14517","familiar_M",0.242957524846169,0.0590283588793769,0.0684386769615965,0.261607868692049,"es",500,4,"sg","Manoiloff2010.csv"
"14518","imagine_M",0,-0.0966903171059682,-0.112104715485181,0,"es",500,4,"sg","Manoiloff2010.csv"
"14519","visual_complexity_M",0,-0.01507054008405,-0.0174730899525217,0,"es",500,4,"sg","Manoiloff2010.csv"
"14520","image_variability_M",0.437882002772017,0.191740648351633,0.222307998088849,0.471495491058875,"es",500,4,"sg","Manoiloff2010.csv"
"14521","aoa_M",0.422985018782548,0.178916326114472,0.207439218683446,0.455454957908514,"es",500,4,"sg","Manoiloff2010.csv"
"14522","valence_M",0.0776024684799282,0.00602214311417824,0.111517185882194,0.333941889978172,"es",500,4,"sg","Soares2012.csv"
"14523","valence_M_women",0.0439787181329898,0.00193412764862097,0.0358158994932132,0.189250890336646,"es",500,4,"sg","Soares2012.csv"
"14524","valence_M_men",0.0590893423610367,0.0034915503806598,0.0646560311561467,0.254275502469559,"es",500,4,"sg","Soares2012.csv"
"14525","arousal_M",0.0620878113116265,0.00385489631346814,0.0713844192333296,0.267178627950159,"es",500,4,"sg","Soares2012.csv"
"14526","arousal_M_women",0.0474240740741812,0.00224904280179343,0.0416474533117818,0.204077076889546,"es",500,4,"sg","Soares2012.csv"
"14527","arousal_M_men",0,-0.00073844062286591,-0.0136743379627134,0,"es",500,4,"sg","Soares2012.csv"
"14528","dominate_M",0.0863224409950446,0.00745156381934296,0.137986994297476,0.37146600692052,"es",500,4,"sg","Soares2012.csv"
"14529","dominate_M_women",0.0855118831696382,0.00731228216321785,0.13540779648673,0.367977983698387,"es",500,4,"sg","Soares2012.csv"
"14530","dominate_M_men",0.0522834072471648,0.00273355467337289,0.0506195749337087,0.224987943974135,"es",500,4,"sg","Soares2012.csv"
"14531","imagine_M",0.538885331088302,0.290397400062149,0.377139480600193,0.614116829764657,"es",500,4,"sg","Soares2017.csv"
"14532","concrete_M",0.598076394315007,0.35769537343684,0.46453944602187,0.681571306630399,"es",500,4,"sg","Soares2017.csv"
"14533","frequency_s_M",0.34935503102769,0.122048937704358,0.158505113901763,0.398127007249902,"es",500,4,"sg","Soares2017.csv"
"14534","responselatency_M",0,-0.0489466610719742,-0.0503009165166534,0,"es",500,4,"sg","Torrance2018_es.csv"
"14535","meaninterkeypressinterval_M",0.402690181217823,0.162159382049243,0.166646005267997,0.408222984737505,"es",500,4,"sg","Torrance2018_es.csv"
"14536","responselatencycommonname_M",0,-0.0308281755172649,-0.0316811289900746,0,"es",500,4,"sg","Torrance2018_es.csv"
"14537","meaninterkeypressintervalcommonname_M",0.424410365010434,0.180124157928289,0.185107830282037,0.430241595248573,"es",500,4,"sg","Torrance2018_es.csv"
"14538","familiar_M",0.555435852263939,0.308508985980168,0.317044807726655,0.563067320776703,"es",500,4,"sg","Torrance2018_es.csv"
"14539","complexity_M",0.675293390467228,0.456021163208724,0.468638349542562,0.684571654060086,"es",500,4,"sg","Torrance2018_es.csv"
"14540","matchimage_M",0.232105385416276,0.0538729099392382,0.0553634647596915,0.235294421437678,"es",500,4,"sg","Torrance2018_es.csv"
"14541","aoa_M",0.212989616917212,0.0453645769145407,0.0454472082021811,0.213183508279091,"es",500,5,"cbow","Diez-Alamo2018.csv"
"14542","name_agreement_H_M",0,-0.0904098843002876,-0.104823054261203,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14543","familiar_M",0,-0.0566031385775729,-0.0656268273363164,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14544","imagine_M",0,-0.0657498426985022,-0.0762317016794228,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14545","visual_complexity_M",0,-0.0706427002993777,-0.0819045800572495,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14546","image_variability_M",0,-0.00813705584544026,-0.00943426764688726,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14547","aoa_M",0,-0.0392895939599824,-0.0455531524173709,0,"es",500,5,"cbow","Manoiloff2010.csv"
"14548","valence_M",0,-0.00252178840485352,-0.0466981174255911,0,"es",500,5,"cbow","Soares2012.csv"
"14549","valence_M_women",0,-0.00608176188404815,-0.112621197745677,0,"es",500,5,"cbow","Soares2012.csv"
"14550","valence_M_men",0,-0.00188279483109304,-0.0348653257114908,0,"es",500,5,"cbow","Soares2012.csv"
"14551","arousal_M",0,-0.00280730657735352,-0.0519853021556357,0,"es",500,5,"cbow","Soares2012.csv"
"14552","arousal_M_women",0,-0.00837143351531336,-0.155021009917499,0,"es",500,5,"cbow","Soares2012.csv"
"14553","arousal_M_men",0,-0.00845389689648103,-0.156548055029479,0,"es",500,5,"cbow","Soares2012.csv"
"14554","dominate_M",0,-0.00668628289010107,-0.123815631375622,0,"es",500,5,"cbow","Soares2012.csv"
"14555","dominate_M_women",0,-0.00124639883520108,-0.0230806355732772,0,"es",500,5,"cbow","Soares2012.csv"
"14556","dominate_M_men",0,-0.00534382480820022,-0.0989561843947076,0,"es",500,5,"cbow","Soares2012.csv"
"14557","imagine_M",0.356031901720635,0.126758715042812,0.164621707847808,0.405736007581048,"es",500,5,"cbow","Soares2017.csv"
"14558","concrete_M",0.388105081807635,0.150625554524911,0.195617603279106,0.442286788497131,"es",500,5,"cbow","Soares2017.csv"
"14559","frequency_s_M",0.142919005763341,0.0204258422083818,0.0265270678030932,0.162871322838286,"es",500,5,"cbow","Soares2017.csv"
"14560","responselatency_M",0,-0.0295179850508298,-0.0303346881945287,0,"es",500,5,"cbow","Torrance2018_es.csv"
"14561","meaninterkeypressinterval_M",0.239101162555798,0.0571693659355342,0.0587511270483751,0.242386317782946,"es",500,5,"cbow","Torrance2018_es.csv"
"14562","responselatencycommonname_M",0,-0.0648284688386413,-0.0666221418895128,0,"es",500,5,"cbow","Torrance2018_es.csv"
"14563","meaninterkeypressintervalcommonname_M",0.262546661320449,0.0689307493705145,0.0708379242542836,0.266153948410095,"es",500,5,"cbow","Torrance2018_es.csv"
"14564","familiar_M",0.128778681329819,0.0165839487650472,0.0170427931972817,0.130548049381374,"es",500,5,"cbow","Torrance2018_es.csv"
"14565","complexity_M",0,-0.0428649703912979,-0.0440509577143773,0,"es",500,5,"cbow","Torrance2018_es.csv"
"14566","matchimage_M",0,-0.0702160120231815,-0.0721587475337043,0,"es",500,5,"cbow","Torrance2018_es.csv"
"14567","aoa_M",0.579941855877352,0.336332556198467,0.336945183805386,0.580469795773549,"es",500,5,"sg","Diez-Alamo2018.csv"
"14568","name_agreement_H_M",0,-0.0687837140925704,-0.0797492337305163,0,"es",500,5,"sg","Manoiloff2010.csv"
"14569","familiar_M",0.320627767816189,0.102802165494792,0.119190916515701,0.345240374979087,"es",500,5,"sg","Manoiloff2010.csv"
"14570","imagine_M",0,-0.097379543081981,-0.112903818066065,0,"es",500,5,"sg","Manoiloff2010.csv"
"14571","visual_complexity_M",0.219025197474655,0.0479720371288117,0.0556197531928252,0.23583840483014,"es",500,5,"sg","Manoiloff2010.csv"
"14572","image_variability_M",0.391119221796783,0.152974245658921,0.177361444242227,0.421143021124923,"es",500,5,"sg","Manoiloff2010.csv"
"14573","aoa_M",0.377846123755167,0.142767693236805,0.165527760274556,0.406851029585223,"es",500,5,"sg","Manoiloff2010.csv"
"14574","valence_M",0.076854500911718,0.00590661431038926,0.109377839997744,0.330723207528205,"es",500,5,"sg","Soares2012.csv"
