IAPS	set	valcat	content	val_yf	val_ym	val_of	val_om	val_f	val_m	val_y	val_o	val_t	aro_yf	aro_ym	aro_of	aro_om	aro_f	aro_m	aro_y	aro_o	aro_t	vage_p	vage_e	vage_s	vaxs_p	vaxs_e	vaxs_s	vsex_p	vsex_e	vsex_s	aage_p	aage_e	aage_s	aaxs_p	aaxs_e	aaxs_s	asex_p	asex_e	asex_s	phit_y	phit_o	phit_t	pfa_y	pfa_o	pfa_t	dp_y	dp_o	dp_t	bc_y	by_o	by_t
7504.0	3	3	2	5.333	5.533	5.929	5.231	5.654	5.393	5.444	5.593	5.519	2.750	2.533	3.357	3.000	3.077	2.750	2.630	3.185	2.907	0.621	0.002	0	0.632	0.002	0	0.962	0.000	0	0.346	0.018	0	0.901	0.000	0	0.613	0.005	0	0.900	0.900	0.908	0.020	0.020	0.010	3.335	3.335	3.648	0.386	0.386	0.495
7550.0	1	4	2	5.077	5.154	5.429	5.417	5.259	5.280	5.115	5.423	5.269	3.077	2.692	3.643	3.667	3.370	3.160	2.885	3.654	3.269	0.628	0.002	0	0.449	0.006	0	0.478	0.005	0	0.247	0.028	0	0.620	0.005	0	0.649	0.004	0	0.500	0.700	0.602	0.020	0.060	0.031	2.054	2.079	2.131	1.027	0.515	0.807
7560.0	3	1	2	4.000	4.467	4.286	3.615	4.154	4.071	4.259	3.963	4.111	4.917	3.600	4.071	5.000	4.462	4.250	4.185	4.519	4.352	0.501	0.004	0	0.044	0.038	1	0.912	0.000	0	0.640	0.004	0	0.063	0.067	0	0.744	0.002	0	0.700	0.580	0.643	0.260	0.260	0.255	1.168	0.845	1.025	0.059	0.221	0.146
7570.0	4	2	3	6.154	4.769	5.500	5.917	5.815	5.320	5.462	5.692	5.577	3.000	3.077	3.929	3.500	3.481	3.280	3.038	3.731	3.385	0.449	0.006	0	0.155	0.020	0	0.786	0.001	0	0.271	0.026	0	0.751	0.002	0	0.628	0.005	0	0.620	0.860	0.745	0.140	0.140	0.133	1.386	2.161	1.772	0.387	0.000	0.228
7580.0	4	2	3	8.077	7.308	8.286	7.000	8.185	7.160	7.692	7.692	7.692	2.692	1.692	1.571	1.833	2.111	1.760	2.192	1.692	1.942	0.411	0.007	0	0.092	0.028	0	0.411	0.007	0	0.193	0.036	0	0.105	0.055	0	0.306	0.022	0	0.740	0.780	0.765	0.020	0.140	0.071	2.697	1.853	2.189	0.705	0.154	0.371
7590.0	3	2	2	5.154	4.769	4.786	4.250	4.963	4.520	4.962	4.538	4.750	3.692	4.154	4.357	4.500	4.037	4.320	3.923	4.423	4.173	0.221	0.015	0	0.963	0.000	0	0.444	0.006	0	0.547	0.008	0	0.942	0.000	0	0.771	0.002	0	0.580	0.740	0.663	0.180	0.180	0.173	1.117	1.559	1.362	0.357	0.136	0.260
7595.0	3	3	2	5.167	4.400	4.929	4.538	5.038	4.464	4.741	4.741	4.741	3.667	3.067	3.643	4.462	3.654	3.714	3.333	4.037	3.685	0.364	0.008	0	0.519	0.004	0	0.395	0.007	0	0.269	0.024	0	0.253	0.026	0	0.859	0.001	0	0.620	0.740	0.684	0.180	0.180	0.173	1.221	1.559	1.419	0.305	0.136	0.231
7620.0	3	3	2	5.833	5.867	7.143	7.308	6.538	6.536	5.852	7.222	6.537	3.917	2.867	3.571	4.308	3.731	3.536	3.333	3.926	3.630	0.286	0.011	0	0.286	0.011	0	0.741	0.001	0	0.351	0.017	0	0.131	0.045	0	0.789	0.001	0	0.860	0.660	0.765	0.060	0.100	0.071	2.635	1.694	2.189	0.237	0.435	0.371
7640.0	1	1	2	4.583	5.867	5.071	5.077	4.846	5.500	5.296	5.074	5.185	3.500	4.933	4.357	5.462	3.962	5.179	4.296	4.889	4.593	0.304	0.010	0	0.562	0.003	0	0.446	0.006	0	0.279	0.023	0	0.796	0.001	0	0.050	0.074	0	0.860	0.820	0.847	0.060	0.060	0.051	2.635	2.470	2.658	0.237	0.320	0.306
7705.0	3	1	2	4.833	5.267	5.500	5.385	5.192	5.321	5.074	5.444	5.259	2.083	1.533	2.714	2.154	2.423	1.821	1.778	2.444	2.111	0.760	0.001	0	0.724	0.001	0	0.350	0.008	0	0.131	0.045	0	0.990	0.000	0	0.179	0.036	0	0.940	0.860	0.908	0.060	0.180	0.112	3.110	1.996	2.544	0.000	-0.082	-0.057
7710.0	3	4	2	5.462	5.769	5.143	5.583	5.296	5.680	5.615	5.346	5.481	3.692	3.154	3.143	3.083	3.407	3.120	3.423	3.115	3.269	0.928	0.000	0	0.775	0.001	0	0.640	0.002	0	0.729	0.003	0	0.838	0.001	0	0.745	0.002	0	0.620	0.460	0.541	0.180	0.140	0.153	1.221	0.980	1.126	0.305	0.590	0.460
7820.0	3	2	2	5.231	5.077	5.000	5.500	5.111	5.280	5.154	5.231	5.192	2.846	3.769	3.786	4.083	3.333	3.920	3.308	3.923	3.615	0.438	0.006	0	0.489	0.005	0	0.670	0.002	0	0.376	0.017	0	0.703	0.003	0	0.390	0.016	0	0.620	0.700	0.663	0.180	0.380	0.276	1.221	0.830	1.018	0.305	-0.109	0.087
7830.0	3	2	2	5.077	5.077	5.143	5.417	5.111	5.240	5.077	5.269	5.173	3.154	3.385	2.786	3.250	2.963	3.320	3.269	3.000	3.135	0.518	0.004	0	0.755	0.001	0	0.962	0.000	0	0.536	0.008	0	0.707	0.003	0	0.639	0.005	0	0.860	0.660	0.765	0.060	0.100	0.071	2.635	1.694	2.189	0.237	0.435	0.371
7920.0	3	2	2	4.308	5.308	3.429	4.500	3.852	4.920	4.808	3.923	4.365	3.923	4.000	5.500	4.750	4.741	4.360	3.962	5.154	4.558	0.025	0.050	1	0.580	0.003	0	0.083	0.030	0	0.114	0.052	0	0.654	0.004	0	0.482	0.011	0	0.940	0.860	0.908	0.020	0.020	0.010	3.609	3.134	3.648	0.249	0.487	0.495
7950.0	3	4	2	6.154	5.077	5.500	5.667	5.815	5.360	5.615	5.577	5.596	2.000	2.615	2.286	2.667	2.148	2.640	2.308	2.462	2.385	0.819	0.001	0	0.264	0.013	0	0.157	0.020	0	0.774	0.002	0	0.864	0.001	0	0.305	0.022	0	0.860	0.900	0.888	0.020	0.060	0.031	3.134	2.836	3.087	0.487	0.137	0.329
8010.0	1	4	2	5.385	5.846	5.286	5.917	5.333	5.880	5.615	5.577	5.596	3.231	4.154	3.571	3.333	3.407	3.760	3.692	3.462	3.577	0.714	0.001	0	0.371	0.008	0	0.726	0.001	0	0.527	0.009	0	0.355	0.018	0	0.635	0.005	0	0.860	0.860	0.867	0.020	0.060	0.031	3.134	2.635	2.986	0.487	0.237	0.379
8021.0	1	4	3	6.308	6.308	7.071	6.583	6.704	6.440	6.308	6.846	6.577	3.077	3.385	2.643	3.167	2.852	3.280	3.231	2.885	3.058	0.185	0.018	0	0.666	0.002	0	0.280	0.012	0	0.424	0.014	0	0.705	0.003	0	0.523	0.009	0	0.580	0.700	0.643	0.300	0.340	0.316	0.726	0.937	0.844	0.161	-0.056	0.056
8030.0	1	3	3	4.000	5.933	6.286	6.000	5.231	5.964	5.074	6.148	5.611	4.833	4.133	4.143	5.692	4.462	4.857	4.444	4.889	4.667	0.387	0.007	0	0.010	0.062	1	0.641	0.002	0	0.519	0.008	0	0.099	0.054	0	0.528	0.008	0	0.740	0.620	0.684	0.220	0.180	0.194	1.416	1.221	1.342	0.064	0.305	0.193
8031.0	1	2	3	6.308	6.538	6.214	6.583	6.259	6.560	6.423	6.385	6.404	2.923	3.769	3.286	2.667	3.111	3.240	3.346	3.000	3.173	0.394	0.007	0	0.336	0.009	0	0.574	0.003	0	0.387	0.016	0	0.212	0.033	0	0.949	0.000	0	0.900	0.780	0.847	0.260	0.460	0.357	1.925	0.873	1.389	-0.319	-0.336	-0.329
8034.0	1	4	3	5.154	6.538	6.286	6.667	5.741	6.600	5.846	6.462	6.154	3.308	3.692	3.143	2.667	3.222	3.200	3.500	2.923	3.212	0.044	0.040	1	0.722	0.001	0	0.084	0.030	0	0.180	0.038	0	0.514	0.009	0	0.781	0.002	0	0.780	0.780	0.786	0.100	0.220	0.153	2.054	1.544	1.815	0.255	0.000	0.116
8040.0	1	1	3	5.833	5.400	6.571	5.923	6.231	5.643	5.593	6.259	5.926	3.167	3.933	2.857	4.385	3.000	4.143	3.593	3.593	3.593	0.426	0.006	0	0.487	0.005	0	0.018	0.053	1	0.901	0.000	0	0.505	0.009	0	0.048	0.076	1	0.900	0.740	0.827	0.020	0.140	0.071	3.335	1.724	2.406	0.386	0.218	0.262
8080.0	1	3	3	5.333	6.333	5.714	6.077	5.538	6.214	5.889	5.889	5.889	3.917	3.533	4.357	4.692	4.154	4.071	3.704	4.519	4.111	0.412	0.006	0	0.451	0.005	0	0.433	0.006	0	0.240	0.028	0	0.595	0.006	0	0.972	0.000	0	0.660	0.900	0.786	0.260	0.180	0.214	1.056	2.197	1.583	0.115	-0.183	0.000
8090.0	1	3	3	5.333	5.467	7.071	6.462	6.269	5.929	5.407	6.778	6.093	3.750	3.467	3.071	4.154	3.385	3.786	3.593	3.593	3.593	0.049	0.037	1	0.127	0.022	0	0.354	0.008	0	0.994	0.000	0	0.229	0.029	0	0.479	0.010	0	0.660	0.660	0.663	0.140	0.140	0.133	1.493	1.493	1.535	0.334	0.334	0.346
8120.0	1	4	3	6.769	6.923	7.071	7.000	6.926	6.960	6.846	7.038	6.942	2.615	3.769	2.786	2.083	2.704	2.960	3.192	2.462	2.827	0.138	0.022	0	0.395	0.007	0	0.968	0.000	0	0.142	0.045	0	0.126	0.049	0	0.775	0.002	0	0.860	0.780	0.827	0.060	0.140	0.092	2.635	1.853	2.270	0.237	0.154	0.194
8130.0	1	3	3	5.167	5.667	6.143	6.308	5.692	5.964	5.444	6.222	5.833	3.583	3.533	3.857	4.308	3.731	3.893	3.556	4.074	3.815	0.689	0.002	0	0.557	0.003	0	0.853	0.000	0	0.366	0.016	0	0.665	0.004	0	0.729	0.002	0	0.740	0.580	0.663	0.300	0.260	0.276	1.168	0.845	1.018	-0.059	0.221	0.087
8161.0	1	4	3	5.462	6.462	6.071	6.833	5.778	6.640	5.962	6.423	6.192	3.769	4.308	3.786	3.333	3.778	3.840	4.038	3.577	3.808	0.377	0.008	0	0.232	0.014	0	0.565	0.003	0	0.632	0.005	0	0.193	0.036	0	0.632	0.005	0	0.660	0.820	0.745	0.020	0.020	0.010	2.466	2.969	2.977	0.821	0.569	0.830
8162.0	1	3	3	5.917	5.733	7.000	6.154	6.500	5.929	5.815	6.593	6.204	3.333	3.400	2.857	3.692	3.077	3.536	3.370	3.259	3.315	0.210	0.015	0	0.287	0.011	0	0.152	0.020	0	0.854	0.001	0	0.442	0.012	0	0.367	0.016	0	0.660	0.700	0.684	0.100	0.180	0.133	1.694	1.440	1.592	0.435	0.195	0.318
8170.0	4	1	3	6.250	6.933	7.500	7.231	6.923	7.071	6.630	7.370	7.000	2.917	3.133	1.929	3.538	2.385	3.321	3.037	2.704	2.870	0.076	0.030	0	0.051	0.036	0	0.237	0.013	0	0.473	0.010	0	0.090	0.056	0	0.028	0.093	1	0.700	0.660	0.684	0.220	0.220	0.214	1.297	1.185	1.270	0.124	0.180	0.157
8180.0	1	3	3	6.000	6.333	5.000	4.615	5.462	5.536	6.185	4.815	5.500	4.417	4.400	4.357	5.154	4.385	4.750	4.407	4.741	4.574	0.040	0.040	1	0.353	0.008	0	0.614	0.002	0	0.567	0.007	0	0.503	0.009	0	0.520	0.008	0	0.580	0.740	0.663	0.220	0.220	0.214	0.974	1.416	1.213	0.285	0.064	0.185
8185.0	1	2	3	6.231	6.846	5.929	6.500	6.074	6.680	6.538	6.192	6.365	3.692	4.538	4.000	3.417	3.852	4.000	4.115	3.731	3.923	0.678	0.002	0	0.122	0.024	0	0.979	0.000	0	0.762	0.002	0	0.132	0.048	0	0.566	0.007	0	0.820	0.860	0.847	0.060	0.140	0.092	2.470	2.161	2.353	0.320	0.000	0.153
8186.0	1	3	3	6.417	6.800	5.857	5.385	6.115	6.143	6.630	5.630	6.130	4.167	4.933	4.071	5.231	4.115	5.071	4.593	4.630	4.611	0.184	0.017	0	0.444	0.006	0	0.218	0.015	0	0.869	0.001	0	0.749	0.002	0	0.121	0.047	0	0.820	0.860	0.847	0.180	0.180	0.173	1.831	1.996	1.964	0.000	-0.082	-0.041
8190.0	1	1	3	7.667	7.000	7.857	7.000	7.769	7.000	7.296	7.444	7.370	3.250	3.467	1.786	3.846	2.462	3.643	3.370	2.778	3.074	0.399	0.007	0	0.179	0.017	0	0.013	0.058	1	0.346	0.018	0	0.112	0.050	0	0.051	0.074	0	0.780	0.900	0.847	0.020	0.180	0.092	2.826	2.197	2.353	0.641	-0.183	0.153
8193.0	1	2	3	5.077	6.000	6.071	6.333	5.593	6.160	5.538	6.192	5.865	3.769	5.077	3.571	2.750	3.667	3.960	4.423	3.192	3.808	0.013	0.061	1	0.367	0.008	0	0.551	0.004	0	0.021	0.108	1	0.047	0.082	1	0.633	0.005	0	0.780	0.780	0.786	0.060	0.340	0.194	2.327	1.185	1.655	0.391	-0.180	0.036
8200.0	1	1	3	6.333	6.533	6.857	6.692	6.615	6.607	6.444	6.778	6.611	3.500	3.933	3.143	3.154	3.308	3.571	3.741	3.148	3.444	0.193	0.016	0	0.967	0.000	0	0.769	0.001	0	0.302	0.021	0	0.700	0.003	0	0.685	0.003	0	0.900	0.740	0.827	0.100	0.260	0.173	2.563	1.287	1.881	0.000	0.000	0.000
8210.0	1	2	3	6.154	7.385	6.357	7.000	6.259	7.200	6.769	6.654	6.712	3.462	4.000	3.143	3.167	3.296	3.600	3.731	3.154	3.442	0.493	0.005	0	0.763	0.001	0	0.248	0.013	0	0.274	0.025	0	0.802	0.001	0	0.772	0.002	0	0.460	0.540	0.500	0.140	0.260	0.194	0.980	0.744	0.864	0.590	0.271	0.432
8211.0	1	3	2	5.333	6.400	6.357	6.538	5.885	6.464	5.926	6.444	6.185	3.583	4.400	2.500	3.769	3.000	4.107	4.037	3.111	3.574	0.049	0.037	1	0.357	0.008	0	0.564	0.003	0	0.130	0.045	0	0.687	0.003	0	0.067	0.065	0	0.700	0.660	0.684	0.020	0.060	0.031	2.578	1.967	2.350	0.765	0.571	0.697
8220.0	1	3	3	5.083	5.600	6.500	5.692	5.846	5.643	5.370	6.111	5.741	3.333	3.600	3.143	4.462	3.231	4.000	3.481	3.778	3.630	0.567	0.003	0	0.106	0.025	0	0.201	0.016	0	0.570	0.006	0	0.375	0.016	0	0.183	0.035	0	0.620	0.700	0.663	0.140	0.300	0.214	1.386	1.049	1.213	0.387	0.000	0.185
8232.0	1	2	2	3.923	5.769	3.000	4.250	3.444	5.040	4.846	3.577	4.212	4.923	5.385	5.714	5.917	5.333	5.640	5.154	5.808	5.481	0.011	0.063	1	0.954	0.000	0	0.219	0.015	0	0.212	0.033	0	0.717	0.003	0	0.483	0.011	0	0.860	0.700	0.786	0.060	0.020	0.031	2.635	2.578	2.664	0.237	0.765	0.540
8280.0	1	3	3	6.167	5.867	6.929	7.385	6.577	6.571	6.000	7.148	6.574	2.500	3.467	2.571	4.615	2.538	4.000	3.037	3.556	3.296	0.450	0.005	0	0.819	0.001	0	0.044	0.039	1	0.268	0.024	0	0.328	0.019	0	0.008	0.132	1	0.860	0.860	0.867	0.060	0.060	0.051	2.635	2.635	2.749	0.237	0.237	0.261
8300.0	1	1	3	5.167	6.533	5.929	5.846	5.577	6.214	5.926	5.889	5.907	3.667	4.600	4.429	5.538	4.077	5.036	4.185	4.963	4.574	0.321	0.009	0	0.321	0.009	0	0.643	0.002	0	0.204	0.032	0	0.894	0.000	0	0.129	0.046	0	0.780	0.860	0.827	0.140	0.180	0.153	1.853	1.996	1.964	0.154	-0.082	0.041
8311.0	1	4	2	5.308	6.000	6.429	6.917	5.889	6.440	5.654	6.654	6.154	2.923	2.231	2.571	2.750	2.741	2.480	2.577	2.654	2.615	0.171	0.019	0	0.356	0.009	0	0.173	0.019	0	0.993	0.000	0	0.238	0.030	0	0.438	0.013	0	0.820	0.780	0.806	0.100	0.220	0.153	2.197	1.544	1.887	0.183	0.000	0.080
8330.0	1	3	3	5.833	5.667	7.000	7.615	6.462	6.571	5.741	7.296	6.519	2.417	2.733	2.071	2.923	2.231	2.821	2.593	2.481	2.537	0.017	0.054	1	0.855	0.000	0	0.594	0.003	0	0.870	0.001	0	0.574	0.006	0	0.222	0.030	0	0.780	0.780	0.786	0.060	0.020	0.031	2.327	2.826	2.664	0.391	0.641	0.540
8340.0	1	1	3	5.250	6.400	6.286	6.308	5.808	6.357	5.889	6.296	6.093	3.583	4.267	3.643	4.538	3.615	4.393	3.963	4.074	4.019	0.692	0.002	0	0.386	0.007	0	0.792	0.001	0	0.781	0.002	0	0.859	0.001	0	0.190	0.034	0	0.820	0.740	0.786	0.060	0.060	0.051	2.470	2.198	2.427	0.320	0.456	0.422
8350.0	1	1	3	6.500	6.000	7.500	6.923	7.038	6.429	6.222	7.222	6.722	2.917	3.200	2.643	4.077	2.769	3.607	3.074	3.333	3.204	0.329	0.009	0	0.364	0.008	0	0.041	0.040	1	0.573	0.006	0	0.284	0.023	0	0.113	0.050	0	0.620	0.620	0.622	0.140	0.260	0.194	1.386	0.949	1.176	0.387	0.169	0.276
8370.0	1	1	3	6.083	6.667	6.714	5.385	6.423	6.071	6.407	6.074	6.241	3.750	4.467	3.643	5.231	3.692	4.821	4.148	4.407	4.278	0.405	0.007	0	0.078	0.030	0	0.054	0.035	0	0.594	0.006	0	0.480	0.010	0	0.066	0.066	0	0.740	0.660	0.704	0.340	0.500	0.418	1.056	0.412	0.742	-0.115	-0.206	-0.165
8380.0	1	3	3	6.750	6.800	7.643	7.077	7.231	6.929	6.778	7.370	7.074	3.083	3.200	2.571	4.154	2.808	3.643	3.148	3.333	3.241	0.582	0.003	0	0.118	0.023	0	0.096	0.026	0	0.659	0.004	0	0.148	0.041	0	0.094	0.055	0	0.500	0.780	0.643	0.340	0.340	0.337	0.412	1.185	0.787	0.206	-0.180	0.028
8400.0	1	1	3	5.500	6.733	5.714	5.385	5.615	6.107	6.185	5.556	5.870	4.167	4.000	4.071	5.385	4.115	4.643	4.074	4.704	4.389	0.102	0.025	0	0.041	0.040	1	0.869	0.000	0	0.282	0.023	0	0.218	0.030	0	0.338	0.018	0	0.860	0.860	0.867	0.100	0.100	0.092	2.362	2.362	2.443	0.101	0.101	0.108
8420.0	1	2	3	6.462	6.231	5.857	6.750	6.148	6.480	6.346	6.269	6.308	2.846	4.154	3.071	3.083	2.963	3.640	3.500	3.077	3.288	0.688	0.002	0	0.099	0.027	0	0.688	0.002	0	0.317	0.021	0	0.253	0.028	0	0.244	0.029	0	0.940	0.860	0.908	0.100	0.140	0.112	2.836	2.161	2.544	-0.137	0.000	-0.057
8461.0	1	4	3	6.923	7.000	7.500	7.500	7.222	7.240	6.962	7.500	7.231	3.154	3.077	2.786	2.500	2.963	2.800	3.115	2.654	2.885	0.077	0.031	0	0.903	0.000	0	0.765	0.001	0	0.358	0.018	0	0.981	0.000	0	0.657	0.004	0	0.700	0.980	0.847	0.020	0.100	0.051	2.578	3.335	2.658	0.765	-0.386	0.306
8470.0	1	1	3	5.917	6.600	7.571	7.077	6.808	6.821	6.296	7.333	6.815	3.000	3.200	2.214	3.462	2.577	3.321	3.111	2.815	2.963	0.062	0.033	0	0.116	0.024	0	0.373	0.008	0	0.596	0.006	0	0.292	0.022	0	0.147	0.042	0	0.900	0.860	0.888	0.060	0.060	0.051	2.836	2.635	2.850	0.137	0.237	0.210
8475.0	1	1	2	4.083	5.400	4.357	4.308	4.231	4.893	4.815	4.333	4.574	5.417	4.933	5.000	5.692	5.192	5.286	5.148	5.333	5.241	0.474	0.005	0	0.118	0.023	0	0.514	0.004	0	0.779	0.002	0	0.337	0.018	0	0.864	0.001	0	0.740	0.700	0.724	0.100	0.140	0.112	1.925	1.605	1.811	0.319	0.278	0.309
8485.0	1	3	1	2.750	3.867	2.214	2.385	2.462	3.179	3.370	2.296	2.833	6.583	5.533	7.571	7.462	7.115	6.429	6.000	7.519	6.759	0.000	0.125	1	0.143	0.021	0	0.058	0.034	0	0.009	0.127	1	0.388	0.015	0	0.288	0.023	0	0.780	0.780	0.786	0.060	0.180	0.112	2.327	1.688	2.006	0.391	0.072	0.212
8490.0	1	2	3	5.692	6.077	6.143	6.083	5.926	6.080	5.885	6.115	6.000	2.923	4.231	3.214	2.667	3.074	3.480	3.577	2.962	3.269	0.132	0.023	0	0.375	0.008	0	0.864	0.000	0	0.186	0.037	0	0.119	0.051	0	0.577	0.007	0	0.780	0.780	0.786	0.060	0.180	0.112	2.327	1.688	2.006	0.391	0.072	0.212
8496.0	1	3	3	6.833	6.867	7.500	7.769	7.192	7.286	6.852	7.630	7.241	2.167	3.667	2.286	3.077	2.231	3.393	3.000	2.667	2.833	0.104	0.025	0	0.449	0.006	0	0.113	0.024	0	0.639	0.004	0	0.481	0.010	0	0.026	0.095	1	0.940	0.900	0.929	0.060	0.220	0.133	3.110	2.054	2.579	0.000	-0.255	-0.176
8497.0	1	4	3	8.077	7.308	7.071	7.167	7.556	7.240	7.692	7.115	7.404	2.769	3.077	2.929	1.917	2.852	2.520	2.923	2.462	2.692	0.962	0.000	0	0.156	0.020	0	0.758	0.001	0	0.293	0.024	0	0.283	0.024	0	0.434	0.013	0	0.700	0.700	0.704	0.180	0.300	0.235	1.440	1.049	1.260	0.195	0.000	0.094
8500.0	3	1	3	6.083	6.733	6.643	6.692	6.385	6.714	6.444	6.667	6.556	1.833	4.133	3.143	4.000	2.538	4.071	3.111	3.556	3.333	0.695	0.001	0	0.616	0.002	0	0.145	0.020	0	0.328	0.019	0	0.231	0.029	0	0.011	0.123	1	0.980	0.940	0.969	0.020	0.100	0.051	4.107	2.836	3.507	0.000	-0.137	-0.118
8501.0	3	3	3	5.833	6.733	5.929	6.538	5.885	6.643	6.333	6.222	6.278	3.167	4.067	3.286	3.769	3.231	3.929	3.667	3.519	3.593	0.961	0.000	0	0.937	0.000	0	0.937	0.000	0	0.887	0.000	0	0.741	0.002	0	0.275	0.024	0	0.620	0.660	0.643	0.220	0.340	0.276	1.078	0.825	0.962	0.233	0.000	0.115
8502.0	3	2	3	4.846	6.769	5.357	6.250	5.111	6.520	5.808	5.769	5.788	3.538	4.692	3.071	3.500	3.296	4.120	4.115	3.269	3.692	0.361	0.008	0	0.946	0.000	0	0.554	0.004	0	0.237	0.030	0	0.512	0.009	0	0.191	0.036	0	0.980	0.940	0.969	0.020	0.020	0.010	4.107	3.609	4.191	0.000	0.249	0.223
8503.0	3	1	3	5.500	6.467	5.643	6.000	5.577	6.250	6.037	5.815	5.926	2.917	3.800	3.857	3.846	3.423	3.821	3.407	3.852	3.630	0.397	0.007	0	0.854	0.000	0	0.770	0.001	0	0.394	0.015	0	0.439	0.012	0	0.451	0.011	0	0.980	0.940	0.969	0.020	0.020	0.010	4.107	3.609	4.191	0.000	0.249	0.223
8510.0	3	4	3	4.308	7.077	5.643	6.417	5.000	6.760	5.692	6.000	5.846	2.923	3.462	2.571	2.417	2.741	2.960	3.192	2.500	2.846	0.126	0.023	0	0.557	0.003	0	0.077	0.031	0	0.206	0.034	0	0.447	0.012	0	0.645	0.005	0	0.860	0.980	0.929	0.020	0.060	0.031	3.134	3.609	3.337	0.487	-0.249	0.203
8531.0	3	4	3	4.769	6.846	5.643	6.167	5.222	6.520	5.808	5.885	5.846	2.462	4.308	2.571	2.500	2.519	3.440	3.385	2.538	2.962	0.147	0.021	0	0.765	0.001	0	0.642	0.002	0	0.097	0.058	0	0.101	0.056	0	0.131	0.048	0	0.580	0.740	0.663	0.220	0.140	0.173	0.974	1.724	1.362	0.285	0.218	0.260
8540.0	1	3	3	6.583	6.600	7.786	7.231	7.231	6.893	6.593	7.519	7.056	2.750	3.000	2.000	3.769	2.346	3.357	2.889	2.852	2.870	0.148	0.020	0	0.096	0.026	0	0.043	0.039	1	0.983	0.000	0	0.096	0.054	0	0.029	0.092	1	0.780	0.780	0.786	0.020	0.100	0.051	2.826	2.054	2.427	0.641	0.255	0.422
8600.0	1	2	3	6.154	5.692	5.286	5.250	5.704	5.480	5.923	5.269	5.596	3.077	3.846	3.357	3.833	3.222	3.840	3.462	3.577	3.519	0.359	0.008	0	0.670	0.002	0	0.263	0.013	0	0.936	0.000	0	0.918	0.000	0	0.362	0.018	0	0.780	0.540	0.663	0.020	0.100	0.051	2.826	1.382	2.056	0.641	0.591	0.607
9000.0	3	2	1	3.077	3.692	3.000	3.667	3.037	3.680	3.385	3.308	3.346	5.846	4.231	5.714	6.000	5.778	5.080	5.038	5.846	5.442	0.420	0.007	0	0.262	0.013	0	0.124	0.024	0	0.252	0.028	0	0.151	0.043	0	0.305	0.022	0	0.900	0.940	0.929	0.060	0.020	0.031	2.836	3.609	3.337	0.137	0.249	0.203
9001.0	3	1	1	5.000	4.133	4.429	4.462	4.692	4.286	4.519	4.444	4.481	4.167	3.000	4.214	4.769	4.192	3.821	3.519	4.481	4.000	0.268	0.012	0	0.657	0.002	0	0.905	0.000	0	0.195	0.033	0	0.219	0.030	0	0.660	0.004	0	0.700	0.740	0.724	0.220	0.180	0.194	1.297	1.559	1.460	0.124	0.136	0.134
9005.0	1	4	1	2.615	3.615	3.214	3.667	2.926	3.640	3.115	3.423	3.269	6.538	4.846	5.500	5.750	6.000	5.280	5.692	5.615	5.654	0.916	0.000	0	0.153	0.021	0	0.096	0.028	0	0.955	0.000	0	0.172	0.039	0	0.328	0.020	0	0.980	0.980	0.990	0.020	0.060	0.031	4.107	3.609	4.191	0.000	-0.249	-0.223
9006.0	1	1	1	2.667	2.867	2.286	2.000	2.462	2.464	2.778	2.148	2.463	6.333	5.933	6.857	7.154	6.615	6.500	6.111	7.000	6.556	0.037	0.041	1	0.407	0.007	0	0.990	0.000	0	0.150	0.041	0	0.562	0.007	0	0.931	0.000	0	0.940	0.900	0.929	0.020	0.180	0.092	3.609	2.197	2.795	0.249	-0.183	-0.068
9007.0	1	4	1	1.923	2.615	2.286	2.583	2.111	2.600	2.269	2.423	2.346	7.462	6.769	6.786	6.167	7.111	6.480	7.115	6.500	6.808	0.341	0.009	0	0.805	0.001	0	0.119	0.024	0	0.327	0.020	0	0.962	0.000	0	0.313	0.022	0	0.820	0.500	0.663	0.020	0.020	0.010	2.969	2.054	2.740	0.569	1.027	0.949
9008.0	3	3	1	2.500	3.133	2.643	2.923	2.577	3.036	2.852	2.778	2.815	6.083	4.533	6.286	6.923	6.192	5.643	5.222	6.593	5.907	0.124	0.023	0	0.141	0.021	0	0.289	0.011	0	0.057	0.071	0	0.106	0.051	0	0.496	0.009	0	0.980	0.900	0.949	0.020	0.060	0.031	4.107	2.836	3.507	0.000	0.137	0.118
9010.0	3	1	1	3.333	3.867	2.357	2.538	2.808	3.250	3.630	2.444	3.037	5.917	4.733	6.786	6.769	6.385	5.679	5.259	6.778	6.019	0.000	0.117	1	0.281	0.011	0	0.174	0.018	0	0.013	0.117	1	0.305	0.021	0	0.292	0.022	0	0.660	0.940	0.806	0.020	0.100	0.051	2.466	2.836	2.499	0.821	-0.137	0.386
9040.0	1	4	1	1.077	2.385	1.357	2.000	1.222	2.200	1.731	1.654	1.692	8.385	6.692	8.000	7.083	8.185	6.880	7.538	7.577	7.558	0.929	0.000	0	0.269	0.012	0	0.000	0.124	1	0.950	0.000	0	0.435	0.013	0	0.008	0.141	1	0.740	0.780	0.765	0.100	0.180	0.133	1.925	1.688	1.837	0.319	0.072	0.195
