maïs	corn	SB	AF	66	7										17	19	14	19	14	29	64	67	57	23	14	29	16	21	12	61	64	59	2	72	26	3,56	1		NS		NS	NS
maison	house	SB	AF	122	5	2	0	6	27	29	24	71	71	71	7	7	7	10	13	7	83	80	86	3	5	0	36	48	20	61	48	80	0	26	74	4,68	0,63	NS	NC	NS	NS	NC
maladie	illness	S			5	33	42	22	24	21	28	43	38	50	78	80	75	16	10	25	6	10	0	84	93	76	13	7	18	3	0	6	97	3	0			*	NS	NS	NS	NS
malheur	misfortune	S			7										53	67	29	28	24	36	19	10	36	84	86	82	16	14	18	0	0	0	97	2	1				NC		NS	NS
manteau	coat	SB	AF	64	5	19	17	22	26	29	22	55	54	56	28	25	33	25	30	17	47	45	50	10	0	18	48	57	41	42	43	41	6	78	16	3,64	0,95	NS	NS	NS	NS	NS
mare	pool	S			7										3	5	0	22	29	14	75	67	86	9	9	8	15	18	8	76	73	83	32	62	7				NS		NS	NS
marelle	hopscotch	B	B	183	7										13	0	33	19	11	33	68	89	33	13	7	18	55	43	65	32	50	18				3,68	1,07		NS		NC	NS
mariage	wedding	S			5	17	4	33	10	8	11	74	88	56	9	0	25	3	5	0	88	95	75	12	9	17	24	27	17	65	64	67	9	26	66			NS	NC	NS	NS	NS
marin	sailor	B	B	184	7										6	0	7	42	52	29	53	48	64	19	14	27	50	62	33	31	24	40				3,48	0,87		NS		NS	NS
marteau	hammer	SB	AF	114	7										28	48	0	47	48	50	25	5	50	16	14	17	62	79	52	22	7	30	22	75	3	2,16	0,8		NS		NC	NS
masque	mask	B	AF	286	7										3	5	0	44	33	64	53	62	36	12	9	17	26	27	25	62	64	58				3,04	1,14		NC		NS	NS
matin	morning	S			7										0	0	0	13	15	8	88	85	92	36	38	33	31	29	33	33	33	33	11	31	58				*		NS	NS
méchanceté	badness	S			7										69	85	42	16	10	25	16	5	33	71	86	59	19	14	24	10	0	18	98	2	0				NS		NC	NS
mèche	drill bit	B	B	189	7										21	20	21	21	13	29	59	67	50	24	14	42	35	45	17	41	41	42				3	0,82		NS		NS	NS
médaille	medal	B	B	190	7										0	0	0	10	11	8	90	89	92	0	0	0	3	0	6	97	100	94				3,8	1		NS		NS	NS
médicament	medicine	B	B	191	7										16	21	8	48	47	50	35	32	42	58	67	47	11	10	13	31	24	40				1,88	1,09		*		NS	NS
méduse	jellyfish	B	AF	358	7										59	60	58	19	20	17	22	20	25	76	79	74	14	7	17	11	14	9				1,24	0,44		NS		NS	NS
mensonge	lie	S			5	52	58	44	36	33	39	12	8	17	65	74	50	19	5	42	16	21	8	71	86	59	13	14	12	16	0	29	93	5	2			NS	NS	NS	NS	NS
mer	sea	B	B	193	7										10	0	25	6	5	8	84	95	67	3	5	0	9	9	8	88	86	92				4,28	1,02		NS		NS	NS
mètre	tape measure	SB	B	194	7										21	27	14	45	60	29	34	13	57	18	9	33	65	73	50	18	18	17	3	91	6	2,76	0,78		NS		NS	NS
micro	microphone	B	B	195	7										6	0	17	42	42	42	52	58	42	14	5	27	53	52	53	33	43	20				2,88	1,05		NS		NS	NS
miroir	mirror	B	B	196	7										17	0	36	24	13	36	59	87	29	6	0	13	56	48	67	39	52	20				3,52	0,82		NC		NC	NS
monde	world	B	B	199	7										0	0	0	16	20	8	84	80	92	0	0	0	11	7	13	89	93	87				3,8	0,76		NS		NS	NS
montagne	mountain	SB	AF	148	5	10	8	11	24	29	17	67	63	72	10	7	14	14	13	14	76	80	71	0	0	0	15	14	17	85	86	83	1	28	71	4,32	0,9	NS	NS	NS	NS	NS
montre	watch	SB	AF	250	7										7	7	7	41	53	29	52	40	64	6	9	0	41	36	50	53	55	50	11	76	13	3,64	1,08		NS		NS	NS
moto	motorcycle	SB	AF	147	7										13	21	0	19	32	0	68	47	100	15	23	0	15	18	8	71	59	92	24	48	28	2,76	1,42		NS		NS	NS
mouche	fly	SB	AF	93	5	33	38	28	33	42	22	33	21	50	22	29	14	47	38	57	31	33	29	53	52	53	28	33	20	19	14	27	25	69	6	1,72	0,74	NS	NS	NS	NS	NS
moufle	mitten	SB	AF	144	7										17	20	14	48	33	64	34	47	21	18	18	17	47	50	42	35	32	42	3	81	16	3,4	0,96		NS		NC	NS
moulin	windmill	SB	AF	256	7										26	35	9	32	30	36	42	35	55	15	5	33	59	64	50	26	32	17	1	81	18	3,72	0,94		NC		NS	NS
moustache	mustache	B	B	202	5	21	25	17	30	45	17	49	30	65	24	33	14	48	53	43	28	13	43	55	79	35	35	21	47	10	0	18				1,96	0,68	NS	NS	NS	NS	NS
moustique	mosquito	B	B	203	5	51	50	52	23	35	13	26	15	35	69	80	50	19	10	33	13	10	17	71	79	65	23	21	24	6	0	12				1,25	0,44	NS	NS	NS	NS	NS
mouton	sheep	SB	AF	202	5	23	10	35	26	30	22	51	60	43	3	5	0	33	38	29	64	57	71	19	14	27	17	24	7	64	62	67	2	71	27	3,2	0,96	NS	NC	NC	NS	NS
mur	wall	SB	B	204	7										7	13	0	62	73	50	31	13	50	3	0	7	75	90	53	22	10	40	23	75	2	2,68	0,75		NS		NC	NC
muscle	muscle	S			7										3	0	8	32	47	8	65	53	83	6	5	8	26	36	8	68	59	83	2	30	69				NS		NC	NS
musique	music	S			5	5	0	9	7	15	0	88	85	91	3	0	8	10	5	17	87	95	75	6	9	0	6	5	8	88	86	92	0	13	87			NS	NS	NS	NS	NS
natte	plaits	B	B	206	5	12	0	22	33	25	39	56	75	39	17	0	36	42	38	50	42	62	14	16	14	18	42	21	59	42	64	24				3,16	0,9	NS	NS	NS	NC	NC
nature	nature	S			7										6	5	8	3	0	8	91	95	83	8	0	20	17	19	13	75	81	67	1	17	82				NS		NS	NS
neige	snow	S			5	0	0	0	9	5	13	91	95	87	3	5	0	11	10	14	86	86	86	6	10	0	6	0	13	89	90	87	8	22	70			NS	NS	NS	NS	NS
nez	nose	SB	AF	155	7										17	10	29	50	52	50	33	38	21	16	14	18	71	71	71	13	14	12	4	85	11	2,8	0,87		NS		NS	NS
niche	doghouse	B	AF	343	7										41	45	33	38	40	33	22	15	33	16	21	12	74	71	76	10	7	12				3,12	1,13		NC		NS	NS
nid	bird nest	SB	AF	265	7										22	20	25	25	30	17	53	50	58	13	14	12	39	14	59	48	71	29	0	49	51	4,04	0,79		NS		NS	NC
nœud	bow	SB	AF	33	7										14	24	0	53	48	57	33	29	43	14	21	9	59	57	61	27	21	30	15	79	6	2,68	0,8		NS		NS	NS
noix	walnut	SB	B	207	7										28	40	14	24	20	29	48	40	57	10	14	6	29	14	41	61	71	53	3	76	21	3,36	0,86		NS		NS	NS
note	notes	SB	B	208	7										7	7	7	21	27	14	72	67	79	16	14	17	41	57	30	43	29	52	20	58	22	3,38	1,03		NS		NS	NS
nuage	cloud	SB	AF	62	5	26	38	11	24	21	28	50	42	61	9	5	17	25	30	17	66	65	67	11	0	17	49	43	52	41	57	30	19	39	42	3,56	1,33	NC	NS	NS	NS	NS
nuit	night	S			5	19	15	22	14	25	4	67	60	74	28	30	25	9	0	25	63	70	50	10	14	6	39	36	41	52	50	53	5	32	64			NS	NC	NC	NS	NS
œil	eye	SB	AF	86	5	10	17	0	48	50	44	43	33	56	14	20	7	28	33	21	59	47	71	11	10	13	58	62	53	31	29	33	0	57	43	3,72	0,79	NS	NS	NS	NC	NS
œuf	tram car	SB	B	209	5	14	5	22	23	30	17	63	65	61	10	5	17	26	21	33	65	74	50	16	14	17	16	21	13	68	64	70	3	77	20	3,4	1	NS	NS	NS	NS	NS
oie	goose	B	B	210	7										25	30	17	38	40	33	38	30	50	9	9	8	24	23	25	68	68	67				3,04	1,1		NC		NS	NC
oignon	onion	SB	AF	157	7										61	63	58	16	21	8	23	16	33	62	79	52	19	14	22	19	7	26	11	68	21	2,84	0,9		NS		NS	NS
oiseau	bird	SB	AF	28	5	10	13	6	12	8	17	79	79	78	6	0	17	19	16	25	74	84	58	8	5	13	14	14	13	78	81	73	0	28	72	3,68	0,9	NS	NS	NS	NS	NS
ongle	nail	B	B	211	7										34	30	42	28	25	33	38	45	25	8	0	13	78	79	78	14	21	9				2,64	0,86		NC		NC	NS
orange	orange	SB	AF	158	5	12	8	17	26	21	33	62	71	50	6	5	8	13	10	17	81	85	75	18	9	33	9	5	17	74	86	50	4	49	47	4	0,82	NS	NS	NS	NS	NC
oreille	ear	SB	AF	83	5	26	29	22	24	17	33	50	54	44	14	0	29	41	60	21	45	40	50	3	7	0	86	79	91	11	14	9	1	75	24	3,36	0,76	NS	*	NC	NC	NS
oreiller	pillow	SB	B	212	5	12	15	9	12	10	13	77	75	78	3	0	8	39	26	58	58	74	33	0	0	0	24	23	25	76	77	75	0	29	71	4,48	0,65	NC	NS	NS	NC	NS
orteil	toe	B	AF	235	7										6	10	0	64	67	64	31	24	36	19	19	20	72	81	60	8	0	20				2,6	0,71		NC		NS	NS
os	bone	SB	B	214	7										32	32	33	39	42	33	29	26	33	13	21	6	58	71	47	29	7	47	14	79	7	2,12	0,93		NS		NS	NC
oubli	oversight	S			5	30	25	35	35	45	26	35	30	39	43	60	23	54	40	69	4	0	8	51	64	43	35	29	39	14	7	17	74	19	7			NC	NS	NS	NS	NS
ours	bear	SB	AF	21	5	17	21	11	14	21	6	69	58	83	8	10	7	11	10	14	81	81	79	14	7	17	14	14	13	73	79	70	6	55	39	3,4	0,91	NS	NS	NS	NS	NS
pain	bread	SB	AF	36	7										0	0	0	19	15	25	81	85	75	0	0	0	9	9	8	91	91	92	0	44	56	3,88	0,78		NS		NC	NS
paix	peace	S			7										11	10	14	3	5	0	86	86	86	6	7	6	19	29	12	74	64	82	0	2	98				NC		NS	NS
panda	panda	B	AF	370	7										3	0	7	3	0	7	93	100	86	0	0	0	26	7	41	74	93	59				3,92	1,15		NS		NS	NS
panier	basket	SB	AF	20	5	14	4	28	38	42	33	48	54	39	17	10	29	61	62	64	22	29	7	0	0	0	74	79	71	26	21	29	0	90	10	3,32	0,8	NC	NS	NC	NS	NS
pantalon	pants	SB	AF	162	5	16	10	22	42	55	30	42	35	48	16	26	0	55	53	58	29	21	42	8	5	13	72	81	60	19	14	27	1	83	16	3,64	0,91	NC	NS	NS	NS	NS
papier	paper	S			7										10	20	0	52	40	64	38	40	36	6	5	8	74	68	83	21	27	8	4	75	21				NS		NS	NS
papillon	butterfly	SB	AF	40	5	5	0	11	17	8	28	79	92	61	6	5	8	23	11	42	71	84	50	6	5	7	14	5	27	81	90	67	1	34	65	4,16	1,21	NS	NS	NS	NC	NS
paquet	package	B	B	217	7										3	0	7	31	43	14	67	57	79	14	10	20	64	67	60	22	24	20				3,36	1,08		NC		NS	NS
paradis	paradise	S			7										0	0	0	3	0	8	97	100	92	0	0	0	10	7	12	90	93	88	1	6	93				NS		NS	NS
parapluie	umbrella	SB	AF	245	5	2	0	4	23	35	13	74	65	83	6	10	0	36	29	50	58	62	50	10	14	6	58	64	53	32	21	41	30	53	17	3,16	1,28	NS	NS	NS	NS	NS
pastèque	watermelon	SB	AF	252	7										6	5	8	13	15	8	81	80	83	19	7	26	8	14	4	73	79	70	2	57	41	3,76	1,2		NS		NS	NS
patin à roulette	roller skate	B	AF	189	7										26	16	42	10	11	8	65	74	50	24	29	22	5	0	9	70	71	70				3,36	1,15		NS		NS	NS
pays	country	S			7										10	7	14	21	13	29	69	80	57	0	0	0	14	14	13	86	86	87	2	64	34				NS		NS	NS
pêche	peach	SB	AF	163	7										6	0	17	16	15	17	78	85	67	15	9	25	15	14	17	71	77	58	17	52	31	2,64	1,08		NS		NS	NS
peigne	comb	SB	AF	65	5	20	17	22	20	13	28	61	70	50	17	7	29	59	60	57	24	33	14	3	7	0	58	57	59	39	36	41	5	84	11	3,12	0,93	NC	NS	NS	NC	NS
peine	grief	S			7										55	53	57	34	40	29	10	7	14	65	79	57	30	21	35	5	0	9	90	7	3				NS		NS	NS
peinture	painting	S			5	10	8	11	5	4	6	86	88	83	7	7	7	28	27	29	66	67	64	3	0	4	16	7	22	81	93	74	2	67	31			NS	NS	NS	NS	NS
pelle	dust pan	SB	AF	275	5	16	20	13	44	50	39	40	30	48	19	20	17	53	60	42	28	20	42	18	18	17	62	59	67	21	23	17	4	90	6	2,2	0,82	NS	NS	NS	NC	NS
pelote	ball of wool	B	B	222	7										17	13	21	45	47	43	38	40	36	19	14	27	64	71	53	17	14	20				3,24	1,05		NS		NS	NS
pendule	clock	B	B	72	7										19	20	17	66	70	58	16	10	25	8	0	13	76	86	70	16	14	17				2,76	0,88		NS		NC	NS
père-Noël	father Christmas	B	B	224	5	2	5	0	5	5	4	93	90	96	19	11	33	10	16	0	71	74	67	14	7	17	51	43	57	35	50	26				4,36	0,99	NC	NC	NS	NS	NS
perroquet	parrot	SB	AF	300	7										6	5	8	29	26	33	65	68	58	6	7	6	29	7	47	65	86	47	4	67	29	3,2	1,22		NS		NS	NC
petits pois	peas	B	AF	371	7										21	20	21	7	7	7	72	73	71	10	14	6	19	0	35	71	86	59				3	1,04		NS		NS	NS
peur	fear	S			5	21	25	17	29	25	33	50	50	50	52	80	21	17	20	14	31	0	64	50	55	42	29	27	33	21	18	25	82	15	3			NS	NS	NS	*	NS
phoque	seal	SB	AF	201	7										0	0	0	17	14	21	83	86	79	11	10	13	25	33	13	64	57	73	3	63	34	3,28	1,17		NS		NS	NS
piano	piano	SB	AF	171	5	2	0	4	19	20	17	79	80	78	16	25	0	22	20	25	63	55	75	11	10	13	19	19	20	69	71	67	1	45	54	3,88	0,88	NS	NS	NS	NS	NS
pièce	coin	B	B	227	5	2	0	5	12	5	18	86	95	77	3	0	7	17	27	7	79	73	86	3	0	4	30	43	22	68	57	74				3,68	1,14	NS	NS	NS	NS	NC
pied	foot	SB	AF	94	5	52	54	50	19	25	11	29	21	39	35	37	33	52	58	42	13	5	25	5	0	9	84	79	87	11	21	4	8	72	20	3,4	0,65	NC	NC	NS	NS	NS
pigeon	pigeon	SB	B	228	7										14	19	7	33	33	36	53	48	57	38	45	25	29	23	42	32	32	33	21	69	10	2,4	0,87		NS		NS	NS
pile	battery	B	B	230	7										24	33	14	55	60	50	21	7	36	6	5	8	71	77	58	24	18	33				2,8	0,91		NS		NS	NS
pince à linge	clothespin	B	AF	61	7										16	20	8	56	65	42	28	15	50	13	21	6	74	71	76	13	7	18				2,76	0,78		NS		NS	NS
pinceau	paintbrush	SB	AF	161	7										10	5	17	39	37	42	52	58	42	13	21	6	65	64	65	23	14	29	0	78	22	3,68	0,9		NC		NS	NS
pingouin	penguin	SB	AF	169	7										3	0	7	17	13	21	79	87	71	0	0	0	16	7	22	84	93	78	1	68	31	3,68	0,85		NS		NS	NS
pion	pawn	B	B	231	7										3	5	0	58	58	58	39	37	42	10	7	12	68	86	53	23	7	35				3,04	1,06		NS		NS	NC
pipe	pipe	SB	AF	174	7										19	5	43	69	90	43	11	5	14	56	67	40	36	33	40	8	0	20	10	69	21	2,44	1,23		NC		NC	NS
piscine	swimming pool	SB	B	232	7										0	0	0	0	0	0	100	100	100	0	0	0	3	5	0	97	95	100	1	26	73	4,24	0,93		NS		NS	NS
placard	cupboard	B	AF	271	7										7	13	0	69	60	79	24	27	21	3	7	0	86	79	91	11	14	9				2,96	0,73		NS		NS	NS
plaisir	pleasure	S			7										0	0	0	16	11	25	84	89	75	0	0	0	3	0	4	97	100	96	1	1	98				NS		NS	NS
planche à découper	cutting board	B	AF	273	7										11	10	14	58	57	64	31	33	21	24	18	33	62	68	50	15	14	17				2,2	0,76		NS		NS	NS
planète	planet	B	B	233	7										0	0	0	19	14	29	81	86	71	3	0	4	16	14	17	81	86	78				3,88	0,73		NS		NS	NS
plante	plant	B	B	234	7										8	5	14	19	14	29	72	81	57	6	0	17	38	32	50	56	68	33				4,08	0,86		NC		NS	NS
plat	dish	B	B	235	7										3	7	0	24	13	36	72	80	64	3	7	0	48	64	35	48	29	65				3,2	0,5		NS		NS	NS
pluie	rain	S			5	16	10	22	21	25	17	63	65	61	25	30	17	16	5	33	56	60	50	23	21	24	19	21	18	58	57	59	39	35	27			NS	NS	NS	NS	NS
plume	feather	SB	AF	278	7										28	20	42	31	30	33	41	50	25	6	0	12	42	29	53	52	71	35	2	62	36	3,6	0,82		NC		NS	NS
pneu	tire	SB	AF	316	7										10	13	7	62	73	50	28	13	43	16	21	13	70	71	70	14	7	17	9	84	7	2,44	0,87		NS		NS	NS
poche	pocket	B	B	237	5	35	25	43	40	40	39	26	35	17	0	0	0	50	62	36	50	38	64	8	5	13	67	81	47	25	14	40				3,08	0,86	*	NS	NS	NS	NC
poêle	frying pan	SB	AF	101	7										28	25	33	19	20	17	53	55	50	14	10	20	67	67	67	19	24	13	3	84	13	2,64	0,81		*		NS	NS
poing	fist	B	B	238	7										25	38	7	44	52	36	31	10	57	14	24	0	53	57	47	33	19	53				2,29	0,91		NS		NC	NS
poire	pear	SB	AF	166	5	12	15	9	28	35	22	60	50	70	8	5	14	25	24	29	67	71	57	13	7	18	23	21	24	65	71	59	4	62	34	3,64	0,99	NS	NS	NS	NS	NS
poireau	leek	B	B	239	7										52	47	57	21	27	14	28	27	29	54	71	43	24	7	35	22	21	22				2,8	1,19		NS		NS	NS
poisson	fish	SB	AF	89	5	14	13	17	7	8	6	79	79	78	6	5	8	23	26	17	71	68	75	0	0	0	15	14	17	85	86	83	5	57	38	2,72	1,1	NS	NS	NS	NS	NS
politique	politics	S			7										45	53	36	31	27	36	24	20	29	39	33	47	50	62	33	11	5	20	55	42	3				NC		NS	NS
pomme	apple	SB	AF	6	5	14	8	22	2	0	6	83	92	72	3	0	8	13	5	25	84	95	67	3	0	8	3	0	8	94	100	83	0	65	35	3,96	0,73	NS	NS	NS	NS	NS
pomme de terre	potato	B	AF	180	5	19	20	17	23	20	26	58	60	57	7	7	7	14	7	21	79	87	71	6	7	6	35	50	24	58	43	71				3,6	0,65	NS	NS	NS	NS	NS
pont	bridge	B	B	240	7										0	0	0	64	71	57	36	29	43	12	14	8	65	59	75	24	27	17				3,52	0,87		NS		NS	NS
porte	door	SB	AF	76	5	14	13	17	19	21	17	67	67	67	6	0	17	53	65	33	41	35	50	13	21	6	77	71	82	10	7	12	6	77	17	3,04	0,68	NC	NC	NS	NS	NS
pot	jar	B	B	242	7										16	16	17	65	58	75	19	26	8	3	7	0	81	79	83	16	14	17				2,84	0,55		NS		NS	NS
poteau	post	B	B	243	7										14	20	7	55	67	43	31	13	50	17	19	13	75	76	73	8	5	13				2,16	0,75		NS		NC	NS
poubelle	garbage can	SB	AF	102	5	67	70	65	26	30	22	7	0	13	58	63	50	35	32	42	6	5	8	53	71	27	39	24	60	8	5	13	53	40	7	1,56	0,71	NS	NS	NS	NS	NS
pouce	thumb	SB	AF	231	7										14	0	29	45	53	36	41	47	36	3	0	8	53	55	50	44	45	42	2	77	21	3,2	0,87		NS		NS	NS
poule	hen	SB	AF	55	5	12	13	11	31	29	33	57	58	56	3	5	0	42	48	36	56	48	64	12	14	8	26	32	17	62	55	75	2	75	23	2,76	1,01	NS	NS	NS	NS	NS
poulet	chicken	B	B	244	5	9	15	4	12	10	13	79	75	83	3	5	0	19	24	14	78	71	86	8	10	7	14	19	7	78	71	87				3,12	0,88	NS	NS	NS	NS	NS
poupée	doll	SB	AF	74	5	45	21	78	14	13	17	40	67	6	26	0	67	26	21	33	48	79	0	50	38	67	33	33	33	17	29	0	8	63	29	3,84	1,18	NC	NC	NC	*	NS
poussière	dust pan	S			5	43	26	57	29	37	22	29	37	22	45	73	14	41	27	57	14	0	29	70	71	70	30	29	30	0	0	0	58	41	2			NS	NS	NS	NC	NS
poussin	chick	B	B	245	5	0	0	0	7	5	9	93	95	91	17	13	21	10	7	14	72	80	64	6	0	12	26	0	47	68	100	41				4,32	0,69	NC	NC	NS	NS	NC
prise	plug	B	AF	177	7										28	25	33	38	50	17	34	25	50	19	36	6	65	64	65	16	0	29				2,67	0,87		NS		NS	NS
puits	well	SB	AF	253	7										13	15	8	41	35	50	47	50	42	19	29	12	45	29	59	35	43	29	21	63	16	2,48	1,26		NS		NS	NC
pull-over	sweater	SB	AF	224	7										13	11	17	61	63	58	26	26	25	24	23	25	35	32	42	41	45	33	1	70	29	4,08	1,04		NS		NS	NS
puzzle	jigsaw-puzzle	B	B	247	7										3	0	7	42	33	57	56	67	36	14	10	20	25	29	20	61	62	60				3,88	0,93		NS		NS	NS
quille	skittle	B	B	248	7										21	33	7	45	53	36	34	13	57	13	29	0	52	43	59	35	29	41				3,04	0,98		NS		NS	NS
rage	rage	S			7										55	53	58	42	42	42	3	5	0	62	73	42	35	23	58	3	5	0	84	11	5				NS		NS	NS
raisin	grapes	SB	AF	109	7										13	5	25	0	0	0	88	95	75	29	27	33	12	14	8	59	59	58	0	46	54	3,88	0,67		NC		NS	NS
rang	row	S			7										11	7	14	39	36	43	50	57	43	10	7	12	74	86	65	16	7	24	26	72	2				NC		NS	NS
raquette de tennis	tennis racket	B	AF	229	7										11	10	7	28	29	29	61	62	64	0	0	0	27	50	13	73	50	87				3,76	1,13		NS		NS	NS
rat	rat	SB	AF	376	7										38	60	14	28	20	36	34	20	50	87	93	82	13	7	18	0	0	0	52	43	5	1,72	0,78		*		NC	NS
râteau	rake	SB	AF	304	5	21	21	22	12	13	11	67	67	67	10	13	7	62	80	43	28	7	50	29	27	33	53	59	42	18	14	25	11	84	5	2,48	0,96	NC	NS	NS	NC	NS
règle	ruler	SB	AF	192	7										9	10	8	59	65	50	31	25	42	3	7	0	57	79	43	41	14	57	18	69	13	2,84	0,75		NS		NS	NS
regret	regret	S			7										42	26	67	45	58	25	13	16	8	53	57	50	33	36	31	13	7	19	83	11	6				NS		NS	NS
reine	queen	B	B	250	7										21	13	29	21	20	21	59	67	50	13	7	18	42	29	53	45	64	29				3,32	1,22		NS		NS	NS
renard	fox	SB	AF	98	7										3	5	0	22	29	14	75	67	86	11	21	4	14	21	9	76	57	87	10	66	24	3,32	1,18		NS		NS	NS
requin	shark	B	AF	381	7										33	52	7	19	19	21	47	29	71	41	36	50	12	18	0	47	45	50				1,92	0,95		NS		NS	NS
rêve	dream	S			7										11	10	14	17	14	21	72	76	64	5	7	4	14	0	22	81	93	74	3	11	86				NS		NS	NS
revolver	revolver	B	AF	112	7										22	25	17	50	70	17	28	5	67	50	62	33	25	29	20	25	10	47				1,48	0,77		NC		NC	NS
rhinocéros	rhinoceros	SB	AF	186	7										17	17	17	40	50	25	43	33	58	19	21	17	22	14	26	59	64	57	14	75	11	2,88	1,09		NS		NS	NS
rire	laughter	S			5	5	4	6	14	8	22	81	88	72	3	0	8	13	15	8	84	85	83	6	7	6	6	7	6	87	86	88	1	2	98			NS	NS	NS	NS	NS
robe	dress	SB	AF	78	5	31	8	61	14	8	22	55	83	17	31	7	57	24	13	36	45	80	7	54	7	83	16	21	13	30	71	4	5	63	32	3,48	1,05	NS	NS	NC	*	*
robinet	faucet	SB	AF	277	7										3	0	8	47	55	33	50	45	58	6	0	13	78	86	67	17	14	20	2	88	10	3	0,76		NS		NC	NS
robot	robot	SB	B	253	7										17	27	7	21	27	14	62	47	79	29	43	18	26	29	24	45	29	59	21	68	11	2,32	1,11		NS		NS	NS
rose	rose	SB	B	254	7										26	5	58	6	5	8	68	89	33	18	9	33	18	9	33	65	82	33	1	28	71	4,4	0,76		NS		NC	NS
roue	wheel	SB	AF	254	7										17	19	14	61	67	57	22	14	29	3	5	0	85	86	83	12	9	17	4	86	10	3,04	0,54		NS		NS	NS
rouge à lèvres	lipstick	B	AF	363	7										31	14	50	22	14	36	47	71	14	22	10	40	31	19	47	47	71	13				3,16	1,21		NS		NS	NC
route	road	B	B	255	5	12	15	9	23	15	30	65	70	61	22	25	17	56	70	33	22	5	50	14	14	13	67	71	60	19	14	27				3,16	0,94	*	NS	NS	NC	NS
sabot	clog	B	B	257	7										14	13	14	34	40	29	52	47	57	14	10	20	72	71	73	14	19	7				2,72	0,79		NC		NS	NS
salière	salt shaker	SB	AF	194	7										11	14	7	42	48	36	47	38	57	12	9	17	62	68	50	26	23	33	4	85	11	2,88	0,68		NS		NS	NS
sandwich	sandwich	SB	AF	195	7										6	0	14	8	10	7	86	90	79	13	7	18	0	0	0	87	93	82	3	56	41	3,56	0,87		NS		NS	NS
sang	blood	B	B	259	7										28	40	14	28	40	14	45	20	71	39	64	18	19	14	24	42	21	59				1,72	0,94		NS		NC	NS
sanglier	wild boar	SB	B	182	7										52	63	33	19	16	25	29	21	42	50	55	42	12	14	8	38	32	50	27	64	9	2,56	0,96		NS		NS	NS
santé	health	S			7										10	0	21	7	7	7	83	93	71	0	0	0	6	7	6	94	93	94	2	7	91				NS		NS	NS
sapin	fir-tree	SB	B	260	5	5	10	0	9	5	13	86	85	87	10	5	17	19	26	8	71	68	75	11	5	20	25	29	20	64	67	60	1	38	61	4,4	0,71	NC	NS	NS	NS	NS
sauterelle	grasshopper	SB	AF	110	7										34	50	8	31	25	42	34	25	50	32	41	17	9	9	8	59	50	75	13	74	13	3,04	1,31		NS		NC	NS
scie	saw	SB	AF	196	7										23	32	8	48	47	50	29	21	42	30	50	17	57	50	61	14	0	22	28	67	5	1,84	0,75		NS		NS	NC
seau	bucket	SB	B	263	7										0	0	0	58	57	64	42	43	36	3	7	0	87	79	94	10	14	6	2	93	5	2,92	0,76		NS		NS	NS
sécurité	safety	S			7										7	0	14	24	20	29	69	80	57	16	14	18	26	36	18	58	50	65	3	7	90				NS		NS	NS
sein	breast	B	B	264	7										17	27	7	21	33	7	62	40	86	33	24	47	58	67	47	8	10	7				3,68	1,07		*		NC	NS
selle	saddle	B	AF	307	7										22	20	25	38	35	42	41	45	33	10	7	12	52	29	71	39	64	18				2,64	0,86		NS		NS	NC
serpent	snake	SB	AF	209	7										69	90	33	6	5	8	25	5	58	44	41	50	15	18	8	41	41	42	54	38	8	1,52	0,96		NS		NC	NS
siècle	century	S			9																			13	14	12	81	86	76	6	0	12	4	80	16							NS
sieste	nap	S			5	38	33	44	14	13	17	48	54	39	34	27	43	21	13	29	45	60	29	44	32	67	15	23	0	41	45	33	4	17	79			NS	NS	NS	NS	NS
sifflet	whistle	SB	AF	255	7										19	30	0	28	25	33	53	45	67	14	24	0	36	38	33	50	38	67	9	87	4	2,44	0,77		NS		NS	NS
silence	silence	S			5	16	5	26	28	30	26	56	65	48	28	24	36	17	14	21	56	62	43	15	9	25	24	23	25	62	68	50	13	39	49			NS	NS	NS	NS	NS
singe	monkey	SB	AF	145	5	14	10	17	12	15	9	74	75	74	14	20	7	28	20	36	59	60	57	3	0	6	26	21	29	71	79	65	1	70	29	3,44	0,87	NS	NS	NS	NS	NS
sirène	mermaid	B	B	266	5	21	5	35	9	0	17	70	95	48	24	7	43	14	7	21	62	87	36	23	7	35	32	14	47	45	79	18				3,56	1,36	NS	NS	NC	NS	NC
ski	ski	SB	AF	19	7										3	0	7	10	13	7	86	87	86	3	5	0	17	19	13	81	76	87	9	50	41	4,08	1,04		NS		NS	NS
soleil	sun	SB	AF	222	5	0	0	0	7	4	11	93	96	89	0	0	0	9	15	0	91	85	100	3	0	4	8	0	13	89	100	83	0	7	93	4,76	0,66	NS	NS	NS	NS	NS
sommeil	sleep	S			5	19	20	17	28	20	35	53	60	48	13	5	25	31	30	33	56	65	42	22	19	27	25	33	13	53	48	60	3	20	77			NS	NS	NS	NS	NS
son	sound	S			7										13	11	17	48	53	42	39	37	42	0	0	0	32	21	39	68	79	61	2	56	42				NS		NS	NS
sort	fate	S			7										31	30	33	22	25	17	47	45	50	24	36	17	46	43	48	30	21	35	25	66	10				NS		NS	NS
souffrance	suffering	S			7										77	68	92	13	21	0	10	11	8	71	71	71	16	21	12	13	7	18	93	4	3				NS		NS	NS
soupe	soup	S			7										3	5	0	16	16	17	81	79	83	33	48	13	19	5	40	47	48	47	16	44	40				NC		NS	NS
