var,adjusted r,adjusted r-squared,r-squared,r,language,dim,window,algo,dataset,data_source
unigram_freq,0.00724560687752844,5.24988190236875e-05,0.000297501564438474,0.0172482336614064,hu,200,4,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0199497611004642,0.000397992967965595,0.00216816284726851,0.0465635355967361,hu,200,4,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0117689644748177,0.000138508524809522,0.000784903424214278,0.028016127930431,hu,200,4,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0154562939189726,0.000238897021709669,0.00130144924278858,0.0360756045380889,hu,200,5,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00647718589755637,4.19539371515031e-05,0.000237745575406068,0.0154190004671531,hu,200,5,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0192664712133217,0.000371196913013755,0.00202218486404704,0.0449687098330277,hu,200,5,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0109746602396644,0.000120443167376071,0.000682530224234923,0.0261252794097005,hu,200,5,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0166986018931953,0.000278843305187427,0.00151906627297294,0.0389752007432025,hu,200,6,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00829540183689898,6.8813691635627e-05,0.00038995507512557,0.0197472801956515,hu,200,6,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0205002480315626,0.000420260169355587,0.00228946880655018,0.0478483939808869,hu,200,6,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0133240983118122,0.000177531595822836,0.00100604029722501,0.0317181383001116,hu,200,6,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0206562907371161,0.000426682347016267,0.00232445517094154,0.0482126038597952,hu,300,1,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00842712125353719,7.10163726218182e-05,0.000402437280469181,0.0200608394756845,hu,300,1,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0204568900430776,0.000418484350234569,0.00227979460285421,0.0477471947118803,hu,300,1,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00992521570986102,9.85099068872721e-05,0.000558238298625891,0.0236270670762558,hu,300,1,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0197229220278588,0.000388993653316996,0.0021191369065045,0.0460340841823154,hu,300,2,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0092290522170612,8.51754048252422e-05,0.000482674023119578,0.0219698434932882,hu,300,2,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0200774727718195,0.000403104912903153,0.00219601140235115,0.0468616197154041,hu,300,2,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00859138735377898,7.38119366626734e-05,0.000418279249700282,0.0204518764347011,hu,300,2,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0187909748428669,0.000353100735545255,0.00192360156528842,0.0438588823989899,hu,300,3,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00664781299776489,4.41934176532518e-05,0.000250436317125402,0.0158251798449623,hu,300,3,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0200381947067117,0.000401529247104091,0.00218742758223317,0.0467699431497748,hu,300,3,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0114706744682094,0.000131576372755631,0.000745620139003089,0.0273060458324359,hu,300,3,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0172115533438591,0.000296237568508509,0.00161382572483248,0.0401724498236352,hu,300,4,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00401464311804747,1.6117359365286e-05,9.1334237892593e-05,0.0095568947829613,hu,300,4,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0188921729561492,0.000356914199005057,0.00194437632881056,0.0440950828189557,hu,300,4,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0090189669143676,8.13417642024574e-05,0.000460949456662974,0.0214697335023743,hu,300,4,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0196822670425478,0.000387391635934161,0.00211040952976743,0.0459391938301864,hu,300,5,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0091190142929191,8.31564216744629e-05,0.000471232801067312,0.0217078972051028,hu,300,5,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0204919489686176,0.000419919972532426,0.00228761550216516,0.0478290236380084,hu,300,5,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0108996959388544,0.000118803371559478,0.000673237790045578,0.0259468262037109,hu,300,5,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0170525372471152,0.000290789026564251,0.0015841434762347,0.0398012999314683,hu,300,6,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.000840620201342584,7.06642322905247e-07,4.00441763209747e-06,0.00200110410326336,hu,300,6,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0203605271571188,0.000414551066115772,0.00225836708734378,0.0475222799047329,hu,300,6,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.0125592126090628,0.000157733821359643,0.000893849794948332,0.0298973208657286,hu,300,6,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0212141469222114,0.000450040029637171,0.00245170179018661,0.0495146623757712,hu,500,1,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0,-5.11232288382926e-05,-0.000289706337044948,0,hu,500,1,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0204375960862796,0.00041769533378591,0.00227549624512541,0.0477021618495997,hu,500,1,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0,-1.75703941372275e-05,-9.95683301231454e-05,0,hu,500,1,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0226501323126775,0.000513028493781799,0.00279484666649682,0.0528663093708727,hu,500,2,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00733348617877711,5.37800195343149e-05,0.000304761902163386,0.017457431144455,hu,500,2,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0196924962452027,0.000387794408367324,0.00211260372990607,0.0459630691958889,hu,500,2,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00866455141188968,7.50744511692795e-05,0.000425433697130273,0.020626044146425,hu,500,2,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0201090733502304,0.000404374831004948,0.00220292958802026,0.0469353767218317,hu,500,3,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00834379550694453,6.96189234617077e-05,0.000394518182114445,0.0198624817712804,hu,500,3,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0204686453042136,0.000418965440589707,0.00228241545879426,0.0477746319587526,hu,500,3,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00816144917277606,6.6609252599807e-05,0.000377462907224235,0.0194284046494877,hu,500,3,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0158291373126486,0.000250561588062683,0.00136499478613167,0.0369458358429156,hu,500,4,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0,-4.13757647869564e-05,-0.000234469174409502,0,hu,500,4,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0205712768670196,0.000423177431939576,0.00230536129928105,0.0480141781068993,hu,500,4,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00951614492251808,9.05570141863666e-05,0.000513170655880191,0.02265327031314,hu,500,4,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0195411879719675,0.000381858027355768,0.00208026386012827,0.045609909670249,hu,500,5,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00674946945888021,4.55553379763567e-05,0.000258154079816053,0.0160671739834998,hu,500,5,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0200468155634733,0.000401874814235917,0.0021893101426721,0.0467900645722155,hu,500,5,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0.00574163412323285,3.29663624050719e-05,0.00018681457167502,0.0136680127185711,hu,500,5,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0174229357098118,0.000303558688748235,0.00165370929610587,0.0406658246701806,hu,500,6,cbow,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0,-1.05963801004004e-05,-6.00478204249022e-05,0,hu,500,6,cbow,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0196074491744073,0.000384452063126965,0.00209439549670554,0.0457645659512416,hu,500,6,sg,dedup.hu.words.unigrams.tsv,Subtitles
unigram_freq,0,-5.14625734227572e-05,-0.000291629343059929,0,hu,500,6,sg,dedup.huwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00526639618872465,-0.0753821814294018,0,hy,50,1,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.2075002875368e-05,-0.00159343020875335,0,hy,50,1,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0056200707308004,-0.0804446107534232,0,hy,50,1,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000189948023578929,-0.00419936048267711,0,hy,50,1,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00610820283266484,-0.0874316397093993,0,hy,50,2,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-4.70145261043749e-05,-0.00103939456338942,0,hy,50,2,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00311956732918762,-0.0446528863311752,0,hy,50,2,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000199767343170066,-0.00441644546140374,0,hy,50,2,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00855178492998871,-0.122408603537621,0,hy,50,3,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000104969996257118,-0.00232067091746147,0,hy,50,3,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00234587196571065,-0.0335783598104441,0,hy,50,3,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000181226375804626,-0.00400654277224688,0,hy,50,3,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00255114466705404,-0.03651659374892,0,hy,50,4,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.68690556750108e-06,-0.00016994168649942,0,hy,50,4,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000115668291807968,-0.00165565366642284,0,hy,50,4,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.71890128489541e-05,-0.00170649046063942,0,hy,50,4,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00704452309645707,-0.100833947753053,0,hy,50,5,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000112700798273295,-0.00249158306423958,0,hy,50,5,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00201961857049101,-0.0289084315048107,0,hy,50,5,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-7.92176046535077e-05,-0.00175133845694397,0,hy,50,5,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00559550464186052,-0.0800929764845391,0,hy,50,6,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-2.41997993429024e-05,-0.000535007836009793,0,hy,50,6,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000413022486771721,-0.00591192438178267,0,hy,50,6,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000149244954670235,-0.00329949926865492,0,hy,50,6,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00878175170117497,-0.125700303638994,0,hy,100,1,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000187817362913961,-0.00415225595360713,0,hy,100,1,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00762062933659595,-0.109080221592028,0,hy,100,1,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000470559670376703,-0.0104031073726881,0,hy,100,1,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00488023950570438,-0.0698548089916933,0,hy,100,2,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000156587543304818,-0.00346182881529433,0,hy,100,2,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00413080651003579,-0.059127569334027,0,hy,100,2,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000382047679184384,-0.00844628912813483,0,hy,100,2,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00827109239760097,-0.118390824653527,0,hy,100,3,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000200230508826827,-0.00442668510232913,0,hy,100,3,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0293397646790131,0.000860821791419866,0.0123216374412024,0.11100287131963,hy,100,3,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000305236023058064,-0.00674814124921352,0,hy,100,3,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00501217977744992,-0.071743376647097,0,hy,100,4,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000134818926800701,-0.00298056943608338,0,hy,100,4,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00480270291087957,-0.0687449650967322,0,hy,100,4,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000257138697852294,-0.00568480822270456,0,hy,100,4,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00819062475585571,-0.117239026317081,0,hy,100,5,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000161218850260142,-0.00356421749533897,0,hy,100,5,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00366111793195595,-0.0524045374277041,0,hy,100,5,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000223064597067695,-0.00493149987223285,0,hy,100,5,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.007323244414728,-0.104823511057676,0,hy,100,6,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000149212446948205,-0.00329878058972,0,hy,100,6,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00460470395471098,-0.0659108461467207,0,hy,100,6,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000310156347684058,-0.00685691951606271,0,hy,100,6,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00560649525798663,-0.0802502940484196,0,hy,200,1,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000352201843810459,-0.00778645903735387,0,hy,200,1,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00738539391043501,-0.105713106977398,0,hy,200,1,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000924491559437184,-0.0204386086684174,0,hy,200,1,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00784546783622874,-0.112298516601416,0,hy,200,2,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000288792110890109,-0.00638460014129549,0,hy,200,2,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00856738089390689,-0.122631841163412,0,hy,200,2,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000888665872341067,-0.0196465763438817,0,hy,200,2,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00438781026674682,-0.0628062716424305,0,hy,200,3,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000235919096629287,-0.00521568644320347,0,hy,200,3,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0069508631208216,-0.0994933168884129,0,hy,200,3,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00112186040849305,-0.0248020283535518,0,hy,200,3,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00410437594016109,-0.0587492472438957,0,hy,200,4,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000329660592722006,-0.00728811829514753,0,hy,200,4,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00610212692917437,-0.0873446703962574,0,hy,200,4,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00078863656912225,-0.017435133997011,0,hy,200,4,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00473959908814667,-0.0678417091236392,0,hy,200,5,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000182334042605131,-0.00403103100909386,0,hy,200,5,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00668912865181832,-0.0957469000747718,0,hy,200,5,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000769322261923624,-0.0170081343532559,0,hy,200,5,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00641015360354994,-0.0917537049278006,0,hy,200,6,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000162924150691659,-0.0036019181837077,0,hy,200,6,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0013933717931924,-0.0199444556674109,0,hy,200,6,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000386567879642696,-0.00854622147184003,0,hy,200,6,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00748630964298825,-0.107157595350054,0,hy,300,1,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000500989948301552,-0.0110758582873161,0,hy,300,1,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0080777670980923,-0.115623603525413,0,hy,300,1,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00121405741643319,-0.026840314746166,0,hy,300,1,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00481228043193473,-0.0688820558897435,0,hy,300,2,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000619660356617351,-0.0136994171628179,0,hy,300,2,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00387250104376036,-0.0554302346054569,0,hy,300,2,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000902198069802641,-0.0199457454228392,0,hy,300,2,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00516590263900196,-0.073943736100526,0,hy,300,3,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000291316794672976,-0.00644041571183562,0,hy,300,3,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00156393944998378,-0.0223859282778013,0,hy,300,3,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000966512970565513,-0.0213676157198928,0,hy,300,3,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00487239404872222,-0.0697425106304549,0,hy,300,4,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000491386478115572,-0.0108635452953948,0,hy,300,4,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00349430029607259,-0.0500167418948299,0,hy,300,4,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000881905343389277,-0.0194971149407713,0,hy,300,4,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0045749422839139,-0.0654848433191191,0,hy,300,5,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000402204168256647,-0.00889190768254111,0,hy,300,5,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00407066631068536,-0.058266734095626,0,hy,300,5,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00101800496350922,-0.0225059978744838,0,hy,300,5,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00494387265657558,-0.070765641665879,0,hy,300,6,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000486684124155606,-0.0107595859120699,0,hy,300,6,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00440872126047475,-0.0631055875819419,0,hy,300,6,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000944671341706528,-0.0208847421875467,0,hy,300,6,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.0065332647430711,-0.0935158940838754,0,hy,500,1,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000390935254107497,-0.0086427751468664,0,hy,500,1,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00668328006118648,-0.0956631844741378,0,hy,500,1,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00160339105254115,-0.0354476814101807,0,hy,500,1,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00994761395085223,-0.142388231488977,0,hy,500,2,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000743912808593822,-0.0164463835532784,0,hy,500,2,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00152763343769417,-0.0218662510056559,0,hy,500,2,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00125177930083987,-0.0276742680967977,0,hy,500,2,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00670692181896725,-0.0960015880447153,0,hy,500,3,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000341628726869354,-0.00755270914817563,0,hy,500,3,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00474871268899472,-0.067972159452096,0,hy,500,3,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00158409137009603,-0.0350210050896737,0,hy,500,3,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.008133310970125,-0.116418647819237,0,hy,500,4,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000413222773289701,-0.00913550639801186,0,hy,500,4,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00260148815228811,-0.0372372007070193,0,hy,500,4,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00123953991615773,-0.0274036804518303,0,hy,500,4,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00501796054856237,-0.0718261214921835,0,hy,500,5,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000480816859221703,-0.0106298727408529,0,hy,500,5,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00400156842764321,-0.0572776802969348,0,hy,500,5,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00179526370106146,-0.039689591395456,0,hy,500,5,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00735318170966049,-0.105252027735349,0,hy,500,6,cbow,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.000577696991817402,-0.0127716933963853,0,hy,500,6,cbow,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00700651423818403,-0.100289896271245,0,hy,500,6,sg,dedup.hy.words.unigrams.tsv,Subtitles
unigram_freq,0,-0.00132593322679098,-0.0293136590228375,0,hy,500,6,sg,dedup.hywiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.079041496181125,0.00624755811855079,0.0119208300442969,0.109182553754237,id,50,1,cbow,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0538672112937437,0.00290167645256483,0.00868441615002413,0.0931902148834529,id,50,1,cbow,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0696622671308525,0.00485283146181025,0.0092595823827688,0.0962267238492967,id,50,1,sg,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0482756788937122,0.00233054117264881,0.00697506759589189,0.0835168701274892,id,50,1,sg,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0801636905557703,0.0064262172835213,0.012261725719224,0.11073267683581,id,50,2,cbow,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0557789551304075,0.00311129183544001,0.0093117732127751,0.096497529568249,id,50,2,cbow,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0656360722842151,0.00430809398489871,0.00822018062646662,0.0906652117764395,id,50,2,sg,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0439708973073857,0.00193343981001666,0.00578658447476688,0.0760696028303479,id,50,2,sg,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0774374324328573,0.00599655594179333,0.0114418982387665,0.106966809051997,id,50,3,cbow,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0525933898734635,0.00276606465838213,0.00827854413955481,0.0909865052606968,id,50,3,cbow,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0633161707516043,0.00400893747864632,0.0076493665900047,0.08746065738379,id,50,3,sg,dedup.id.words.unigrams.tsv,Subtitles
unigram_freq,0.0434169763170279,0.00188503383251336,0.00564171041328571,0.0751113201407465,id,50,3,sg,dedup.idwiki-meta.words.unigrams.tsv,Wikipedia
